player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Ray Lewis,167,LB,6,BLT,442,48,207,187,60.2,69.8,89.9,60.3,49.7,4,1,2,1,0,38,9,1,20,1,21,15,195,13.0,100,28,0,0,1,100.3,0,0
Ronde Barber,261,S,16,TB,1069,75,366,628,79.4,76.0,65.7,60.0,81.9,11,1,1,9,1,81,14,15,44,1,58,41,428,10.4,274,80,1,4,4,68.8,5,0
Charles Woodson,330,CB,7,GB,467,32,175,260,65.7,80.8,80.7,52.3,60.4,4,2,0,2,0,33,7,3,14,1,28,18,221,12.3,78,30,0,1,2,73.7,4,1
Keith Brooking,336,LB,16,DEN,453,34,231,188,61.0,53.5,90.3,59.1,68.0,3,1,0,2,0,35,11,0,19,0,19,13,110,8.5,64,27,0,0,0,83.2,0,0
Takeo Spikes,337,LB,16,SD,699,53,312,334,66.7,70.6,87.6,65.7,61.6,7,1,4,2,0,48,23,2,25,1,27,21,254,12.1,175,45,2,0,1,130.6,1,0
Vonnie Holliday,340,DI,16,ARZ,195,103,92,0,47.2,41.7,75.5,58.2,,7,0,2,5,1,10,4,0,9,0,0,0,0,,0,,0,0,0,0.0,0,0
London Fletcher,424,LB,16,WAS,1007,94,337,576,53.2,51.2,46.1,56.3,58.5,10,3,0,7,0,96,19,21,34,1,95,67,699,10.4,335,56,5,5,2,87.1,5,1
Champ Bailey,442,CB,16,DEN,1012,1,386,625,77.5,81.5,85.0,54.3,74.8,0,0,0,0,0,60,8,3,21,0,74,40,479,12.0,104,38,1,2,3,67.3,6,0
Antoine Winfield,456,CB,16,MIN,1027,19,363,645,86.0,92.3,81.2,64.0,78.4,5,2,0,3,0,87,9,8,44,0,90,60,575,9.6,222,41,0,3,6,70.4,2,0
Mike Peterson,463,LB,7,ATL,116,7,77,32,61.2,67.9,29.7,61.6,48.1,1,0,0,1,0,10,4,4,6,0,3,3,43,14.3,23,25,1,0,0,158.3,0,0
Brendon Ayanbadejo,542,LB,7,BLT,170,27,61,82,76.5,59.3,78.1,64.6,82.7,5,1,1,3,0,21,5,2,12,0,11,8,38,4.8,31,13,0,0,1,77.1,0,0
Brian Urlacher,587,LB,12,CHI,716,57,257,402,60.5,34.9,70.1,50.1,84.1,4,0,0,4,2,61,9,10,34,2,49,34,273,8.0,143,22,0,1,5,74.6,2,0
John Abraham,591,ED,16,ATL,731,434,261,36,82.5,63.3,55.3,89.5,67.8,56,10,8,38,7,22,5,4,27,6,4,4,47,11.8,30,25,0,0,0,115.6,6,1
Clark Haggans,670,ED,8,SF,44,27,14,3,63.5,63.1,71.5,53.5,71.7,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Paris Lenon,751,LB,16,ARZ,1014,181,461,372,50.9,49.2,60.6,58.4,53.2,20,2,4,14,1,91,12,13,46,1,31,24,325,13.5,198,72,3,1,2,129.1,0,0
Justin Smith,776,DI,14,SF,820,518,294,8,68.4,75.7,76.8,55.9,65.7,31,4,6,21,2,49,14,2,37,1,1,0,0,,0,,0,0,1,39.6,1,0
Richard Seymour,778,DI,8,OAK,348,213,130,5,71.9,77.5,42.3,65.5,57.3,12,3,2,7,1,12,1,2,12,0,1,1,6,6.0,0,6,0,0,0,91.7,3,0
Andre Carter,779,ED,12,OAK,316,180,126,10,68.0,64.5,77.2,64.0,61.4,16,3,5,8,0,12,5,0,13,1,1,1,22,22.0,19,22,0,0,0,118.8,0,0
Casey Hampton,789,DI,16,PIT,494,233,260,1,55.0,61.7,78.1,51.1,59.8,3,0,1,2,0,12,6,0,11,0,0,0,0,,0,,0,0,0,0.0,3,0
Nate Clements,791,S,14,CIN,583,17,228,338,61.0,48.7,60.2,53.9,64.1,2,0,1,1,0,39,7,7,6,0,29,18,177,9.8,63,28,0,1,6,64.9,2,0
Ryan Pickett,799,DI,16,GB,570,244,324,2,66.3,70.9,80.4,53.0,61.9,6,0,1,5,1,35,9,0,24,0,0,0,0,,0,,0,0,0,0.0,1,0
Kyle Vanden Bosch,804,ED,16,DET,641,383,256,2,41.8,37.0,49.5,56.9,64.7,29,4,13,12,1,22,3,6,17,0,0,0,0,,0,,0,0,0,0.0,5,1
Adrian Wilson,831,S,15,ARZ,846,42,432,372,60.6,50.2,76.8,79.3,63.7,9,3,1,5,0,42,5,5,14,0,27,12,197,16.4,102,80,2,1,2,78.8,3,0
Ron Edwards,838,DI,11,CAR,315,152,163,0,52.4,48.9,41.9,57.9,60.0,5,1,1,3,0,10,1,1,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Juqua Parker,995,ED,16,CLV,528,394,124,10,72.0,65.0,43.4,72.2,60.5,44,6,8,30,0,15,0,4,17,2,3,1,6,6.0,10,6,0,0,0,42.4,4,1
Julius Peppers,1010,ED,16,CHI,783,507,265,11,74.5,61.3,79.9,76.3,66.4,57,13,7,37,2,24,2,1,30,1,2,2,-4,-2.0,5,-1,0,0,0,79.2,4,0
Quentin Jammer,1013,CB,16,SD,989,1,364,624,54.0,72.0,72.3,57.3,50.1,0,0,0,0,0,58,5,5,18,1,104,59,783,13.3,212,55,8,3,6,94.4,9,0
Dwight Freeney,1019,ED,14,IND,699,443,231,25,70.5,54.2,77.0,74.1,67.7,47,5,9,33,1,8,3,0,12,1,1,0,0,,0,,0,0,0,39.6,2,0
Bryan Thomas,1029,ED,12,NYJ,372,116,216,40,70.1,73.0,72.5,62.4,51.7,10,2,2,6,1,18,2,1,13,0,6,3,22,7.3,22,14,0,0,0,59.0,0,0
Edward Reed,1031,S,16,BLT,1047,14,453,580,73.2,64.1,53.9,43.5,83.5,1,0,0,1,0,61,10,15,12,0,32,19,329,17.3,101,55,3,4,7,86.1,5,0
Sheldon Brown,1066,CB,15,CLV,879,4,338,537,79.5,81.4,79.1,98.8,72.3,1,1,0,0,0,60,2,5,15,1,90,52,655,12.6,166,54,4,3,10,81.5,8,0
Will Witherspoon,1079,LB,11,TEN,388,27,159,202,62.1,43.6,63.1,90.9,68.7,4,1,1,2,0,31,8,6,12,1,25,20,195,9.8,120,23,0,1,1,82.5,1,0
Chris Hope,1097,S,7,ATL,258,10,98,150,46.8,61.2,45.3,43.4,49.3,0,0,0,0,0,15,3,5,3,0,6,5,52,10.4,30,18,0,0,0,102.8,1,0
Larry Foote,1126,LB,16,PIT,967,189,381,397,59.7,52.2,72.5,59.0,65.8,17,4,5,8,0,83,14,10,47,2,46,34,320,9.4,174,33,4,0,3,121.6,1,0
Justin Bannan,1134,DI,16,DEN,524,251,270,3,71.4,75.3,77.8,54.1,67.3,4,0,0,4,4,32,4,2,24,1,0,0,0,,0,,0,0,0,0.0,2,0
Scott Fujita,1137,LB,4,CLV,122,18,70,34,70.8,71.8,84.3,63.7,61.3,3,1,0,2,0,13,1,0,8,0,5,4,42,10.5,29,17,0,0,0,101.7,0,0
Rocky Bernard,1139,DI,12,NYG,386,169,217,0,65.2,60.3,77.0,63.3,63.1,8,1,1,6,0,19,8,0,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenyon Coleman,1140,DI,7,DAL,164,72,89,3,70.6,76.2,61.7,57.4,60.5,5,0,1,4,0,11,3,1,7,1,0,0,0,,0,,0,0,0,0.0,1,0
Brett Keisel,1204,DI,16,PIT,860,521,336,3,55.4,59.2,74.8,52.8,80.8,33,5,6,22,3,23,10,1,22,0,0,0,0,,0,,0,0,0,0.0,3,0
Ryan Clark,1229,S,15,PIT,882,17,344,521,83.0,90.0,77.3,45.2,79.5,0,0,0,0,0,85,17,12,32,2,29,19,143,7.5,73,18,0,2,3,48.5,2,0
James Harrison,1251,ED,13,PIT,811,310,312,189,68.7,76.0,67.3,66.6,54.1,28,6,5,17,0,44,15,6,40,2,16,11,112,10.2,72,29,0,0,0,88.5,3,0
Ma'ake Kemoeatu,1267,DI,15,BLT,433,186,247,0,54.3,52.3,78.2,54.5,66.6,3,1,1,1,2,17,6,0,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Bart Scott,1303,LB,15,NYJ,572,70,337,165,61.6,61.5,58.4,75.5,50.7,13,4,3,6,0,45,11,11,36,0,16,13,188,14.5,147,83,1,1,0,110.4,2,0
Terence Newman,1321,CB,15,CIN,864,1,325,538,74.4,79.5,85.9,53.4,72.6,0,0,0,0,0,69,6,3,23,1,92,52,604,11.6,232,30,3,2,8,78.4,4,1
Kevin Williams,1325,DI,16,MIN,808,536,271,1,70.4,66.0,37.5,68.3,64.6,32,2,9,21,7,24,5,12,15,0,1,0,0,,0,,0,0,0,39.6,3,0
Terrell Suggs,1326,ED,8,BLT,407,234,142,31,62.5,69.7,79.9,58.1,60.5,16,2,4,10,4,13,3,0,10,0,3,2,8,4.0,12,5,0,0,0,70.1,2,0
Marcus Trufant,1327,CB,12,SEA,352,17,58,277,66.9,90.9,78.1,52.2,63.4,3,0,0,3,0,27,2,2,12,1,43,30,270,9.0,120,26,0,0,2,86.4,1,0
Ty Warren,1329,DI,1,DEN,5,0,5,0,56.3,57.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Troy Polamalu,1332,S,7,PIT,386,14,141,231,83.0,88.8,76.5,80.8,73.8,4,1,0,3,0,30,2,5,10,0,11,5,49,9.8,28,21,0,1,0,20.6,1,0
Calvin Pace,1334,ED,16,NYJ,1005,353,470,182,62.9,71.3,39.9,57.2,49.0,32,3,4,25,1,32,9,9,20,0,25,20,165,8.3,127,30,1,0,1,107.5,1,0
Nick Barnett,1345,LB,16,BUF,999,66,433,500,68.2,71.3,83.3,54.5,64.3,5,2,0,3,0,78,19,6,46,2,50,43,438,10.2,258,29,4,0,1,129.8,0,0
Nnamdi Asomugha,1347,CB,16,PHI,984,2,435,547,53.8,77.8,66.8,52.1,47.2,0,0,0,0,0,50,7,7,18,0,66,44,698,15.9,305,63,5,1,9,120.6,7,1
Charles Tillman,1351,CB,16,CHI,921,2,340,579,92.2,83.1,82.8,56.9,91.9,0,0,0,0,0,76,4,4,23,10,97,62,581,9.4,189,28,3,3,11,77.7,2,0
Rashean Mathis,1355,CB,12,JAX,476,0,174,302,57.3,71.0,61.9,,54.4,0,0,0,0,0,20,2,3,4,0,41,25,412,16.5,99,59,2,0,5,111.0,5,1
Drayton Florence,1362,CB,8,DET,303,1,88,214,55.5,53.2,28.3,59.0,57.5,0,0,0,0,0,16,1,8,6,0,38,24,336,14.0,145,60,2,1,5,98.1,2,0
Chris Kelsay,1364,ED,9,BUF,289,143,139,7,65.9,56.5,56.8,65.4,76.2,13,2,1,10,0,8,5,1,7,0,1,1,24,24.0,11,24,0,0,0,118.8,1,0
Bryan Scott,1370,LB,16,BUF,591,29,171,391,67.2,46.3,73.4,55.4,78.2,2,0,1,1,0,45,11,4,21,2,56,35,391,11.2,148,28,1,4,3,59.4,1,1
Osi Umenyiora,1371,ED,16,NYG,635,421,208,6,68.9,51.9,65.6,71.9,70.8,45,6,7,32,0,25,11,3,23,2,1,1,-2,-2.0,1,-2,0,0,0,79.2,3,2
Cory Redding,1381,DI,14,IND,580,380,198,2,52.9,47.9,64.5,60.7,64.3,16,2,3,11,5,23,8,2,19,0,0,0,0,,0,,0,0,0,0.0,2,0
Lance Briggs,1383,LB,16,CHI,1007,78,362,567,70.0,62.9,78.6,69.7,73.3,10,2,0,8,2,85,16,9,46,2,76,52,502,9.7,305,32,1,2,6,80.0,1,0
Chris Crocker,1399,S,13,CIN,600,16,211,373,70.3,73.0,71.7,53.0,69.3,3,0,1,2,0,34,3,6,6,0,21,11,177,16.1,67,46,0,3,2,41.3,1,1
Bradie James,1416,LB,15,HST,638,122,281,235,61.5,65.3,77.1,60.8,57.3,11,0,3,8,0,52,11,5,30,1,31,23,203,8.8,160,28,2,0,2,112.7,3,0
Jarret Johnson,1421,ED,15,SD,513,153,247,113,64.0,62.6,49.7,66.6,53.7,11,2,3,6,0,28,5,5,22,1,13,11,128,11.6,106,36,0,0,0,107.7,0,0
Terrence McGee,1423,CB,7,BUF,142,0,54,88,47.9,54.9,38.4,,46.8,0,0,0,0,0,5,2,2,0,0,16,11,155,14.1,47,28,0,0,1,99.7,0,0
Nick Eason,1426,DI,16,ARZ,218,98,120,0,45.9,46.9,74.3,54.7,,4,1,0,3,0,4,3,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Asante Samuel,1432,CB,15,ATL,812,2,324,486,77.1,29.2,26.0,49.8,86.0,0,0,0,0,0,30,1,18,10,0,77,41,596,14.5,174,49,2,5,7,60.3,2,0
Ike Taylor,1437,CB,12,PIT,646,3,262,381,68.3,79.0,63.5,51.7,65.9,0,0,0,0,0,27,4,4,5,0,68,30,445,14.8,161,71,5,1,10,84.5,7,1
Robert Mathis,1447,ED,12,IND,630,301,251,78,60.8,51.6,57.6,76.5,41.1,29,8,5,16,1,19,3,3,22,1,9,6,77,12.8,56,19,0,1,0,53.7,2,0
Aubrayo Franklin,1455,DI,12,SD,279,126,147,6,71.5,73.7,36.3,60.3,47.1,5,0,0,5,1,18,1,3,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Garay,1497,DI,8,SD,147,76,70,1,61.0,55.7,55.3,74.1,60.0,12,1,4,7,0,8,1,1,7,0,0,0,0,,0,,0,0,0,0.0,2,0
Yeremiah Bell,1513,S,16,NYJ,1058,34,489,535,62.8,65.5,77.8,57.1,60.4,4,1,0,3,0,76,10,10,17,0,27,17,218,12.8,59,36,0,0,3,88.2,2,0
Mario Haggan,1526,LB,10,SL,75,9,40,26,40.2,50.5,45.7,78.0,29.7,1,1,0,0,0,6,3,2,5,1,4,4,44,11.0,33,14,0,0,0,112.5,1,0
Chris Johnson,1539,CB,4,BLT,79,0,23,56,47.6,66.9,80.2,,44.7,0,0,0,0,0,7,0,0,3,1,14,5,40,8.0,9,13,1,0,0,68.2,1,0
Scott Shanle,1545,LB,7,NO,218,10,117,91,49.6,47.8,69.7,62.9,53.8,2,1,0,1,0,15,5,2,5,0,11,10,104,10.4,64,16,1,0,1,136.4,0,0
Chris Clemons,1585,ED,16,SEA,868,511,298,59,79.2,55.4,48.6,89.7,65.7,59,11,11,37,4,20,7,6,24,3,5,5,47,9.4,26,18,0,0,0,105.8,5,0
Joselio Hanson,1619,CB,15,OAK,553,37,165,351,76.6,63.2,74.6,51.6,79.0,3,0,2,1,1,53,2,6,19,1,60,49,557,11.4,224,44,3,2,1,108.1,0,0
Israel Idonije,1632,ED,16,CHI,712,468,238,6,76.6,68.4,61.9,77.1,60.7,51,9,5,37,0,27,6,2,30,1,1,1,11,11.0,0,11,0,0,0,112.5,4,0
Cullen Jenkins,1637,DI,16,PHI,625,388,237,0,59.1,44.3,39.8,70.8,63.0,30,4,1,25,1,21,3,6,18,1,0,0,0,,0,,0,0,0,0.0,1,0
Quintin Mikell,1662,S,16,SL,1021,65,409,547,88.1,86.8,75.8,97.4,63.0,14,3,2,9,1,84,11,13,39,5,47,36,474,13.2,211,46,0,0,1,107.9,1,0
Shaun Smith,1702,DI,8,KC,131,46,85,0,60.9,69.2,74.8,49.0,,0,0,0,0,0,11,1,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Tracy White,1716,LB,8,NE,70,5,26,39,71.3,59.5,34.6,76.7,71.2,2,0,1,1,0,9,1,3,5,0,5,4,29,7.3,11,11,0,0,0,90.8,0,0
DeAngelo Hall,1729,CB,16,WAS,1044,51,334,659,67.6,79.5,60.7,71.6,65.5,13,1,1,11,1,77,10,13,25,0,112,75,1045,13.9,364,54,3,4,9,90.8,6,0
Dunta Robinson,1731,CB,16,ATL,930,7,363,560,67.0,89.0,67.7,91.9,58.0,3,2,0,1,0,73,11,11,32,1,97,64,835,13.0,300,65,4,1,7,102.4,3,1
Jonathan Vilma,1733,LB,11,NO,406,37,217,152,57.7,53.7,41.5,69.6,59.2,6,1,0,5,0,25,15,9,18,0,18,13,137,10.5,104,26,0,1,1,70.8,0,0
D.J. Williams,1738,LB,7,DEN,129,21,46,62,80.5,71.4,85.5,46.2,86.1,0,0,0,0,0,10,3,0,7,0,12,6,84,14.0,68,61,1,0,1,100.7,0,0
Will Smith,1739,ED,16,NO,986,585,387,14,56.0,64.7,70.2,53.7,47.8,37,7,7,23,1,33,14,2,28,0,4,4,45,11.3,23,18,0,0,0,113.5,2,0
Vince Wilfork,1742,DI,16,NE,890,559,328,3,66.7,66.3,73.6,65.3,69.9,27,3,3,21,4,31,9,4,33,2,2,1,-4,-4.0,3,-4,0,0,1,56.3,7,1
Jason Babin,1748,ED,16,JAX,653,401,243,9,72.6,65.8,79.6,79.0,63.2,46,8,13,25,0,24,4,1,25,4,1,1,14,14.0,11,14,1,0,0,158.3,9,2
Chris Gamble,1749,CB,4,CAR,280,1,108,171,65.2,63.5,58.7,60.0,64.6,0,0,0,0,0,11,3,2,3,0,13,8,74,9.3,33,21,1,0,1,102.7,1,0
Karlos Dansby,1754,LB,16,MIA,1101,126,405,570,76.0,84.0,84.4,56.6,67.2,11,1,2,8,2,103,20,9,59,0,73,50,590,11.8,332,31,2,0,6,102.0,1,0
Daryl Smith,1760,LB,2,JAX,116,14,58,44,55.0,64.1,54.3,66.4,43.3,2,0,1,1,0,5,1,2,4,0,4,3,35,11.7,26,14,0,0,0,101.0,0,0
Dwan Edwards,1772,DI,14,CAR,703,419,283,1,57.5,52.5,60.5,60.9,64.9,26,6,7,13,1,27,10,5,30,1,0,0,0,,0,,0,0,0,0.0,2,1
Madieu Williams,1777,S,16,WAS,1024,15,332,677,59.7,69.8,60.9,75.8,54.9,4,1,1,2,0,71,20,16,21,0,37,24,331,13.8,156,77,2,1,5,100.2,3,0
Shawntae Spencer,1779,CB,2,OAK,111,0,46,65,62.3,51.4,37.9,,64.3,0,0,0,0,0,3,0,1,3,0,6,3,25,8.3,10,25,0,0,0,61.1,1,0
Darnell Dockett,1785,DI,15,ARZ,794,430,358,6,42.9,34.6,39.7,54.3,68.0,31,2,9,20,3,29,3,4,24,0,0,0,0,,0,,0,0,0,0.0,1,0
Randy Starks,1792,DI,16,MIA,810,488,310,12,60.8,54.7,37.4,65.8,53.6,36,4,11,21,2,16,4,6,16,0,3,2,27,13.5,21,15,0,1,0,55.6,1,0
Shaun Phillips,1819,ED,16,SD,835,428,321,86,62.9,48.5,52.2,69.2,73.6,39,9,7,23,2,21,8,6,18,2,7,6,61,10.2,57,29,0,0,1,103.0,4,1
Demorrio Williams,1822,LB,14,SD,357,52,126,179,66.7,49.4,71.7,67.8,73.0,8,0,3,5,0,30,6,3,14,0,27,21,216,10.3,102,31,2,2,0,93.8,0,0
Isaac Sopoaga,1825,DI,15,SF,333,137,195,1,42.5,41.5,59.9,52.5,59.4,3,1,1,1,0,17,3,2,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Allen,1832,S,14,PIT,423,12,182,229,64.8,70.3,57.8,52.5,61.7,2,0,2,0,0,19,9,6,2,1,10,4,54,13.5,39,31,0,0,2,57.9,0,0
Niko Koutouvides,1837,LB,4,NE,9,0,6,3,64.7,61.7,,,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert Geathers,1838,ED,16,CIN,645,386,243,16,59.0,58.7,27.8,56.9,59.1,25,4,4,17,0,17,3,6,18,0,2,1,7,7.0,5,7,0,0,0,58.3,0,0
Jared Allen,1847,ED,16,MIN,1049,680,356,13,69.4,61.7,76.7,74.9,62.9,75,11,17,47,3,35,5,4,41,1,2,2,19,9.5,15,13,0,0,0,106.3,8,1
Antonio Smith,1856,DI,16,HST,798,549,248,1,71.9,56.2,79.1,77.1,67.8,47,8,8,31,3,17,4,0,21,2,0,0,0,,0,,0,0,0,0.0,6,0
Erik Coleman,1864,S,11,DET,462,17,179,266,57.1,60.2,60.7,53.8,56.5,3,0,2,1,0,37,7,7,11,0,19,13,235,18.1,70,61,1,1,1,106.3,0,0
Corey Williams,1897,DI,7,DET,219,143,76,0,70.8,71.5,72.3,72.4,,5,2,2,1,0,6,1,0,6,1,0,0,0,,0,,0,0,0,0.0,2,0
Jacques Reeves,1938,CB,1,KC,55,0,20,35,40.6,63.7,77.8,,37.4,0,0,0,0,0,4,0,0,0,0,6,5,67,13.4,13,26,1,0,0,152.8,0,0
Mike Adams,1972,S,16,DEN,978,50,367,561,68.5,86.0,89.2,83.4,56.3,14,1,9,4,0,76,9,7,23,2,58,40,468,11.7,188,60,6,0,6,127.7,3,0
Jordan Babineaux,1980,S,15,TEN,763,7,303,453,58.6,72.6,70.3,87.9,51.3,3,0,2,1,0,67,9,11,23,0,51,33,395,12.0,204,59,4,1,4,106.3,3,0
Jabari Greer,2057,CB,14,NO,818,5,296,517,68.7,49.6,40.8,45.7,71.4,1,0,0,1,0,42,5,12,13,0,74,43,626,14.6,191,52,3,3,9,82.4,2,0
Spencer Johnson,2084,DI,14,BUF,264,141,122,1,66.1,51.9,62.1,76.8,63.3,10,2,1,7,2,10,3,1,10,1,0,0,0,,0,,0,0,0,0.0,1,0
Tommy Kelly,2093,DI,16,OAK,758,416,336,6,56.8,63.5,60.7,61.2,56.0,19,1,6,12,2,30,7,2,24,0,0,0,0,,0,,0,0,0,0.0,9,0
George Wilson,2210,S,16,BUF,897,17,371,509,80.9,85.6,86.9,74.9,73.9,3,0,1,2,0,77,12,8,27,1,24,13,190,14.6,95,53,1,0,4,94.1,1,0
Adam Jones,2223,CB,16,CIN,595,4,160,431,81.7,75.0,69.4,79.1,81.8,2,1,0,1,0,34,3,5,13,1,66,36,400,11.1,131,60,2,0,7,82.9,4,0
Antrel Rolle,2225,S,16,NYG,1015,15,432,568,58.3,75.3,77.3,61.7,51.0,1,0,0,1,1,71,13,12,19,1,55,40,419,10.5,178,55,2,2,1,91.4,0,0
Carlos Rogers,2226,CB,16,SF,1037,27,380,630,65.9,73.4,85.1,59.2,63.7,7,1,1,5,0,50,6,3,15,0,97,68,615,9.0,289,43,3,1,4,92.9,4,0
DeMarcus Ware,2228,ED,16,DAL,868,452,352,64,71.1,61.7,60.8,86.3,40.7,59,14,13,32,0,30,6,7,35,4,10,9,77,8.6,47,20,0,0,0,98.8,8,1
Shawne Merriman,2229,ED,10,BUF,206,101,98,7,67.9,72.3,81.6,63.7,62.8,9,1,4,4,1,11,5,0,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Thomas Davis Sr.,2231,LB,15,CAR,778,44,283,451,72.8,69.1,56.5,55.8,77.6,4,0,1,3,0,84,16,15,50,2,77,61,384,6.3,244,19,3,1,1,95.0,4,0
Derrick Johnson,2232,LB,16,KC,963,66,452,445,79.7,82.5,70.0,66.7,69.2,8,1,2,5,1,105,16,13,72,2,39,30,333,11.1,209,34,1,0,1,110.3,1,0
Marcus Spears,2237,DI,15,DAL,384,182,202,0,57.6,58.1,57.5,55.0,60.0,8,3,0,5,1,15,2,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Patterson,2248,DI,5,PHI,133,66,67,0,62.0,57.2,70.3,70.3,,7,1,1,5,0,2,1,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Barrett Ruud,2253,LB,7,HST,95,7,59,29,62.7,46.9,54.1,62.7,79.4,2,1,0,1,0,7,3,2,5,0,4,2,19,9.5,17,18,0,0,1,63.5,0,0
Shaun Cody,2254,DI,13,HST,256,112,144,0,54.2,55.7,62.1,55.8,60.0,0,0,0,0,2,12,2,1,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Stanford Routt,2255,CB,9,HST,406,0,186,220,53.7,47.0,50.9,,55.0,0,0,0,0,0,23,1,2,4,1,39,25,469,18.8,245,62,3,2,2,109.9,4,1
Kevin Burnett,2259,LB,16,MIA,1073,114,393,566,71.0,75.5,75.8,69.2,62.8,15,2,6,7,0,93,21,11,53,1,58,45,513,11.4,297,27,0,0,5,103.5,1,0
Corey Webster,2260,CB,16,NYG,1016,0,424,592,49.9,66.7,65.6,,47.0,0,0,0,0,0,51,4,6,10,0,96,59,988,16.7,330,61,8,4,7,106.6,6,2
Ronald Bartell,2267,CB,7,DET,413,2,188,223,55.6,65.2,73.4,70.4,52.0,1,0,1,0,0,24,1,2,5,0,35,22,331,15.0,95,46,4,0,5,132.0,1,0
Justin Miller,2274,S,1,DET,2,0,0,2,60.4,,,,60.4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Jonathan Babineaux,2276,DI,16,ATL,839,505,324,10,61.2,60.6,43.6,58.0,60.9,26,5,3,18,3,27,6,6,26,0,2,0,0,,0,,0,1,0,0.0,0,0
Kelvin Hayden,2277,CB,14,CHI,462,11,155,296,62.0,67.5,48.1,41.0,61.5,0,0,0,0,0,30,6,7,8,0,54,32,401,12.5,137,57,3,1,2,93.2,0,0
Vincent Jackson,2278,WR,2,TB,2,0,0,2,59.9,,,,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
Justin Tuck,2291,ED,15,NYG,645,390,241,14,69.3,64.0,57.1,67.2,73.0,32,4,8,20,1,29,6,4,24,0,2,2,45,22.5,46,38,0,0,0,118.8,2,1
Sione Pouha,2305,DI,12,NYJ,304,99,199,6,67.3,68.6,78.3,55.0,57.2,1,0,0,1,1,23,4,0,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Leroy Hill,2315,LB,13,SEA,504,29,210,265,66.0,71.0,76.7,61.1,59.5,4,2,1,1,0,35,10,3,22,1,30,18,202,11.2,90,39,1,0,0,91.3,0,0
Sean Considine,2319,S,4,BLT,53,1,26,26,58.7,64.4,75.2,60.0,56.8,0,0,0,0,0,1,0,0,0,0,2,1,14,14.0,0,14,0,0,0,72.9,0,0
Travis Daniels,2321,S,13,KC,282,1,93,188,49.4,38.7,30.0,57.3,54.2,0,0,0,0,0,12,5,6,2,0,13,10,117,11.7,70,30,1,0,0,129.3,0,0
Kerry Rhodes,2340,S,15,ARZ,1012,27,459,526,88.5,85.9,79.4,68.6,85.7,4,1,0,3,0,63,9,8,20,2,34,21,252,12.0,142,27,2,4,6,64.5,0,0
Brady Poppinga,2342,LB,3,DAL,54,4,32,18,45.8,44.2,77.7,54.7,58.3,0,0,0,0,0,5,2,0,1,0,2,1,6,6.0,0,6,0,0,1,56.3,1,0
Chris Canty,2349,DI,9,NYG,297,139,158,0,71.6,66.2,76.3,73.9,54.6,12,3,5,4,1,18,6,1,16,0,0,0,0,,0,,0,0,0,0.0,0,0
James Sanders,2350,S,8,ARZ,120,10,34,76,63.4,74.8,86.7,75.3,54.9,3,0,3,0,0,5,4,0,0,0,2,2,46,23.0,21,26,0,0,0,118.8,0,0
Matt Giordano,2352,S,16,OAK,802,5,314,483,53.7,62.3,63.7,43.7,50.6,0,0,0,0,0,41,9,9,7,0,32,21,242,11.5,54,47,5,2,3,101.8,1,0
Trent Cole,2363,ED,16,PHI,736,432,301,3,74.1,64.4,81.4,73.3,61.3,46,4,13,29,1,32,4,2,29,1,0,0,0,,0,,0,0,0,0.0,2,1
Gerald Sensabaugh,2374,S,15,DAL,951,6,400,545,59.1,50.8,54.1,46.0,62.3,1,0,0,1,0,41,8,10,4,1,23,16,224,14.0,94,48,0,0,2,100.6,0,0
Michael Boley,2377,LB,16,NYG,839,57,327,455,55.4,57.9,79.0,58.3,54.1,5,1,1,3,0,69,9,6,37,0,70,56,550,9.8,307,30,2,3,2,91.1,1,0
