player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Shann Schillinger,5694,S,4,TEN,7,0,3,4,63.0,60.0,28.2,,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Greg Hardy,5698,ED,16,CAR,878,561,290,27,83.1,77.1,67.9,80.4,63.9,83,14,25,44,0,35,7,6,41,1,1,1,18,18.0,7,18,0,0,0,118.8,6,0
Arthur Moats,5701,LB,14,BUF,293,13,182,98,72.1,72.7,84.8,61.1,63.3,2,0,1,1,0,34,10,0,16,0,11,10,112,11.2,86,31,0,0,0,109.1,0,0
Clifton Geathers,5709,DI,16,PHI,253,130,123,0,60.0,65.8,74.7,50.8,,8,0,4,4,0,13,0,2,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Dwyer,5711,HB,1,PIT,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eugene Sims,5712,ED,16,SL,388,232,150,6,58.4,68.2,55.0,52.1,67.2,17,2,5,10,1,21,3,0,19,0,0,0,0,,0,,0,0,0,0.0,6,0
Antonio Brown,5718,WR,1,PIT,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,1
Trindon Holliday,5720,WR,1,DEN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joe Webb III,5722,WR,1,MIN,1,0,1,0,60.0,60.0,29.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Jordan Pugh,5725,S,2,WAS,16,0,7,9,51.9,65.2,78.2,,47.8,0,0,0,0,0,1,0,0,0,0,2,2,53,26.5,36,35,2,1,0,118.8,0,0
Willie Young,5736,ED,16,DET,783,501,272,10,67.0,70.4,48.0,65.2,61.9,60,4,8,48,4,33,7,5,31,0,1,1,11,11.0,5,11,0,0,0,112.5,6,0
Dekoda Watson,5740,LB,15,TB,258,38,139,81,71.6,66.8,66.1,67.8,69.5,7,2,2,3,0,28,6,2,17,1,13,11,104,9.5,78,21,0,1,0,67.9,1,1
R.J. Stanford,5746,CB,2,MIA,26,0,8,18,74.5,61.5,27.9,,74.7,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,,0,0,0,39.6,0,0
Phillip Adams,5747,CB,15,OAK,342,5,109,228,41.7,49.9,29.5,49.8,41.2,0,0,0,0,0,27,2,9,8,0,35,23,297,12.9,126,63,1,0,1,101.7,0,0
George Selvie,5749,ED,16,DAL,748,470,269,9,67.9,70.9,34.5,60.5,71.7,51,8,11,32,1,31,6,9,33,1,2,2,35,17.5,24,22,0,0,0,118.8,5,0
C.J. Wilson,5753,DI,8,GB,108,48,60,0,59.0,58.7,53.9,57.6,60.0,5,0,0,5,0,8,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Lissemore,5757,DI,15,SD,213,112,101,0,73.3,74.1,67.4,56.7,62.1,7,2,1,4,0,14,4,1,14,0,0,0,0,,0,,0,1,0,0.0,0,0
Ricardo Mathews,5761,DI,16,IND,429,263,166,0,47.9,46.4,77.3,48.9,76.4,15,1,3,11,0,14,5,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Kavell Conner,5763,LB,6,IND,112,6,15,91,72.9,75.5,87.1,87.7,64.3,2,0,0,2,0,13,1,1,6,0,15,10,106,10.6,79,30,0,0,1,87.1,0,0
Kurt Coleman,5767,S,6,PHI,74,1,30,43,64.3,71.3,86.4,60.0,60.0,0,0,0,0,0,6,2,0,2,0,6,5,48,9.6,28,22,0,0,0,100.0,0,0
Brandon Deaderick,5769,DI,13,JAX,304,130,172,2,55.2,49.1,73.4,65.8,58.0,4,1,0,3,0,7,1,4,4,1,0,0,0,,0,,0,0,0,0.0,0,0
Robert McClain,5771,CB,16,ATL,578,24,184,370,65.7,65.9,74.0,68.7,63.5,5,1,2,2,0,51,3,5,16,1,64,49,669,13.7,335,67,3,0,4,125.1,1,0
Austin Spitler,5774,LB,1,MIA,1,0,1,0,60.0,60.0,63.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Hull,5776,LB,1,WAS,1,0,1,0,49.3,60.0,75.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Rafael Bush,5779,S,13,NO,516,9,149,358,66.0,69.1,90.3,43.3,64.4,1,0,0,1,0,30,9,1,6,0,11,6,110,18.3,90,50,0,0,2,89.2,0,0
Sergio Brown,5803,S,4,IND,26,0,3,23,60.4,60.0,44.1,,59.9,0,0,0,0,0,2,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Kyle Love,5806,DI,2,JAX,42,19,23,0,64.9,68.2,69.4,52.4,,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Dane Fletcher,5807,LB,12,NE,209,33,64,112,53.1,47.7,82.8,74.6,50.7,7,2,1,4,0,11,3,1,6,1,14,8,83,10.4,70,29,1,0,0,98.2,1,0
Da-mon Cromartie-Smith,5808,S,1,PIT,4,0,3,1,59.7,59.9,76.7,,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeromy Miles,5810,S,4,BLT,10,0,5,5,48.6,52.3,65.0,,60.8,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Vincent Rey,5811,LB,15,CIN,342,36,106,200,86.1,68.4,62.2,85.4,84.2,5,4,1,0,0,33,5,6,22,1,36,24,152,6.3,117,14,1,2,0,61.3,0,0
Jermelle Cudjo,5814,DI,13,SL,213,93,119,1,42.1,51.9,32.8,49.4,59.5,0,0,0,0,1,6,1,2,5,0,0,0,0,,0,,0,0,0,0.0,3,0
Darian Stewart,5820,S,13,SL,571,5,197,369,70.3,61.2,32.2,67.8,72.3,2,0,2,0,0,30,6,13,11,1,20,9,139,15.4,83,67,1,0,2,85.2,1,0
Nate Collins,5825,DI,5,CHI,191,112,78,1,63.7,62.1,74.0,60.9,59.7,8,1,2,5,0,10,4,0,6,1,0,0,0,,0,,0,0,0,0.0,0,0
Cassius Vaughn,5845,CB,11,IND,405,0,149,256,58.4,62.4,63.0,,57.0,0,0,0,0,0,27,0,3,6,0,36,23,406,17.7,111,49,2,3,1,86.1,3,1
A.J. Jefferson,5881,CB,9,MIN,51,1,14,36,50.5,32.3,29.4,59.5,56.9,0,0,0,0,0,2,0,2,0,0,5,3,59,19.7,18,47,1,1,0,101.3,0,0
Tramaine Brock Sr.,5903,CB,14,SF,667,0,193,474,85.6,58.1,80.7,,88.0,0,0,0,0,0,34,0,2,5,0,83,46,668,14.5,181,75,5,5,8,76.8,1,0
Chris Maragos,5906,S,9,SEA,52,0,9,43,55.9,51.9,35.8,,59.0,0,0,0,0,0,3,0,1,1,0,1,1,21,21.0,0,21,1,0,0,158.3,0,0
Andre Neblett,5915,DI,1,NE,5,2,3,0,53.3,57.3,,58.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Barry Church,5924,S,16,DAL,1025,14,399,612,68.6,76.5,86.2,72.4,64.7,5,0,2,3,0,109,15,13,29,3,45,35,339,9.7,166,29,1,1,1,96.2,4,0
Danny McCray,5929,S,3,DAL,8,1,4,3,74.6,60.7,90.6,62.7,60.8,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sam Shields,5943,CB,14,GB,886,2,344,540,70.8,54.4,57.9,76.7,71.8,1,0,1,0,0,56,2,9,11,0,84,42,664,15.8,229,44,4,4,12,72.7,2,0
Frank Zombo,5945,ED,7,KC,422,171,165,86,71.3,81.4,50.6,60.1,58.7,11,2,3,6,0,17,6,2,12,1,7,5,68,13.6,50,52,0,1,0,62.5,2,1
Kyle Bosworth,5986,LB,2,DAL,22,0,19,3,69.1,65.8,69.4,,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Gordy,5990,CB,10,IND,182,1,33,148,66.6,68.3,77.4,60.0,65.6,0,0,0,0,0,11,0,1,1,0,16,9,132,14.7,20,39,0,1,0,57.3,1,0
Jay Ross,6008,DI,5,BUF,48,27,21,0,45.3,47.3,69.9,51.4,60.0,1,0,0,1,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Sherels,6017,CB,13,MIN,530,6,148,376,54.0,62.5,61.0,50.8,52.6,0,0,0,0,0,39,3,5,15,0,75,48,572,11.9,263,51,1,1,3,86.1,1,0
Junior Galette,6018,ED,16,NO,842,480,320,42,74.9,67.8,79.0,72.8,70.1,58,12,12,34,0,26,8,4,31,1,4,3,48,16.0,24,29,0,0,1,114.6,2,0
Albert McClellan,6022,LB,1,BLT,5,1,1,3,62.4,60.0,64.7,60.0,61.9,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Mitch Unrein,6031,DI,16,DEN,355,186,166,3,61.8,64.4,51.8,55.2,58.8,14,0,3,11,1,13,5,5,8,0,1,1,-14,-14.0,-9,-14,0,0,0,79.2,0,0
Kion Wilson,6046,LB,3,PIT,41,2,20,19,40.9,59.8,82.2,56.0,38.0,1,0,0,1,0,4,3,0,2,0,2,2,15,7.5,15,8,0,0,0,97.9,0,0
Brian Sanford,6056,DI,6,CLV,105,58,46,1,53.8,65.4,72.6,48.7,56.9,2,0,0,2,0,6,0,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Andrew Sendejo,6118,S,14,MIN,729,10,255,464,61.5,83.0,60.6,58.4,52.7,0,0,0,0,0,65,13,12,27,0,27,20,151,7.6,65,24,3,1,2,108.7,1,0
Isaiah Trufant,6120,CB,5,NYJ,71,5,15,51,56.2,64.2,57.2,86.7,50.7,2,0,0,2,0,9,0,1,3,0,10,10,80,8.0,37,21,0,0,0,100.0,0,0
Von Miller,6154,ED,9,DEN,540,255,210,75,91.5,84.7,73.5,90.6,85.1,41,6,8,27,0,25,3,2,23,3,3,3,25,8.3,23,11,0,0,0,101.4,2,0
Marcell Dareus,6155,DI,16,BUF,826,459,350,17,82.8,85.5,83.2,69.8,60.1,43,9,4,30,1,49,13,3,45,1,0,0,0,,0,,0,0,2,0.0,2,0
Patrick Peterson,6157,CB,16,ARZ,1080,0,358,722,78.7,63.1,47.1,,80.0,0,0,0,0,0,42,1,7,6,0,90,49,688,14.0,284,72,7,3,6,91.3,6,0
Aldon Smith,6159,ED,11,SF,579,304,223,52,86.1,80.1,76.3,81.4,70.3,55,9,9,37,0,22,4,3,25,0,4,4,38,9.5,23,14,0,0,0,106.3,3,0
J.J. Watt,6163,DI,16,HST,966,556,410,0,93.2,93.2,80.9,90.3,67.2,85,11,36,38,6,65,8,7,67,3,0,0,0,,0,,0,0,0,0.0,4,1
Nick Fairley,6165,DI,15,DET,677,439,238,0,62.4,60.4,76.7,67.2,67.6,41,6,14,21,1,21,6,0,22,1,0,0,0,,0,,0,0,0,0.0,9,0
Robert Quinn,6166,ED,16,SL,836,515,320,1,93.6,84.2,72.4,93.4,73.8,91,19,21,51,0,36,9,2,45,7,0,0,0,,0,,0,0,0,0.0,4,0
Ryan Kerrigan,6168,ED,16,WAS,974,443,409,122,64.6,54.2,64.5,73.4,49.6,52,9,3,40,3,41,5,6,35,3,16,13,122,9.4,83,49,1,0,0,119.3,2,0
Corey Liuget,6170,DI,16,SD,710,452,258,0,50.6,47.0,80.3,59.8,71.4,38,6,9,23,3,19,14,1,17,1,0,0,0,,0,,0,0,0,0.0,5,0
Prince Amukamara,6171,CB,16,NYG,1086,3,427,656,69.8,88.1,82.4,54.0,65.8,0,0,0,0,0,78,5,5,24,2,94,61,652,10.7,211,45,2,1,8,87.7,7,1
Adrian Clayborn,6172,ED,16,TB,936,529,367,40,58.8,66.4,36.3,54.2,57.3,48,6,11,31,0,43,9,17,34,2,10,6,81,13.5,86,24,1,0,1,119.2,3,0
Phil Taylor Sr.,6173,DI,15,CLV,548,299,246,3,68.7,73.7,79.6,55.8,72.9,11,2,4,5,1,21,4,3,19,0,0,0,0,,0,,0,0,0,0.0,2,0
Cameron Jordan,6176,DI,16,NO,906,556,344,6,76.0,67.0,74.5,74.3,59.7,77,14,13,50,4,22,8,2,26,2,0,0,0,,0,,0,0,0,0.0,2,0
Jimmy Smith,6179,CB,16,BLT,1046,0,422,624,69.9,76.4,54.3,,66.8,0,0,0,0,0,51,5,10,10,2,94,51,615,12.1,230,43,3,2,12,76.3,6,0
Muhammad Wilkerson,6182,DI,16,NYJ,1045,637,394,14,70.3,73.7,66.2,64.3,77.0,52,11,9,32,2,42,14,9,40,1,0,0,0,,0,,0,1,0,0.0,10,1
Cameron Heyward,6183,DI,16,PIT,836,532,300,4,62.6,62.2,76.5,55.3,73.0,47,6,7,34,5,36,11,4,23,0,0,0,0,,0,,0,0,1,0.0,1,0
Aaron Williams,6186,S,14,BUF,928,15,377,536,74.3,84.7,90.0,35.6,72.9,2,0,0,2,0,61,11,4,16,1,66,38,532,14.0,171,74,3,4,8,73.5,4,0
Jabaal Sheard,6189,ED,13,CLV,652,328,256,68,72.1,68.6,60.5,74.1,48.5,38,6,4,28,3,22,10,10,21,1,7,6,61,10.2,43,27,0,0,0,103.0,1,0
Akeem Ayers,6191,LB,16,TEN,730,209,310,211,64.5,73.3,39.9,67.6,55.4,33,1,10,22,2,42,7,12,27,1,47,41,385,9.4,251,36,1,1,2,99.0,6,2
Bruce Carter,6192,LB,15,DAL,882,62,326,494,59.1,45.5,77.9,64.6,70.1,11,2,4,5,0,74,14,7,35,0,73,55,487,8.9,302,34,3,0,2,106.4,3,1
Jarvis Jenkins,6193,DI,12,WAS,331,167,164,0,55.6,60.4,58.9,50.2,60.0,8,3,0,5,0,13,3,3,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Brooks Reed,6194,ED,16,HST,1005,452,436,117,59.7,70.4,72.4,54.0,50.9,42,3,4,35,0,36,10,4,28,0,9,7,81,11.6,56,21,1,0,0,141.2,5,1
Rahim Moore,6197,S,10,DEN,660,5,213,442,62.4,65.0,82.7,53.1,64.9,1,0,0,1,0,40,3,2,7,0,22,18,205,11.4,84,29,2,2,2,97.9,3,1
Marcus Gilchrist,6202,S,16,SD,988,30,360,598,68.5,77.8,83.6,90.0,59.8,9,1,1,7,1,60,14,6,17,1,33,24,237,9.9,98,21,3,2,3,97.7,1,0
Da'Quan Bowers,6203,ED,13,TB,207,173,28,6,54.8,63.1,74.0,53.5,58.0,17,3,3,11,0,4,2,3,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Marvin Austin,6204,DI,3,DAL,42,18,23,1,66.3,69.5,69.4,57.1,59.5,0,0,0,0,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Paea,6205,DI,13,CHI,475,255,220,0,55.3,49.9,60.6,61.3,63.1,17,2,1,14,3,22,7,4,18,0,0,0,0,,0,,0,0,0,0.0,2,0
Jaiquawn Jarrett,6206,S,16,NYJ,277,17,83,177,66.9,65.0,61.9,75.9,63.0,3,0,1,2,0,15,3,4,9,0,18,11,139,12.6,48,51,2,0,0,122.2,0,0
Greg Little,6211,WR,1,CLV,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Harris,6212,CB,13,HST,207,4,76,127,63.7,72.1,84.2,85.3,61.1,2,0,0,2,0,16,2,1,4,0,20,11,179,16.3,123,51,0,0,2,85.2,2,1
Terrell McClain,6217,DI,16,HST,178,77,101,0,62.7,67.8,74.4,54.9,60.0,3,0,0,3,0,7,1,0,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Dontay Moch,6218,LB,4,ARZ,65,49,12,4,56.2,61.8,53.8,64.1,45.2,6,1,1,4,0,1,0,0,1,0,1,1,7,7.0,4,7,0,0,0,95.8,1,0
Nate Irving,6219,LB,14,DEN,278,29,122,127,68.9,64.0,90.1,60.9,69.9,6,1,2,3,0,23,7,0,18,0,16,11,83,7.5,58,27,1,0,0,101.8,0,0
Kelvin Sheppard,6220,LB,14,IND,334,17,189,128,49.0,47.0,67.3,62.8,58.0,3,1,1,1,0,38,2,5,24,0,13,9,91,10.1,73,26,0,0,0,88.9,1,0
Justin Houston,6222,ED,11,KC,703,351,248,104,90.1,75.4,54.5,84.5,87.0,61,11,8,42,4,32,2,12,39,0,7,7,52,7.4,44,27,0,0,0,97.6,0,0
Martez Wilson,6224,LB,6,DAL,77,42,29,6,58.0,51.5,75.7,61.0,64.2,4,1,1,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Jurrell Casey,6229,DI,15,TEN,879,493,370,16,79.4,65.7,70.1,82.5,63.0,54,11,7,36,2,37,7,7,39,1,3,2,20,10.0,11,17,0,0,0,85.4,2,0
Mason Foster,6236,LB,15,TB,775,90,356,329,59.2,51.8,58.5,70.2,61.4,20,2,6,12,1,73,20,21,38,1,45,35,384,11.0,269,44,4,3,2,104.1,0,0
Allen Bailey,6238,DI,15,KC,444,298,145,1,66.8,75.8,78.9,53.1,67.4,23,1,3,19,2,26,6,1,19,0,1,0,0,,0,,0,0,1,39.6,1,0
Drake Nevis,6239,DI,12,JAX,274,136,137,1,60.9,66.0,61.9,52.5,56.7,5,0,0,5,0,16,1,4,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Johnny Patrick,6240,CB,13,SD,475,24,144,307,53.6,77.2,60.0,56.7,48.9,5,1,3,1,0,33,1,5,11,0,49,38,560,14.7,274,50,0,1,1,105.8,1,1
Shareece Wright,6241,CB,13,SD,784,1,285,498,49.3,60.0,56.1,60.0,47.2,0,0,0,0,0,51,5,9,12,0,92,60,876,14.6,360,61,4,1,7,106.1,5,0
Akeem Dent,6243,LB,12,ATL,363,32,171,160,46.6,56.8,69.2,69.7,36.1,5,1,0,4,1,37,5,6,19,0,19,17,177,10.4,123,25,3,0,0,145.1,2,0
Chris Conte,6245,S,16,CHI,1030,10,469,551,47.9,42.3,55.8,61.3,50.3,0,0,0,0,1,76,11,16,11,1,38,22,474,21.5,131,48,4,3,2,104.5,3,0
Kenrick Ellis,6246,DI,16,NYJ,208,90,118,0,86.4,90.6,75.8,67.2,,7,0,0,7,0,18,3,0,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Curtis Brown,6247,CB,1,PIT,1,0,0,1,60.3,,83.5,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sione Fua,6249,DI,5,DEN,65,40,24,1,43.5,41.2,67.3,54.7,60.0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
K.J. Wright,6251,LB,13,SEA,747,52,288,407,70.0,59.6,75.9,68.8,75.0,9,2,1,6,1,60,13,7,32,0,62,47,377,8.0,215,31,2,0,3,101.3,3,1
Da'Norris Searcy,6252,S,16,BUF,731,50,265,416,65.1,66.5,63.1,63.6,62.3,7,4,0,3,0,49,10,9,18,0,30,20,197,9.9,67,30,2,2,5,79.4,2,0
Sam Acho,6255,ED,3,ARZ,102,65,22,15,56.9,62.7,52.0,55.9,54.3,8,1,0,7,0,1,1,0,2,0,2,0,0,,0,,0,0,0,39.6,0,0
Roy Helu,6257,HB,1,WAS,1,0,1,0,60.0,60.0,90.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Colin McCarthy,6261,LB,10,TEN,333,25,165,143,64.4,58.7,43.5,49.1,71.1,5,0,0,5,0,36,6,11,19,1,18,11,108,9.8,75,23,0,1,0,54.9,0,0
Chimdi Chekwa,6265,CB,5,OAK,166,0,69,97,41.2,74.8,64.8,,35.0,0,0,0,0,0,16,2,2,2,0,18,13,126,9.7,72,22,1,0,0,110.0,2,0
Casey Matthews,6268,ED,8,PHI,68,27,28,13,64.6,54.9,89.3,52.3,83.8,2,0,0,2,0,3,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jalil Brown,6270,CB,1,MIA,5,0,0,5,63.2,,66.3,,63.1,0,0,0,0,0,2,0,0,1,0,2,2,35,17.5,10,32,0,0,0,118.8,0,0
Chris Prosinski,6273,S,8,JAX,83,3,48,32,68.8,55.3,45.7,90.5,66.9,3,0,0,3,0,5,1,4,2,0,5,2,12,6.0,10,11,1,0,1,87.5,0,0
Taiwan Jones,6277,CB,1,OAK,1,0,1,0,60.0,60.0,79.8,,,,,,,,,,,,,,,,,,,,,,,0,0
Roc Carmichael,6279,CB,9,PHI,219,0,93,126,61.5,80.3,66.4,,55.9,0,0,0,0,0,14,0,1,5,0,20,12,193,16.1,80,41,1,0,2,109.0,3,0
Cortez Allen,6280,CB,14,PIT,710,14,237,459,72.0,69.7,57.9,65.3,70.4,1,0,0,1,0,45,2,5,7,0,81,45,573,12.7,210,70,5,2,9,88.1,2,0
Davon House,6283,CB,15,GB,467,2,161,304,57.0,65.4,65.3,79.3,54.0,2,1,0,1,0,26,4,3,4,0,59,31,419,13.5,147,45,5,1,8,96.6,0,0
Buster Skrine,6289,CB,16,CLV,1054,16,394,644,54.2,60.6,29.1,50.0,53.4,2,1,0,1,0,58,7,20,19,0,117,66,677,10.3,314,39,9,1,15,95.3,5,0
Brandon Burton,6291,CB,1,BUF,17,0,2,15,54.8,60.0,82.1,,54.1,0,0,0,0,0,0,0,0,0,0,2,1,33,33.0,2,33,0,0,1,95.8,0,0
Karl Klug,6294,DI,16,TEN,323,229,93,1,78.2,64.5,61.6,76.3,60.1,21,2,4,15,2,10,1,1,8,2,0,0,0,,0,,0,0,0,0.0,0,0
Josh Thomas,6295,CB,8,CAR,270,0,106,164,63.5,86.5,80.8,,57.8,0,0,0,0,0,22,3,1,8,0,29,17,252,14.8,77,73,1,1,1,84.3,0,0
Shiloh Keo,6296,S,16,HST,772,10,342,420,63.1,50.9,42.4,48.8,71.1,1,0,0,1,0,53,6,15,12,0,19,11,108,9.8,48,34,0,1,4,52.1,2,0
DeJon Gomes,6298,S,4,DET,34,1,9,24,65.3,61.3,90.0,60.0,64.0,0,0,0,0,0,4,0,0,1,0,2,2,19,9.5,2,16,0,0,0,106.3,0,0
Ahmad Black,6303,S,4,TB,146,2,31,113,52.8,67.2,57.2,55.6,54.4,0,0,0,0,0,8,0,2,0,0,4,3,49,16.3,11,22,0,0,0,115.6,1,0
Richard Sherman,6306,CB,16,SEA,989,4,390,595,86.8,78.0,73.9,71.6,87.0,3,0,1,2,0,44,4,5,11,0,57,29,348,12.0,81,38,1,8,6,36.2,9,0
Niles Paul,6307,TE,1,WAS,1,0,1,0,60.0,60.0,66.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Carter,6314,ED,4,PIT,84,52,26,6,56.4,53.8,83.1,52.5,77.7,4,0,0,4,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chykie Brown,6316,CB,7,BLT,39,0,6,33,45.4,60.0,62.7,,44.4,0,0,0,0,0,1,0,0,0,0,5,3,78,26.0,8,51,1,0,1,143.8,0,0
Pernell McPhee,6317,ED,16,BLT,306,201,95,10,69.7,72.0,80.1,63.6,53.3,24,2,7,15,1,11,7,4,10,1,1,1,5,5.0,2,5,0,0,0,87.5,0,0
Chris White,6321,LB,1,NE,1,0,1,0,60.0,60.0,84.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mistral Raymond,6322,S,7,MIN,203,2,77,124,40.3,33.4,41.6,76.0,47.3,1,0,0,1,0,11,4,5,1,0,5,3,40,13.3,33,26,0,0,1,85.4,0,0
Byron Maxwell,6325,CB,13,SEA,488,0,160,328,85.1,64.0,77.7,,86.0,0,0,0,0,0,24,2,1,4,1,45,23,274,11.9,50,31,2,4,7,47.8,4,0
Dwayne Harris,6328,WR,1,DAL,1,0,0,1,60.0,,41.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Aldrick Robinson,6330,WR,1,WAS,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Richard Gordon,6333,TE,1,KC,1,0,1,0,64.0,60.0,88.3,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Carter,6336,DI,3,DAL,49,32,17,0,44.8,48.2,,49.8,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Mohamed,6341,LB,4,HST,13,0,10,3,85.4,81.1,55.9,,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Colin Jones,6342,S,4,CAR,34,1,3,30,65.2,59.3,65.8,60.0,69.7,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
J.T. Thomas,6347,LB,8,JAX,193,6,93,94,44.0,58.7,65.2,51.3,36.6,2,0,0,2,0,15,4,2,8,1,17,15,139,9.3,107,22,1,0,0,120.3,0,0
Jerrell Powe,6351,DI,2,KC,40,20,20,0,73.8,66.3,69.9,70.6,,4,1,2,1,1,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacquian Williams,6354,LB,16,NYG,610,68,168,374,60.3,54.1,74.8,57.8,63.9,13,0,1,12,0,37,14,5,19,0,49,36,368,10.2,211,23,0,0,8,94.6,0,0
Justin Rogers,6358,CB,5,MIA,304,0,110,194,43.7,67.1,48.7,,39.8,0,0,0,0,0,18,2,4,6,0,39,24,462,19.3,138,69,5,0,4,142.3,1,0
Cliff Matthews,6382,ED,14,ATL,170,82,88,0,54.1,53.8,59.2,58.7,60.0,6,0,0,6,0,10,3,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Frank Kearse,6383,DI,2,DAL,34,12,22,0,53.3,52.6,68.7,59.3,,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lawrence Guy,6385,DI,12,SD,170,111,59,0,77.0,78.7,75.7,65.4,62.9,11,0,4,7,4,9,6,0,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Andrew Gachkar,6386,LB,7,SD,168,18,77,73,61.4,56.5,83.5,62.2,63.8,2,0,2,0,0,18,4,1,8,1,5,5,47,9.4,23,23,1,0,0,145.4,1,0
Jimmy Wilson,6387,CB,16,MIA,615,31,168,416,71.5,64.3,72.5,63.8,70.9,3,0,0,3,0,39,3,7,11,1,61,37,416,11.2,179,22,1,2,2,72.8,1,0
Malcolm Smith,6394,LB,14,SEA,484,32,212,240,74.2,73.6,72.9,66.9,69.5,4,1,0,3,0,40,11,4,27,1,31,22,202,9.2,111,31,1,2,2,72.2,1,0
Tommie Campbell,6403,CB,2,TEN,22,0,7,15,65.5,64.3,89.0,,64.1,0,0,0,0,0,3,0,1,1,0,2,2,11,5.5,19,6,0,0,0,89.6,0,0
Chris Neild,6405,DI,8,WAS,96,37,59,0,63.8,67.7,74.2,49.9,60.0,0,0,0,0,0,5,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Cheta Ozougwu,6406,ED,7,CHI,62,38,24,0,70.6,53.5,78.6,76.9,,3,1,1,1,0,1,0,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
