player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Brandon Carr,4454,CB,16,KC,1006,1,479,526,69.9,63.6,59.0,74.8,69.6,1,0,0,1,0,42,2,5,9,0,79,39,511,13.1,148,34,3,4,7,61.7,4,2
Zackary Bowman,4456,CB,8,CHI,106,0,40,66,50.1,70.9,81.6,,46.2,0,0,0,0,0,9,0,0,3,0,16,9,82,9.1,10,25,3,0,0,109.9,2,1
Orlando Scandrick,4457,CB,13,DAL,658,28,234,396,60.5,61.6,62.9,81.5,56.4,9,2,2,5,1,43,4,6,16,0,62,43,540,12.6,233,44,2,1,3,100.2,5,2
DeMario Pressley,4458,DI,1,CAR,39,18,20,1,65.4,61.1,74.7,67.8,59.1,1,0,0,1,1,4,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Shirley,4459,DI,4,CAR,96,58,36,2,70.5,46.5,71.6,80.7,71.1,5,3,0,2,0,1,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0
Carlton Powell,4462,DI,3,ATL,38,20,18,0,45.3,46.3,,53.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Frank Okam,4465,DI,9,TB,296,125,171,0,60.5,57.1,39.0,55.4,67.1,4,0,0,4,0,13,1,3,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Letroy Guion,4466,DI,16,MIN,483,296,186,1,62.2,65.0,74.9,58.0,67.3,14,0,1,13,0,13,6,2,11,0,0,0,0,,0,,0,0,0,0.0,4,0
Matthew Slater,4467,WR,4,NE,109,0,50,59,59.0,63.9,69.8,,57.1,0,0,0,0,0,8,2,1,0,1,1,1,19,19.0,0,19,0,0,0,118.8,0,0
Kroy Biermann,4468,ED,16,ATL,521,329,180,12,51.2,48.9,47.0,61.7,41.7,27,3,8,16,0,14,9,3,10,0,3,2,22,11.0,18,21,1,1,0,88.2,1,0
Thomas Williams,4469,LB,5,CAR,104,5,27,72,71.3,63.2,48.1,54.5,77.3,0,0,0,0,0,10,1,1,6,0,10,10,111,11.1,40,36,1,0,2,146.3,1,0
Erik Walden,4481,ED,16,GB,902,420,299,183,50.2,31.3,66.7,64.2,62.0,40,3,14,23,1,41,11,4,19,0,23,18,204,11.3,110,21,0,0,1,103.6,3,1
Trevor Scott,4483,ED,15,OAK,243,156,81,6,41.9,45.0,29.1,50.5,56.3,5,0,0,5,0,5,0,1,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Geno Hayes,4489,LB,15,TB,725,51,412,262,46.8,44.1,53.4,53.9,54.4,2,0,0,2,0,51,11,8,32,2,47,39,374,9.6,222,24,2,1,1,105.1,0,0
Corey Lynch,4491,S,11,TB,273,11,104,158,55.7,53.7,59.5,40.0,59.7,1,0,0,1,0,15,4,4,3,0,9,2,40,20.0,8,30,1,1,3,43.1,0,0
Nick Hayden,4495,DI,2,CIN,33,16,17,0,63.6,65.9,28.5,54.5,,0,0,0,0,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ahtyba Rubin,4504,DI,16,CLV,929,485,440,4,69.6,64.3,72.8,66.2,66.1,28,6,5,17,0,59,11,3,45,0,1,1,7,7.0,12,7,0,0,0,95.8,1,0
Ryan Mundy,4508,S,12,PIT,214,6,64,144,63.3,63.9,75.5,63.6,61.3,1,0,1,0,0,19,5,2,6,0,15,10,124,12.4,82,23,0,1,0,64.3,1,0
Joe Mays,4514,LB,16,DEN,638,80,333,225,75.1,79.7,55.6,61.2,64.2,10,0,3,7,0,71,6,13,49,0,19,12,227,18.9,146,84,0,0,2,104.5,1,0
Andy Studebaker,4517,ED,13,KC,207,19,126,62,58.1,59.5,56.1,55.4,60.0,1,0,0,1,0,10,0,1,7,1,2,2,20,10.0,23,18,0,0,0,108.3,0,0
Haruki Nakamura,4520,S,13,BLT,34,8,12,14,78.3,69.3,82.4,42.8,82.1,0,0,0,0,0,3,0,0,0,0,3,1,6,6.0,5,6,0,0,2,42.4,0,0
Larry Grant,4528,LB,6,SF,226,20,89,117,65.6,69.8,63.4,76.6,57.8,4,2,1,1,1,25,4,3,14,1,19,12,106,8.8,81,20,0,0,3,78.0,2,0
Landon Cohen,4530,DI,1,NE,18,12,6,0,59.1,62.5,67.3,54.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Barrett,4534,S,5,NE,218,3,73,142,67.0,56.7,59.0,48.8,68.3,0,0,0,0,0,12,0,2,1,0,3,1,11,11.0,0,11,0,0,0,45.1,0,0
Chaz Schilens,4540,WR,1,OAK,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Chris Chamberlain,4542,LB,16,SL,597,26,342,229,64.7,66.4,73.9,68.2,62.2,6,2,0,4,0,55,12,5,34,0,27,20,171,8.6,104,34,0,1,0,74.8,2,0
Cary Williams,4543,CB,16,BLT,960,8,365,587,65.1,80.8,65.8,42.3,62.8,1,0,0,1,0,65,9,5,10,2,111,58,822,14.2,218,58,4,0,14,88.5,5,0
Rob Jackson,4556,ED,15,WAS,113,43,55,15,61.3,38.9,77.3,81.0,74.8,3,0,1,2,0,6,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Lionel Dotson,4559,DI,5,BUF,27,13,14,0,70.2,64.5,66.8,67.6,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kennard Cox,4565,CB,2,SEA,24,7,4,13,55.6,54.1,35.0,61.0,57.5,2,1,0,1,0,1,1,1,0,0,3,2,26,13.0,26,19,0,0,0,93.8,0,0
David Vobora,4566,LB,3,SEA,17,2,9,6,54.5,52.5,,57.7,63.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Gary Guyton,4577,LB,11,NE,397,21,132,244,45.5,57.5,85.7,57.2,40.3,2,0,0,2,0,32,7,3,14,0,33,25,325,13.0,208,35,0,1,0,93.6,0,0
Wesley Woodyard,4583,LB,14,DEN,636,75,226,335,55.3,67.8,84.9,46.7,49.7,2,0,1,1,0,68,16,4,28,1,61,51,499,9.8,326,55,2,0,2,111.7,2,2
Patrick Bailey,4585,LB,3,TEN,3,1,1,1,60.9,60.0,,59.2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
JoLonn Dunbar,4588,LB,16,NO,728,146,269,313,35.9,36.7,47.5,49.9,46.7,10,1,0,9,2,62,10,12,34,1,39,30,364,12.1,185,40,2,0,3,122.2,2,0
Roy Lewis,4593,CB,10,SEA,261,17,44,200,63.1,27.4,43.6,59.7,69.5,2,1,0,1,0,12,3,5,4,0,24,14,180,12.9,112,50,0,0,0,81.9,2,0
Ogemdi Nwagbuo,4598,DI,8,CAR,159,85,73,1,66.9,75.0,72.5,50.8,60.0,0,0,0,0,0,7,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Elbert Mack,4624,CB,15,TB,285,0,87,198,65.1,73.1,43.6,,62.4,0,0,0,0,0,24,2,6,8,0,40,27,320,11.9,152,31,1,2,3,79.2,1,0
Husain Abdullah,4652,S,9,MIN,564,9,200,355,62.5,82.6,80.5,59.8,53.6,3,1,0,2,0,49,2,4,16,0,23,16,322,20.1,100,79,4,1,2,133.6,0,0
Leger Douzable,4654,DI,16,JAX,420,193,220,7,72.1,76.4,77.6,61.4,60.1,14,1,6,7,1,25,5,3,19,0,0,0,0,,0,,0,0,0,0.0,2,0
Erin Henderson,4656,LB,15,MIN,573,55,272,246,81.8,81.2,80.6,68.9,72.5,8,2,3,3,0,58,11,4,38,1,29,22,167,7.6,101,17,0,0,2,89.3,0,0
Eric Foster,4686,DI,4,IND,178,109,69,0,50.6,53.9,72.9,53.2,60.0,4,0,0,4,0,7,2,0,5,0,1,0,0,,0,,0,0,0,39.6,1,0
Jordan Senn,4690,LB,9,CAR,398,14,189,195,46.6,61.2,90.2,49.9,39.2,2,0,0,2,0,51,7,1,19,1,33,29,329,11.3,198,29,2,1,1,115.8,1,0
David Hawthorne,4693,LB,15,SEA,988,66,399,523,75.0,72.2,86.8,62.5,71.4,9,3,0,6,0,96,13,9,48,0,61,45,403,9.0,250,26,2,3,5,81.5,0,0
Titus Brown,4695,LB,5,CLV,37,25,8,4,62.3,53.0,71.0,57.7,72.2,2,1,0,1,0,1,0,0,2,0,1,1,-4,-4.0,1,-4,0,0,0,79.2,0,0
Ropati Pitoitua,4707,DI,14,NYJ,338,157,179,2,59.5,62.7,67.9,52.8,60.3,9,2,0,7,0,17,3,1,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Dixon,4724,DI,16,NYJ,422,269,142,11,50.1,57.4,41.0,53.4,46.7,11,2,4,5,1,11,3,3,11,1,1,1,12,12.0,4,12,0,0,0,116.7,2,0
Kyle Arrington,4742,CB,16,NE,972,16,334,622,66.8,85.7,90.1,49.6,63.1,1,0,0,1,0,63,8,3,8,0,101,55,817,14.9,202,58,5,7,6,68.8,3,1
Brian Schaefering,4753,DI,16,CLV,227,87,140,0,64.0,62.3,77.6,60.9,59.6,7,0,2,5,0,26,1,0,14,0,1,1,10,10.0,13,10,0,0,0,108.3,0,0
Wallace Gilberry,4763,DI,16,KC,366,265,99,2,57.2,53.5,52.1,63.2,41.2,18,3,5,10,2,4,1,1,6,2,1,1,7,7.0,9,7,0,0,0,95.8,2,0
Jameel McClain,4788,LB,16,BLT,759,68,358,333,68.1,72.5,67.5,69.2,56.7,12,1,4,7,1,49,21,7,28,0,39,27,359,13.3,202,37,1,1,1,96.0,0,0
Jesse Nading,4796,ED,6,HST,42,21,16,5,59.7,59.2,29.1,59.9,58.7,2,1,0,1,0,3,0,1,2,0,1,1,4,4.0,9,4,0,0,0,83.3,0,0
Cameron Wake,4907,ED,16,MIA,875,518,305,52,85.4,75.2,77.9,82.1,58.2,81,9,20,52,1,34,3,4,32,0,8,6,95,15.8,76,38,1,0,1,153.6,1,0
Kenny Onatolu,4918,LB,4,MIN,64,5,44,15,62.1,55.2,76.4,66.7,68.9,1,0,1,0,0,3,0,0,1,0,1,1,4,4.0,9,4,0,0,0,83.3,0,0
Tyson Jackson,4926,DI,16,KC,595,225,370,0,68.3,72.5,72.5,51.2,66.9,6,1,1,4,2,46,12,3,40,0,0,0,0,,0,,0,0,0,0.0,1,0
Aaron Curry,4927,LB,16,OAK,695,53,335,307,56.9,61.9,87.5,62.0,58.3,8,0,4,4,0,57,14,2,28,0,41,31,376,12.1,208,32,1,0,4,111.4,5,0
B.J. Raji,4932,DI,16,GB,872,547,319,6,45.5,41.2,52.3,54.2,46.9,20,3,1,16,2,13,5,3,10,0,1,1,9,9.0,7,9,0,0,0,104.2,0,0
Aaron Maybin,4934,ED,12,NYJ,232,196,25,11,75.9,59.4,77.0,76.9,70.6,24,6,2,16,0,5,0,0,8,4,0,0,0,,0,,0,0,0,0.0,3,1
Brian Orakpo,4936,ED,16,WAS,926,402,389,135,75.4,54.3,65.5,88.7,60.6,59,10,6,43,4,37,7,4,32,3,13,9,75,8.3,57,17,1,0,1,109.5,2,0
Malcolm Jenkins,4937,S,15,NO,969,42,307,620,64.0,68.8,71.9,72.6,60.2,9,1,3,5,0,65,8,8,10,1,37,16,323,20.2,157,65,2,0,5,92.5,2,0
Brian Cushing,4938,LB,16,HST,936,204,342,390,85.5,73.6,83.0,80.3,78.7,35,4,8,23,2,82,24,7,62,1,46,35,350,10.0,231,28,1,2,1,86.3,2,1
Larry English,4939,ED,5,SD,73,34,26,13,63.7,51.9,73.4,66.1,67.0,3,2,0,1,0,2,1,0,3,0,1,1,5,5.0,2,5,0,0,0,87.5,0,0
Robert Ayers,4941,ED,16,DEN,692,367,325,0,61.7,61.9,68.7,61.5,60.1,28,4,4,20,3,27,8,2,23,1,1,1,16,16.0,17,16,0,0,0,118.8,3,0
Peria Jerry,4947,DI,16,ATL,355,222,126,7,46.7,45.3,73.8,58.2,48.2,12,0,1,11,1,9,1,0,5,1,1,0,0,,0,,0,0,0,39.6,2,0
Vontae Davis,4948,CB,12,MIA,677,5,232,440,70.0,57.8,50.5,85.6,70.1,3,1,1,1,0,39,4,8,16,0,66,36,496,13.8,124,46,3,4,6,68.8,3,0
Clay Matthews,4949,ED,15,GB,954,478,338,138,84.3,63.4,58.4,85.1,84.2,67,6,21,40,5,37,7,5,35,3,26,16,131,8.2,129,27,0,3,2,34.8,4,0
Ziggy Hood,4955,DI,16,PIT,805,498,298,9,48.1,52.1,69.1,45.7,68.0,15,1,4,10,1,19,9,1,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Louis Delmas,4956,S,11,DET,655,13,252,390,67.3,45.4,48.3,72.8,73.6,3,0,2,1,0,46,1,12,18,0,28,15,146,9.7,61,37,1,0,4,80.4,1,0
Patrick Chung,4957,S,8,NE,542,5,176,361,65.4,83.3,85.0,82.0,60.6,2,1,1,0,0,42,12,4,10,0,27,20,242,12.1,94,33,1,1,3,98.1,3,1
James Laurinaitis,4958,LB,16,SL,1071,105,483,483,75.4,65.4,91.8,60.1,79.7,12,3,3,6,1,106,32,4,55,0,59,42,420,10.0,285,35,3,2,4,93.9,0,0
Alphonso Smith,4960,CB,6,DET,253,0,69,184,60.5,43.8,37.7,,62.1,0,0,0,0,0,20,1,3,4,1,43,24,287,12.0,105,36,2,3,3,62.8,0,0
Rey Maualuga,4961,LB,13,CIN,682,36,326,320,66.2,79.1,64.0,52.8,55.5,4,0,0,4,0,70,14,11,43,3,41,32,297,9.3,220,39,1,1,0,94.8,3,0
Ron Brace,4963,DI,7,NE,56,26,30,0,57.0,55.7,69.9,59.4,,1,0,0,1,0,1,1,0,1,1,0,0,0,,0,,0,0,0,0.0,0,0
Darius Butler,4964,CB,12,CAR,410,1,144,265,56.5,79.1,39.8,58.3,51.9,0,0,0,0,0,31,3,7,9,0,53,34,469,13.8,221,75,4,0,6,117.6,1,0
Jairus Byrd,4965,S,16,BUF,1021,15,454,552,78.8,83.3,86.8,67.0,75.1,3,1,0,2,0,78,15,7,15,3,33,17,218,12.8,48,46,2,3,4,54.9,2,0
Everette Brown,4966,LB,2,SD,21,8,13,0,67.8,70.7,71.0,53.8,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Connor Barwin,4969,ED,16,HST,952,520,346,86,72.8,59.0,75.5,76.8,67.1,54,12,18,24,7,28,7,2,26,1,8,4,48,12.0,21,17,0,0,0,68.8,4,2
Mike Mitchell,4970,S,13,OAK,493,31,153,309,47.7,35.2,53.6,82.5,48.9,5,1,0,4,1,20,4,5,8,0,22,10,197,19.7,75,51,2,1,1,88.6,2,0
Darcel McBath,4971,S,1,JAX,1,0,0,1,60.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,0,0
William Moore,4978,S,12,ATL,593,19,214,360,72.1,70.0,76.7,82.9,68.7,4,1,1,2,0,45,5,6,17,2,25,16,205,12.8,56,29,2,2,5,82.9,2,0
Fili Moala,4979,DI,14,IND,480,209,271,0,45.8,45.1,76.3,55.8,60.0,7,2,2,3,0,17,6,0,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Paul Kruger,4980,ED,16,BLT,326,237,47,42,63.6,71.7,30.3,70.4,33.6,25,6,4,15,1,7,1,4,11,0,7,5,50,10.0,44,23,0,0,0,91.4,1,0
Sherrod Martin,4982,S,16,CAR,990,13,430,547,53.8,56.2,38.6,71.8,50.5,2,0,2,0,0,53,8,15,12,0,36,24,361,15.0,108,43,2,3,5,83.2,2,0
Sean Smith,4984,CB,16,MIA,1064,11,380,673,52.8,60.7,44.8,47.7,51.3,2,0,0,2,0,53,4,11,12,0,104,61,793,13.0,250,55,5,2,5,90.7,2,1
Sen'Derrick Marks,4985,DI,16,TEN,411,188,218,5,53.0,55.8,76.2,53.8,63.2,5,1,1,3,0,17,5,2,14,0,1,1,1,1.0,3,1,0,0,1,79.2,3,0
Bradley Fletcher,4989,CB,4,SL,294,2,124,168,58.4,80.3,87.4,51.0,56.7,2,0,0,2,0,21,1,1,3,0,17,8,80,10.0,9,23,1,0,1,80.5,4,1
Jason Williams,4992,LB,6,CAR,104,4,64,36,63.3,64.9,69.1,66.6,56.5,1,0,0,1,0,11,3,1,6,0,4,4,31,7.8,16,11,0,0,0,99.0,0,0
Michael Johnson,4993,ED,16,CIN,681,420,214,47,63.4,59.1,59.8,57.2,82.0,28,7,6,15,4,26,4,4,21,1,3,2,22,11.0,4,15,0,1,0,48.6,3,1
Matt Shaughnessy,4994,ED,3,OAK,143,102,40,1,63.7,75.4,51.8,56.8,60.9,6,1,1,4,0,5,0,2,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Terrance Knighton,4995,DI,13,JAX,528,267,256,5,66.4,62.1,76.6,63.2,65.7,11,0,2,9,0,17,11,4,16,0,0,0,0,,0,,0,0,0,0.0,1,0
Derek Cox,4996,CB,6,JAX,324,0,117,207,80.7,73.7,77.9,,81.2,0,0,0,0,0,18,4,1,4,0,28,9,105,11.7,33,28,0,0,3,44.5,1,0
DeAndre Levy,4999,LB,16,DET,944,87,367,490,55.1,48.6,76.2,58.2,62.6,8,1,2,5,0,86,13,9,42,0,72,53,461,8.7,345,28,3,1,0,98.2,1,0
Kevin Barnes,5003,CB,15,WAS,418,36,105,277,51.8,65.3,28.9,52.1,51.9,6,0,0,6,0,26,0,9,7,0,43,27,325,12.0,185,37,1,2,1,74.3,2,0
Roy Miller,5004,DI,16,TB,494,218,269,7,46.8,51.9,37.2,53.6,53.4,4,0,0,4,0,21,9,2,10,0,1,1,13,13.0,6,13,0,0,0,118.8,3,0
Asher Allen,5009,CB,12,MIN,520,1,190,329,42.9,49.5,61.2,57.3,42.1,0,0,0,0,0,43,4,6,4,0,58,42,527,12.5,176,26,2,1,1,104.6,4,2
Lardarius Webb,5011,CB,16,BLT,971,36,369,566,80.3,85.0,68.8,43.5,79.9,4,2,0,2,0,59,4,7,21,1,90,52,615,11.8,172,66,0,5,9,55.6,4,0
Chris Owens,5013,CB,12,ATL,301,15,70,216,56.0,88.2,59.9,60.2,51.2,2,1,0,1,0,22,4,4,9,0,37,28,356,12.7,127,40,2,0,2,123.3,0,0
Jerraud Powers,5015,CB,12,IND,794,0,380,414,71.0,71.9,60.8,,68.5,0,0,0,0,0,44,7,6,18,0,59,41,508,12.4,310,57,3,2,2,98.7,0,0
Corvey Irvin,5016,DI,4,JAX,14,6,8,0,73.2,65.9,67.3,68.9,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Rashad Johnson,5018,S,12,ARZ,480,1,239,240,61.9,60.1,86.9,57.8,63.5,0,0,0,0,0,37,5,2,10,0,13,10,151,15.1,57,60,1,0,1,140.2,1,0
Keenan Lewis,5019,CB,16,PIT,380,1,55,324,61.2,28.3,58.9,53.4,64.3,0,0,0,0,0,33,0,5,5,0,47,30,320,10.7,58,29,2,1,5,89.0,0,0
Donald Washington,5025,S,9,KC,306,7,132,167,50.8,47.1,44.0,71.4,55.1,2,0,2,0,0,19,4,5,3,1,15,10,126,12.6,77,26,2,0,2,132.2,1,0
Darell Scott,5026,DI,13,SL,242,95,147,0,68.6,68.9,74.8,54.3,63.1,3,0,1,2,0,15,6,2,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Kaluka Maiava,5027,LB,13,CLV,268,12,185,71,63.5,66.2,48.6,70.8,52.3,3,0,1,2,0,23,0,4,9,1,9,7,68,9.7,70,18,0,0,0,98.1,0,0
Henry Melton,5028,DI,15,CHI,621,437,174,10,68.5,60.9,48.0,73.0,52.7,39,7,9,23,1,14,3,5,21,0,2,2,11,5.5,9,8,0,0,0,89.6,0,0
Victor Butler,5033,ED,15,DAL,227,126,65,36,77.5,68.5,61.4,71.6,71.4,16,3,4,9,0,7,3,1,10,0,5,3,23,7.7,19,10,0,0,1,71.3,1,0
Glover Quin,5035,S,16,HST,990,38,357,595,62.4,63.2,61.2,39.7,64.0,1,0,1,0,1,64,10,12,21,0,59,35,377,10.8,206,44,2,0,7,89.4,4,2
Vaughn Martin,5036,DI,16,SD,611,321,288,2,49.0,56.0,67.9,47.3,67.1,8,1,2,5,0,27,13,2,21,0,0,0,0,,0,,0,0,0,0.0,3,0
David Bruton,5037,S,11,DEN,158,19,72,67,54.8,63.2,73.9,37.0,59.0,0,0,0,0,0,13,0,1,4,0,11,6,91,15.2,70,21,0,0,3,82.0,0,0
Sammie Lee Hill,5038,DI,16,DET,421,262,157,2,68.8,61.1,75.1,70.4,60.8,18,2,2,14,0,16,4,0,16,1,1,0,0,,0,,0,0,0,39.6,1,0
Kyle Moore,5040,ED,4,BUF,65,43,22,0,59.7,63.0,72.7,50.9,70.2,2,0,0,2,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Moore,5042,CB,13,CHI,485,42,103,340,61.2,65.7,84.0,62.2,60.6,10,0,3,7,1,43,4,2,15,0,57,39,425,10.9,171,25,0,4,3,60.9,2,0
Lawrence Sidbury,5049,ED,16,ATL,209,126,77,6,65.5,59.4,73.2,66.8,57.7,17,3,2,12,1,4,0,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Gerald McRath,5054,LB,8,TEN,138,16,42,80,46.3,53.4,68.3,56.0,44.6,1,0,0,1,0,10,3,1,5,0,14,9,94,10.4,45,18,0,0,0,83.6,1,0
Jason Phillips,5061,LB,2,CAR,31,1,21,9,28.4,45.3,29.0,59.5,28.2,0,0,0,0,0,1,1,1,1,0,3,3,57,19.0,24,32,1,0,0,158.3,0,0
William Middleton,5062,CB,8,JAX,388,2,168,218,81.4,91.2,77.3,50.9,75.8,1,0,0,1,0,31,4,3,13,0,30,19,164,8.6,33,17,1,1,3,74.9,1,1
Brandon Hughes,5072,CB,5,PHI,89,0,28,61,54.2,68.1,60.8,,51.7,0,0,0,0,0,6,1,1,0,0,11,6,112,18.7,65,63,0,0,0,90.0,0,0
Chris Clemons,5089,S,3,MIA,21,1,9,11,61.9,51.1,80.4,59.5,67.5,0,0,0,0,0,5,0,0,3,0,1,1,7,7.0,3,7,0,0,0,95.8,0,0
Spencer Adkins,5100,LB,4,ATL,34,6,9,19,84.4,70.9,79.7,63.4,82.8,1,0,0,1,0,4,2,0,4,0,3,3,15,5.0,8,7,0,0,0,87.5,0,0
Don Carey,5101,CB,2,DET,45,1,10,34,73.8,55.4,81.6,59.1,75.9,0,0,0,0,0,9,0,0,4,0,8,7,50,7.1,13,15,1,0,1,132.3,0,0
Morgan Trent,5103,CB,8,JAX,225,2,80,143,66.3,53.1,69.7,54.1,68.2,0,0,0,0,0,13,1,1,2,0,18,11,99,9.0,32,19,0,2,2,36.3,1,0
Jarius Wynn,5106,DI,16,GB,458,338,95,25,49.2,66.6,61.3,45.1,57.3,10,3,0,7,0,12,4,1,13,0,3,2,9,4.5,3,5,2,0,0,109.7,0,0
Brice McCain,5112,CB,16,HST,414,7,54,353,74.0,52.9,68.5,69.9,74.4,3,0,1,2,0,24,1,1,10,0,49,24,251,10.5,89,25,0,2,7,47.2,3,0
Jason McCourty,5127,CB,15,TEN,964,3,399,562,74.4,90.9,83.6,67.4,67.5,1,1,0,0,0,93,7,6,34,1,117,71,802,11.3,274,43,1,2,9,76.9,2,1
Myron Pryor,5131,DI,2,NE,35,28,7,0,85.1,66.7,69.5,80.0,,6,1,3,2,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Vance Walker,5134,DI,16,ATL,367,220,145,2,61.2,58.3,62.7,59.1,62.0,13,3,2,8,0,11,4,1,13,1,0,0,0,,0,,0,0,0,0.0,0,0
Captain Munnerlyn,5140,CB,14,CAR,816,14,362,440,59.5,64.3,65.8,90.9,56.2,4,2,0,2,0,40,6,6,15,1,61,45,607,13.5,330,84,4,0,4,126.9,8,1
E.J. Biggers,5141,CB,16,TB,660,0,231,429,51.9,61.0,47.6,,50.7,0,0,0,0,0,53,5,11,7,0,87,52,801,15.4,333,91,7,1,9,112.3,6,0
Brad Jones,5142,ED,11,GB,110,67,29,14,47.9,46.8,78.3,57.0,46.0,5,1,1,3,0,7,2,0,5,0,3,2,36,18.0,12,26,0,0,0,107.6,0,0
Troy Nolan,5147,S,14,HST,424,22,91,311,63.4,65.4,78.4,67.1,60.8,4,1,0,3,0,23,5,1,5,0,21,11,123,11.2,60,31,0,0,2,70.1,0,0
Moise Fokou,5154,LB,10,PHI,227,7,138,82,53.8,53.7,65.0,60.6,55.6,1,0,1,0,0,17,4,2,12,0,13,11,124,11.3,104,32,1,0,1,132.1,0,0
Jamarca Sanford,5155,S,15,MIN,845,19,347,479,30.5,64.9,56.3,60.0,28.0,2,0,1,1,0,60,16,10,14,1,31,20,344,17.2,118,57,8,2,3,114.8,1,0
Julian Edelman,5156,WR,5,NE,91,4,20,67,64.7,52.1,53.6,64.7,69.3,1,0,1,0,0,10,3,3,3,0,5,3,30,10.0,5,19,0,0,0,77.1,2,1
Ricky Jean Francois,5168,DI,15,SF,271,167,101,3,59.3,70.0,75.8,57.3,42.4,8,0,0,8,3,11,2,0,10,0,1,1,29,29.0,22,29,0,0,0,118.8,2,0
Courtney Greene,5169,S,3,JAX,114,1,43,70,50.3,67.6,63.0,58.0,48.7,0,0,0,0,0,5,1,1,2,0,4,3,60,20.0,16,33,0,0,0,116.7,0,0
Nick Reed,5171,ED,10,TB,123,69,51,3,48.0,59.1,43.5,51.1,60.9,2,0,1,1,0,3,2,2,1,0,1,0,0,,0,,0,0,0,39.6,2,0
Clinton McDonald,5173,DI,15,SEA,425,234,189,2,63.8,61.1,67.9,61.8,63.7,14,0,4,10,0,23,4,1,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Jerome Boyd,5203,S,11,OAK,254,22,52,180,48.3,61.2,90.1,49.3,49.2,3,0,2,1,0,14,2,0,6,0,20,14,288,20.6,156,74,3,0,2,152.1,0,0
Desmond Bryant,5204,ED,16,OAK,580,300,255,25,67.8,67.6,69.1,70.1,56.4,23,6,3,14,0,30,3,1,31,1,2,2,24,12.0,15,13,0,0,0,116.7,4,0
Antonio Dixon,5211,DI,4,PHI,84,42,42,0,58.0,54.1,68.4,62.2,,3,0,0,3,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Mitch King,5218,DI,3,NO,51,39,11,1,55.6,67.4,70.1,51.3,60.0,0,0,0,0,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Steve McLendon,5232,DI,14,PIT,171,82,88,1,80.0,77.4,76.0,67.6,60.0,5,2,0,3,0,9,2,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Reshard Langford,5238,S,7,KC,165,6,117,42,59.0,73.6,86.1,45.6,49.7,0,0,0,0,0,5,1,1,1,0,1,1,61,61.0,13,61,1,0,0,158.3,0,0
Robert Francois,5245,LB,4,GB,165,27,55,83,69.5,52.4,31.5,48.8,80.8,0,0,0,0,0,14,2,4,5,1,15,10,96,9.6,46,17,0,2,1,44.7,0,0
Russell Allen,5263,LB,11,JAX,293,18,172,103,66.1,61.8,65.6,55.5,70.1,1,0,0,1,0,33,7,4,18,2,20,15,86,5.7,66,14,1,1,1,78.3,0,0
Michael Bennett,5273,ED,14,TB,610,338,264,8,82.0,76.4,65.7,75.7,64.9,38,4,6,28,0,32,5,2,28,1,2,2,27,13.5,8,15,0,0,0,118.8,3,1
