player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Anthony Waters,3712,LB,1,NO,1,1,0,0,59.4,,,59.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ray McDonald,3713,DI,16,SF,569,396,172,1,62.6,61.8,64.2,64.5,71.1,33,0,2,31,2,15,2,1,12,0,2,1,11,11.0,14,11,0,1,0,27.1,5,1
Brian Robison,3718,ED,16,MIN,323,212,100,11,66.1,61.7,75.0,63.1,64.3,19,2,3,14,0,10,3,1,9,0,2,0,0,,0,,0,0,0,39.6,1,0
Tanard Jackson,3722,S,2,TB,129,2,55,72,50.3,46.1,52.3,52.6,56.2,0,0,0,0,0,8,1,2,4,0,9,5,37,7.4,23,22,0,0,0,65.5,0,0
Paul Soliai,3724,DI,16,MIA,546,218,327,1,71.7,68.4,81.1,67.6,87.2,12,2,2,8,2,31,5,2,30,0,0,0,0,,0,,0,0,0,0.0,3,0
Stephen Nicholas,3725,LB,16,ATL,656,74,246,336,70.2,54.7,77.8,66.6,80.4,10,0,3,7,0,56,10,4,33,0,44,36,265,7.4,161,19,1,1,2,89.9,0,0
Marcus Thomas,3737,DI,16,DEN,523,280,236,7,61.2,68.6,78.6,49.8,83.5,12,1,2,9,1,27,5,0,23,0,0,0,0,,0,,0,0,0,0.0,2,1
Fred Bennett,3739,CB,3,CIN,18,0,9,9,69.0,61.5,72.8,,68.4,0,0,0,0,0,1,0,0,1,0,1,1,3,3.0,3,3,0,0,0,79.2,0,0
Dashon Goldson,3742,S,16,SF,1011,14,411,586,55.9,73.1,64.2,90.9,47.0,5,1,2,2,0,65,10,10,15,0,37,20,345,17.3,81,61,2,1,3,92.7,3,0
Ryan McBean,3748,DI,16,DEN,445,173,272,0,41.8,41.7,76.3,53.5,67.1,10,0,1,9,0,14,2,3,8,0,0,0,0,,0,,0,0,0,0.0,3,0
Antwan Barnes,3750,ED,13,SD,254,201,47,6,71.4,67.3,55.7,72.6,55.5,32,4,5,23,1,9,2,1,10,0,2,2,30,15.0,26,23,0,0,0,118.8,3,0
Clint Session,3752,LB,5,IND,291,13,144,134,57.8,45.8,76.0,89.4,63.2,6,3,2,1,0,31,3,2,17,0,25,21,161,7.7,98,17,0,0,1,93.5,0,0
Jay Richardson,3754,ED,7,SEA,110,58,52,0,52.2,52.5,71.6,54.7,,2,0,0,2,0,5,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon McDonald,3756,CB,7,DET,150,2,42,106,57.7,69.7,26.6,55.2,55.3,0,0,0,0,0,10,1,5,6,0,9,7,58,8.3,49,20,0,0,0,93.5,0,0
David Jones,3761,CB,8,JAX,288,1,112,175,52.3,65.5,77.1,54.3,49.8,0,0,0,0,0,31,0,2,4,0,35,25,385,15.4,134,45,2,1,3,114.6,1,0
Tarell Brown,3763,CB,13,SF,310,4,52,254,69.5,64.0,69.1,64.8,68.6,1,0,0,1,0,23,1,2,3,0,39,28,331,11.8,124,43,2,1,2,103.7,1,0
Antonio Johnson,3768,DI,14,IND,308,131,177,0,59.0,56.0,65.7,64.6,60.2,10,0,2,8,0,21,3,2,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Clifton Ryan,3770,DI,1,SL,16,11,5,0,66.3,61.6,,64.4,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dante Rosario,3771,TE,1,CAR,1,0,1,0,60.4,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Will Herring,3777,LB,15,SEA,240,46,58,136,65.7,75.9,61.1,69.6,55.8,4,1,0,3,1,21,2,2,12,1,24,20,235,11.8,157,28,2,1,1,117.9,0,0
Tim Shaw,3780,LB,8,TEN,46,1,35,10,64.1,90.7,80.4,60.0,27.1,0,0,0,0,0,9,1,0,8,0,1,1,5,5.0,0,5,0,0,0,87.5,0,0
Eric Frampton,3781,S,1,MIN,34,0,20,14,37.5,72.5,81.5,,30.7,0,0,0,0,0,2,2,0,1,0,2,1,8,8.0,-1,8,0,0,0,60.4,0,0
Derek Landri,3782,DI,16,CAR,785,387,398,0,53.2,53.5,49.2,58.3,60.0,17,2,3,12,1,29,7,3,26,0,0,0,0,,0,,0,0,0,0.0,3,0
Corey Graham,3784,CB,1,CHI,2,0,0,2,62.8,,,,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
William Gay,3786,CB,16,PIT,576,36,114,426,66.8,68.3,54.6,90.1,60.8,8,2,3,3,2,35,4,6,15,1,65,44,490,11.1,168,27,5,0,6,115.5,2,1
Michael Coe,3789,CB,5,NYG,36,2,1,33,45.0,60.0,23.1,47.9,46.1,0,0,0,0,0,0,0,1,0,0,3,2,67,33.5,44,61,1,0,0,149.3,0,0
H.B. Blades,3795,LB,8,WAS,65,3,34,28,75.8,70.4,80.3,54.6,71.7,0,0,0,0,0,5,1,0,1,0,2,1,5,5.0,5,5,0,0,0,56.3,0,0
Adam Hayward,3798,LB,10,TB,140,10,81,49,71.5,54.8,75.1,80.5,85.8,3,1,0,2,0,12,2,1,7,0,7,2,11,5.5,1,7,0,0,2,39.6,1,0
John Wendling,3800,S,3,DET,55,0,21,34,56.2,65.5,85.5,,54.0,0,0,0,0,0,4,3,0,2,0,1,1,13,13.0,0,13,0,0,0,118.8,0,0
Trey Lewis,3801,DI,1,ATL,29,9,20,0,26.3,26.1,66.8,55.7,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matt Toeaina,3803,DI,16,CHI,604,375,225,4,60.5,55.4,75.9,62.3,60.9,16,2,2,12,2,18,4,2,14,0,0,0,0,,0,,0,0,0,0.0,1,1
Desmond Bishop,3808,LB,13,GB,702,73,295,334,89.8,79.3,74.0,85.6,79.1,17,3,2,12,0,73,14,7,37,2,45,29,271,9.3,259,30,3,1,6,93.8,0,0
Jacob Ford,3820,ED,14,TEN,568,317,229,22,58.3,52.0,63.4,67.5,64.9,29,3,5,21,0,25,9,4,19,1,3,1,18,18.0,12,18,0,0,0,54.9,5,1
Prescott Burgess,3823,LB,5,BLT,11,0,9,2,65.3,63.0,70.5,,60.8,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Diles,3834,LB,15,HST,648,60,279,309,37.9,57.2,70.3,55.9,28.8,5,0,4,1,0,60,11,7,22,0,54,49,488,10.0,318,43,1,0,0,110.5,0,0
Marvin Mitchell,3836,LB,16,NO,351,104,105,142,75.5,73.6,81.6,55.9,78.7,9,1,3,5,0,25,4,1,13,2,21,14,118,8.4,62,19,0,0,2,81.1,1,1
Trumaine McBride,3837,CB,10,ARZ,54,0,18,36,58.1,65.2,79.5,,55.9,0,0,0,0,0,3,0,0,1,0,4,2,35,17.5,19,24,0,0,1,80.2,1,0
Michael Johnson,3840,S,1,NYG,7,0,5,2,64.5,61.0,75.2,,60.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Wilson,3842,CB,3,CAR,86,1,19,66,48.5,77.8,81.2,56.9,46.9,0,0,0,0,0,8,0,0,2,0,8,6,107,17.8,21,41,0,0,0,116.7,1,0
Alan Ball,3853,S,16,DAL,970,7,364,599,39.0,73.4,77.0,74.2,29.6,2,0,1,1,0,40,4,4,4,1,27,17,272,16.0,98,57,7,2,1,105.2,2,1
C.J. Ah You,3855,ED,16,SL,344,239,80,25,64.3,53.5,75.2,68.4,53.9,15,4,6,5,1,7,2,0,10,1,1,1,12,12.0,5,12,0,0,0,116.7,0,0
Brandon Siler,3856,LB,10,SD,314,20,151,143,63.3,49.1,83.1,81.3,67.7,7,1,2,4,0,29,5,2,18,0,9,4,31,7.8,14,11,1,1,1,50.9,0,0
Keyunta Dawson,3858,ED,16,IND,554,340,187,27,55.8,56.2,63.6,56.0,54.7,16,0,5,11,1,19,5,2,6,0,1,1,6,6.0,4,6,0,0,0,91.7,0,0
Nedu Ndukwe,3869,S,12,CIN,530,38,202,290,66.8,73.1,68.7,90.5,54.4,10,2,3,5,0,42,5,6,16,0,23,17,206,12.1,63,43,0,1,1,82.9,1,0
Antwan Applewhite,3877,ED,15,SD,606,164,284,158,61.4,58.2,73.3,57.9,66.8,17,3,3,11,1,37,6,3,27,1,12,10,42,4.2,23,10,1,0,0,109.0,2,1
Tyron Brackenridge,3897,S,6,JAX,52,9,15,28,39.6,57.6,82.0,54.1,41.9,1,0,0,1,0,4,0,0,1,0,4,3,47,15.7,17,25,0,0,0,113.5,0,0
Melvin Bullitt,3901,S,4,IND,224,1,105,118,48.7,54.4,59.5,59.2,50.2,0,0,0,0,0,11,1,2,5,0,5,2,18,9.0,8,18,0,1,0,10.8,0,0
Jeremy Clark,3907,DI,3,PHI,58,26,32,0,50.6,52.9,71.1,52.3,,0,0,0,0,0,3,1,0,3,0,1,0,0,,0,,0,0,0,39.6,0,0
Marquice Cole,3909,CB,7,NYJ,99,16,21,62,92.0,64.1,61.9,65.2,91.5,3,0,1,2,0,8,0,1,3,0,16,8,72,9.0,18,16,0,2,3,22.9,0,0
Craig Dahl,3920,S,15,SL,907,62,317,528,46.8,63.7,60.0,49.3,41.1,7,1,2,4,0,76,4,14,24,2,44,28,403,14.4,192,61,1,2,3,81.9,1,0
Mike Devito,3928,DI,16,NYJ,565,250,310,5,72.6,80.1,74.1,54.1,56.1,7,0,3,4,1,35,12,3,27,2,1,1,35,35.0,35,35,0,0,0,118.8,1,0
Ed Johnson,3975,DI,12,CAR,443,186,255,2,57.3,55.8,45.2,52.9,65.9,3,0,2,1,1,14,5,3,12,0,0,0,0,,0,,0,1,0,0.0,0,0
Louis Leonard,3995,DI,2,DEN,63,29,34,0,51.7,53.5,69.0,52.9,,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daniel Muir,4022,DI,14,IND,481,215,266,0,33.9,34.1,62.1,52.5,60.0,4,0,0,4,0,29,5,2,15,0,2,2,10,5.0,12,8,0,0,0,87.5,3,0
Marques Murrell,4024,ED,1,NE,6,2,2,2,62.1,60.6,69.9,58.0,60.8,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Roach,4054,LB,8,CHI,124,13,58,53,70.4,64.8,56.7,64.0,70.4,2,0,0,2,0,6,5,3,1,1,5,4,59,14.8,18,18,0,0,1,115.8,0,0
Jason Trusnik,4083,ED,16,CLV,219,51,122,46,56.8,56.8,79.8,53.4,60.2,3,1,1,1,1,11,0,0,8,0,3,2,26,13.0,16,13,0,0,1,93.8,0,0
Robert Turner,4085,TE,7,NYJ,12,4,8,0,64.5,63.8,,58.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Byron Westbrook,4100,CB,9,WAS,52,4,18,30,57.4,66.7,77.3,65.2,53.1,1,0,0,1,0,5,0,0,3,0,6,5,39,7.8,9,15,1,0,0,133.3,0,0
James Ihedigbo,4147,S,12,NYJ,111,37,25,49,52.4,37.8,49.2,59.8,62.8,5,3,1,1,0,6,0,2,6,0,2,1,12,12.0,4,12,0,0,0,68.8,1,0
Michael Adams,4192,CB,16,ARZ,589,16,215,358,64.7,62.9,69.8,53.9,64.3,2,0,0,2,1,36,6,5,17,0,64,41,489,11.9,270,70,2,2,2,84.7,2,0
Gary Gibson,4232,DI,16,SL,589,304,285,0,60.0,57.0,44.6,59.5,60.0,11,1,4,6,2,12,5,2,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Teal,4234,S,1,SD,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,0,0
Chris Wilson,4244,ED,15,WAS,122,70,35,17,72.3,75.3,81.3,64.6,56.8,7,0,3,4,0,8,3,0,4,1,0,0,0,,0,,0,0,0,0.0,0,0
Jyles Tucker,4259,ED,2,SD,38,30,7,1,69.7,62.5,68.1,66.9,60.0,4,1,0,3,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Oliver,4262,S,16,SD,691,11,264,416,71.2,70.4,62.7,90.0,66.6,4,0,0,4,0,42,13,10,8,1,29,16,167,10.4,81,30,2,1,3,80.7,1,1
Akeem Jordan,4270,LB,8,PHI,195,14,115,66,70.1,64.6,60.1,63.7,72.0,2,0,0,2,0,17,1,2,11,0,6,4,33,8.3,25,13,0,0,1,80.6,0,0
Edgar Jones,4280,ED,4,BLT,4,3,1,0,29.8,60.0,,55.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Long,4316,ED,16,SL,962,577,332,53,64.0,44.9,29.4,78.0,55.0,77,8,13,56,1,18,2,4,21,3,5,2,29,14.5,26,17,0,0,1,59.6,3,2
Glenn Dorsey,4319,DI,16,KC,914,571,343,0,60.5,65.7,78.5,50.6,67.9,24,2,5,17,0,53,9,2,43,0,0,0,0,,0,,0,0,0,0.0,2,0
Vernon Gholston,4320,DI,16,NYJ,247,106,136,5,63.0,67.4,74.1,53.3,58.3,5,0,1,4,0,6,2,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Sedrick Ellis,4321,DI,16,NO,760,450,310,0,60.4,53.7,78.9,63.1,67.7,22,6,3,13,2,24,8,1,20,2,0,0,0,,0,,0,0,0,0.0,1,0
Derrick Harvey,4322,ED,15,JAX,350,166,172,12,52.2,40.9,74.0,61.4,66.2,14,3,2,9,0,8,0,0,7,0,1,0,0,,0,,0,0,1,39.6,0,0
Keith Rivers,4323,LB,14,CIN,500,20,306,174,67.0,68.5,43.3,71.1,58.5,4,1,1,2,0,51,14,14,29,0,21,13,115,8.8,97,17,0,0,1,76.5,0,0
Jerod Mayo,4324,LB,16,NE,1064,68,393,603,74.5,73.7,91.5,67.9,69.3,9,2,3,4,0,110,29,3,51,1,82,62,561,9.0,358,29,0,0,2,93.6,0,0
Leodis McKelvin,4325,CB,16,BUF,851,0,409,442,65.8,70.7,68.3,,64.0,0,0,0,0,0,54,3,6,14,1,81,49,682,13.9,176,52,5,2,7,97.9,3,1
Dominique Rodgers-Cromartie,4330,CB,16,ARZ,1103,0,502,601,52.2,52.0,29.4,,51.5,0,0,0,0,0,45,2,12,8,0,90,56,814,14.5,272,38,4,3,10,92.5,9,2
Aqib Talib,4334,CB,11,TB,635,0,277,358,78.2,85.0,72.1,,74.7,0,0,0,0,0,39,1,3,9,0,59,35,502,14.3,162,43,5,6,7,75.6,2,0
Mike Jenkins,4339,CB,16,DAL,914,0,342,572,55.4,64.4,56.7,,53.7,0,0,0,0,0,54,2,8,10,1,89,60,994,16.6,333,91,6,1,11,122.6,9,1
Antoine Cason,4341,CB,16,SD,918,3,354,561,76.0,79.1,70.4,87.1,72.5,2,0,0,2,0,54,7,6,18,1,100,52,687,13.2,195,71,5,4,13,74.0,5,0
Lawrence Jackson,4342,ED,11,DET,327,196,127,4,79.7,71.9,78.7,75.1,62.8,21,8,2,11,1,22,5,0,19,1,1,0,0,,0,,0,0,0,39.6,1,0
Kentwan Balmer,4343,ED,16,SEA,511,239,272,0,49.4,42.9,44.8,56.1,67.3,11,0,1,10,0,23,8,4,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenny Phillips,4345,S,16,NYG,943,26,338,579,73.8,88.3,89.1,64.5,67.0,4,0,0,4,0,61,11,5,18,0,26,16,263,16.4,93,65,2,1,2,105.1,3,1
Phillip Merling,4346,DI,5,MIA,112,60,52,0,55.9,63.7,72.9,47.1,60.0,0,0,0,0,0,4,0,0,2,0,1,0,0,,0,,0,0,1,39.6,1,1
Brandon Flowers,4349,CB,15,KC,958,0,375,583,84.1,90.2,90.2,,80.8,0,0,0,0,0,57,7,1,17,1,102,52,619,11.9,81,47,1,2,11,65.0,5,1
Curtis Lofton,4351,LB,16,ATL,933,97,335,501,60.2,51.5,76.7,51.3,68.3,7,2,1,4,0,89,17,10,43,2,45,39,366,9.4,243,34,2,1,3,106.1,1,0
Tracy Porter,4354,CB,12,NO,666,8,258,400,63.7,67.5,80.3,42.3,62.7,0,0,0,0,0,48,6,5,16,0,61,40,445,11.1,221,34,1,1,6,85.8,4,0
Tyrell Johnson,4357,S,6,MIN,78,1,33,44,46.7,65.7,81.5,58.3,46.0,0,0,0,0,0,3,1,0,0,0,2,0,0,,0,,0,0,0,39.6,0,0
Trevor Laws,4361,DI,15,PHI,448,342,95,11,59.2,67.3,74.5,62.1,54.2,18,3,6,9,4,6,4,0,8,0,1,0,0,,0,,0,1,0,0.0,4,0
Calais Campbell,4364,DI,15,ARZ,771,418,351,2,61.6,52.9,61.0,68.3,64.1,35,6,3,26,4,44,4,3,41,0,0,0,0,,0,,0,0,0,0.0,2,0
Quentin Groves,4366,LB,14,OAK,469,30,267,172,55.6,64.9,57.7,82.3,39.8,7,0,1,6,0,31,3,5,22,0,23,18,200,11.1,148,31,1,1,1,99.3,2,0
Jason Jones,4368,DI,15,TEN,653,438,215,0,75.8,68.0,78.4,76.3,69.3,40,4,2,34,3,29,4,1,29,3,0,0,0,,0,,0,0,0,0.0,5,2
Patrick Lee,4374,CB,2,GB,58,10,13,35,63.4,66.0,57.5,65.0,60.4,2,0,0,2,0,4,0,1,1,0,5,3,38,12.7,13,18,0,0,0,83.8,0,0
Terrell Thomas,4377,CB,16,NYG,986,17,355,614,65.1,90.2,60.7,84.7,56.7,6,1,1,4,1,86,9,15,24,3,124,76,950,12.5,389,87,7,5,12,87.1,5,1
Kendall Langford,4380,DI,16,MIA,729,373,352,4,70.2,66.6,79.4,64.2,67.3,27,3,3,21,5,29,10,0,24,2,0,0,0,,0,,0,0,0,0.0,3,1
Charles Godfrey,4381,S,16,CAR,1104,22,499,583,55.3,68.7,66.1,72.8,46.6,5,0,4,1,0,73,13,10,26,0,49,31,512,16.5,218,56,4,4,1,91.5,2,1
Chevis Jackson,4382,CB,1,DEN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tavares Gooden,4385,LB,10,BLT,264,45,45,174,50.3,53.4,69.9,59.5,48.2,5,0,0,5,0,13,3,1,6,0,20,14,92,6.6,85,15,1,0,0,96.2,1,0
Chris Ellis,4386,ED,2,BUF,49,14,32,3,64.4,52.9,75.2,75.4,63.2,2,1,1,0,0,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan Connor,4388,LB,8,CAR,258,24,156,78,91.6,91.3,85.5,91.1,60.0,9,1,3,5,0,31,9,2,20,0,9,8,80,10.0,68,22,0,0,1,103.7,0,0
Reggie Smith,4389,S,13,SF,548,7,210,331,60.4,61.6,49.1,90.3,56.7,2,0,2,0,0,28,4,9,6,0,27,13,175,13.5,81,41,1,1,4,66.1,1,0
Pat Sims,4391,DI,14,CIN,434,186,246,2,57.5,57.6,66.9,70.0,58.4,14,3,3,8,1,19,3,3,20,0,0,0,0,,0,,0,0,0,0.0,5,0
Shawn Crable,4392,ED,6,NE,126,102,18,6,55.3,52.2,75.0,55.6,64.6,9,1,0,8,0,2,1,0,0,0,1,1,6,6.0,4,6,0,0,0,91.7,0,0
Antwaun Molden,4393,CB,3,HST,7,0,0,7,65.5,,,,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
DaJuan Morgan,4396,CB,1,IND,22,0,12,10,49.2,61.8,75.2,,48.2,0,0,0,0,0,1,0,0,0,0,1,1,15,15.0,0,15,1,0,0,158.3,0,0
Tom Zbikowski,4400,S,6,BLT,323,3,139,181,67.1,77.5,83.3,49.9,63.2,0,0,0,0,0,15,0,1,3,0,3,2,32,16.0,2,17,0,0,0,102.1,1,0
Andre Fluellen,4401,DI,16,DET,151,74,76,1,67.2,63.5,72.5,69.2,60.4,6,1,2,3,0,6,1,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Bruce Davis,4402,LB,1,OAK,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Harrison,4404,DI,5,CHI,92,66,25,1,62.0,56.1,69.0,63.5,60.0,1,0,1,0,1,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Cliff Avril,4406,ED,13,DET,625,368,241,16,80.1,55.5,80.5,87.4,78.2,55,9,2,44,2,13,9,1,14,2,4,3,21,7.0,15,13,0,0,1,86.5,5,0
Philip Wheeler,4407,LB,16,IND,376,17,225,134,59.7,56.6,65.7,63.4,62.4,1,0,1,0,0,35,4,4,18,0,20,16,130,8.1,90,13,1,0,2,110.4,0,0
Thomas DeCoud,4412,S,16,ATL,900,23,328,549,67.1,59.9,65.3,55.3,69.7,3,0,0,3,0,62,12,12,18,0,36,25,280,11.2,157,83,2,1,2,99.3,0,0
Tyvon Branch,4414,S,16,OAK,992,43,448,501,57.8,78.5,84.5,93.0,35.2,10,4,1,5,0,79,7,6,31,1,35,26,372,14.3,94,41,7,1,2,136.0,3,0
Justin King,4415,CB,8,SL,186,9,36,141,67.7,74.4,74.2,66.7,64.6,2,0,0,2,0,17,1,1,10,0,23,16,206,12.9,65,36,2,0,2,126.4,0,0
William Hayes,4417,ED,14,TEN,545,325,214,6,69.7,66.0,64.6,68.9,56.3,30,2,5,23,0,24,3,2,19,1,1,1,19,19.0,14,19,0,0,0,118.8,2,0
Dwight Lowery,4427,S,14,NYJ,353,26,89,238,79.4,49.0,39.6,55.4,83.2,3,2,0,1,0,14,0,4,5,0,33,19,327,17.2,139,46,1,3,5,63.6,0,0
Reggie Corner,4428,CB,16,BUF,462,22,150,290,61.6,43.0,49.4,65.4,65.3,4,1,0,3,0,18,2,4,4,0,35,21,234,11.1,103,35,1,0,4,89.5,2,0
Kenny Iwebema,4430,DI,7,ARZ,63,28,35,0,60.5,66.7,67.4,58.9,,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Xavier Adibi,4432,LB,7,HST,146,8,67,71,47.2,53.7,52.1,53.4,45.9,0,0,0,0,0,15,2,2,9,0,14,11,152,13.8,102,62,2,0,1,151.5,0,0
Red Bryant,4435,ED,7,SEA,283,162,120,1,81.8,82.8,75.5,68.7,61.5,12,2,2,8,0,14,0,0,14,1,0,0,0,,0,,0,0,0,0.0,1,0
Bryan Kehl,4437,LB,11,SL,206,26,81,99,69.8,60.6,67.3,77.7,69.2,7,0,1,6,0,25,4,3,15,0,12,10,65,6.5,49,16,1,0,0,117.0,0,0
Justin Tryon,4438,CB,11,IND,463,1,154,308,74.2,60.8,50.2,55.0,75.0,0,0,0,0,0,27,8,8,8,0,59,37,380,10.3,150,26,2,0,6,92.5,1,0
Jonathan Wilhite,4443,CB,9,NE,202,5,35,162,63.1,63.2,85.8,45.3,63.6,1,0,0,1,0,18,3,1,7,0,25,18,168,9.3,56,20,0,0,2,90.1,1,0
Josh Sitton,4449,G,1,GB,2,1,1,0,60.6,60.0,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Brandon Carr,4454,CB,16,KC,1055,2,395,658,73.2,62.7,57.9,48.9,73.7,1,0,0,1,0,49,8,10,9,0,110,50,767,15.3,241,87,5,1,19,80.4,1,0
Gary Barnidge,4455,TE,1,CAR,1,0,1,0,62.6,60.0,67.3,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zackary Bowman,4456,CB,10,CHI,228,1,83,144,53.9,91.5,78.4,69.3,44.2,1,0,1,0,0,26,0,2,6,1,33,26,327,12.6,108,46,0,0,0,108.0,0,0
Orlando Scandrick,4457,CB,16,DAL,597,24,171,402,68.5,70.5,68.7,92.7,61.0,6,3,0,3,1,39,4,5,21,0,77,53,530,10.0,205,37,7,1,6,113.0,2,1
Alvin Bowen,4461,LB,1,JAX,5,0,4,1,69.1,64.2,71.4,,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Frank Okam,4465,DI,8,TB,142,60,81,1,51.4,52.6,45.2,54.2,58.1,1,0,0,1,0,8,3,1,5,0,1,1,12,12.0,6,12,0,0,0,116.7,0,0
Letroy Guion,4466,DI,15,MIN,262,179,83,0,73.2,63.2,74.2,73.1,63.1,16,2,4,10,0,11,1,0,10,1,0,0,0,,0,,0,0,0,0.0,1,0
Kroy Biermann,4468,ED,16,ATL,615,411,170,34,66.5,57.0,68.0,69.7,59.6,47,3,10,34,2,19,3,1,17,0,4,2,22,11.0,8,19,1,1,0,66.7,2,0
Jonathan Goff,4479,LB,16,NYG,683,35,319,329,71.0,85.9,90.9,57.8,56.1,3,1,0,2,0,56,9,1,37,1,25,17,178,10.5,126,30,0,0,2,88.4,2,0
Erik Walden,4481,ED,9,GB,177,73,60,44,57.5,42.5,81.6,58.9,72.2,5,2,0,3,0,14,1,0,8,0,6,4,22,5.5,7,9,0,0,1,72.9,0,0
Trevor Scott,4483,ED,10,OAK,476,240,195,41,61.6,58.9,81.1,63.9,62.1,23,1,3,19,1,13,3,1,11,0,4,4,32,8.0,33,11,0,0,0,100.0,2,2
Dominique Barber,4487,S,3,HST,34,0,22,12,47.4,63.7,33.0,,45.7,0,0,0,0,0,2,0,1,0,0,1,1,13,13.0,13,13,0,0,0,118.8,0,0
Geno Hayes,4489,LB,16,TB,873,71,404,398,65.1,55.8,62.4,68.9,70.9,10,4,3,3,0,72,7,12,52,0,59,43,426,9.9,305,76,0,1,4,85.8,0,0
Corey Lynch,4491,S,5,TB,312,2,129,181,60.1,58.3,79.5,73.9,59.2,1,0,0,1,0,14,3,1,1,0,5,3,52,17.3,19,25,1,1,1,95.4,0,0
Kareem Moore,4494,S,12,WAS,774,14,321,439,41.6,61.5,38.1,72.3,31.8,3,0,0,3,0,42,11,13,7,0,34,16,308,19.3,100,52,0,1,3,66.8,1,0
Nick Hayden,4495,DI,14,CAR,473,230,241,2,53.8,54.4,76.5,57.1,58.5,8,2,2,4,1,20,6,1,13,0,0,0,0,,0,,0,0,0,0.0,2,0
Ahtyba Rubin,4504,DI,16,CLV,722,282,438,2,49.2,44.3,75.7,58.6,76.8,10,2,1,7,1,63,20,3,37,0,4,3,14,4.7,14,7,0,1,0,39.6,0,0
Ryan Mundy,4508,S,8,PIT,181,4,56,121,77.0,81.0,77.5,47.6,70.7,1,0,0,1,0,15,0,1,6,0,8,4,33,8.3,19,15,0,0,4,60.9,0,0
Joe Mays,4514,LB,8,DEN,230,12,129,89,59.0,83.2,75.4,55.0,36.8,1,0,0,1,0,29,3,2,22,0,15,12,96,8.0,40,26,2,0,0,132.9,2,0
Andy Studebaker,4517,ED,15,KC,286,128,78,80,68.4,60.1,55.6,61.3,74.7,13,3,4,6,1,10,0,2,8,0,6,5,29,5.8,27,11,0,0,1,86.8,0,0
Haruki Nakamura,4520,S,16,BLT,258,47,54,157,56.1,66.3,51.0,53.5,58.1,6,0,2,4,0,13,2,3,3,0,16,14,115,8.2,58,24,0,0,1,96.6,2,0
Larry Grant,4528,LB,13,SL,305,25,155,125,35.1,39.6,32.8,59.9,38.4,1,1,0,0,1,15,0,5,8,2,14,11,130,11.8,105,35,1,0,0,129.2,1,0
Landon Cohen,4530,DI,4,NE,83,54,29,0,59.5,66.7,41.7,51.5,,1,0,0,1,0,4,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
