player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
LaRod Stephens-Howling,5164,HB,13,ARZ,16,0,12,4,0,0,0,0,0,71.5,60.0,57.0,0,0,1,1,0,0
David Johnson,5165,FB,16,PIT,235,0,20,215,0,0,0,0,0,74.8,78.8,69.5,0,0,0,0,2,0
Lance Louis,5170,G,5,CHI,263,0,183,80,0,0,0,270,0,73.0,51.6,80.5,1,4,9,14,0,0
Cameron Morrah,5172,TE,13,SEA,91,0,14,77,0,0,0,0,0,64.4,78.1,71.2,0,0,0,0,2,1
Rashad Jennings,5174,HB,13,JAX,59,0,42,17,0,0,0,0,0,62.3,56.2,60.8,2,0,2,4,0,0
Tiquan Underwood,5177,WR,10,JAX,71,0,0,71,0,0,0,0,0,48.9,,65.6,0,0,0,0,1,0
Dan Gronkowski,5179,TE,12,DEN,198,0,61,137,1,0,0,0,0,67.6,80.8,76.5,1,0,0,1,1,0
Nick Miller,5206,WR,4,OAK,26,0,0,26,0,0,0,0,0,58.5,,60.4,0,0,0,0,0,0
Edwin Williams,5207,C,4,CHI,164,0,95,69,0,3,0,165,0,73.0,83.3,68.7,0,1,0,1,1,0
Chase Daniel,5214,QB,2,NO,14,5,0,9,0,0,0,0,0,48.1,,60.0,0,0,0,0,0,0
Mitch King,5218,DI,2,IND,5,0,0,5,0,0,0,0,0,57.8,,57.6,0,0,0,0,0,0
Johan Asiata,5221,TE,1,CHI,4,0,0,4,0,0,0,0,0,58.1,,59.5,0,0,0,0,0,0
Ramon Foster,5229,G,12,PIT,628,0,365,263,0,90,0,548,0,65.0,69.5,63.3,6,1,6,13,5,1
Isaac Redman,5233,HB,16,PIT,86,0,38,48,0,0,0,0,0,73.5,86.8,60.5,0,0,0,0,0,0
Jon Cooper,5244,C,3,MIN,147,0,87,60,0,0,153,0,0,63.4,65.8,61.0,0,2,1,3,0,0
Ray Feinga,5257,G,3,MIA,30,0,22,8,0,1,0,12,12,61.6,81.8,70.6,0,0,0,0,1,0
Jerome Johnson,5258,FB,1,ARZ,12,0,0,12,0,0,0,0,0,42.2,,59.0,0,0,0,0,0,0
Brock Bolen,5264,FB,4,JAX,21,0,2,19,0,0,0,0,0,71.4,73.0,72.1,0,0,0,0,0,0
Brian Hoyer,5277,QB,5,NE,52,16,0,36,0,0,0,0,0,60.6,,60.0,0,0,0,0,1,0
Josh Vaughan,5289,HB,2,CAR,3,0,1,2,0,0,0,0,0,56.4,4.8,60.0,1,0,0,1,0,0
Zach Potter,5302,TE,13,JAX,121,0,9,112,0,0,0,0,3,63.8,75.1,64.9,0,0,0,0,0,0
John Matthews,5306,WR,3,JAX,7,0,0,7,0,0,0,0,0,54.1,,60.5,0,0,0,0,0,0
C.J. Davis,5334,G,1,CAR,2,0,1,1,0,0,0,0,2,60.0,69.1,60.0,0,0,0,0,0,0
Brit Miller,5340,FB,4,SL,38,0,2,36,0,0,0,0,0,50.1,72.6,55.8,0,0,0,0,1,0
Garry Williams,5341,T,15,CAR,689,0,391,298,1,0,0,0,704,63.0,65.0,61.8,4,3,24,31,7,1
Quan Cosby,5342,WR,9,CIN,10,0,0,10,2,0,0,0,0,59.7,,59.6,0,0,0,0,0,0
Chris Pressley,5347,FB,7,CIN,100,0,8,92,0,0,0,0,0,50.7,25.5,55.6,0,0,2,2,0,0
Dan Skuta,5349,FB,8,CIN,15,0,0,15,0,0,0,0,0,50.7,,52.2,0,0,0,0,0,0
Kory Sperry,5369,TE,5,SD,58,0,1,57,0,0,0,0,0,70.9,70.1,56.0,0,0,0,0,0,0
Alex Boone,5372,T,1,SF,17,0,8,9,18,0,0,0,0,74.6,80.6,71.7,0,0,0,0,0,0
Kevin Ogletree,5387,WR,4,DAL,9,0,0,9,0,0,0,0,0,54.5,,60.3,0,0,0,0,1,0
Tyrell Sutton,5395,HB,5,CAR,15,0,12,3,0,0,0,0,0,64.4,80.6,56.0,1,0,1,2,0,0
Arian Foster,5398,HB,16,HST,135,0,119,16,0,0,0,0,0,73.7,62.4,56.9,0,2,8,10,1,0
Ryan Purvis,5403,TE,10,TB,98,0,13,85,0,0,0,0,0,71.4,60.8,62.4,0,0,1,1,1,0
Kareem Huggins,5414,HB,3,TB,12,0,10,2,0,0,0,0,0,64.3,46.5,60.0,0,1,1,2,0,0
Darrel Young,5438,FB,2,WAS,2,0,2,0,0,0,0,0,0,50.2,16.9,,0,0,1,1,0,0
Antone Smith,5440,HB,7,ATL,8,0,2,6,0,0,0,0,0,45.8,17.7,58.0,0,1,0,1,0,0
Tom Crabtree,5458,TE,16,GB,233,0,46,187,0,0,0,0,0,55.2,66.1,58.2,1,0,2,3,0,0
Curtis Brinkley,5514,HB,2,SD,4,0,0,4,0,0,0,0,0,65.2,,58.0,0,0,0,0,0,0
Chad Hall,5523,WR,7,PHI,46,0,2,44,0,0,0,0,0,66.0,74.5,69.7,0,0,0,0,0,0
Sam Bradford,5526,QB,16,SL,1083,673,0,410,0,0,0,0,0,65.6,,60.0,7,0,0,7,2,0
Ndamukong Suh,5527,DI,1,DET,2,0,0,2,0,0,0,0,0,59.6,,58.4,0,0,0,0,8,0
Trent Williams,5529,T,14,WAS,870,0,589,281,892,0,0,0,0,63.4,62.1,61.4,11,11,24,46,6,0
Eric Berry,5530,S,3,KC,7,0,0,7,0,0,0,0,0,60.0,,60.4,0,0,0,0,1,0
Russell Okung,5531,T,10,SEA,543,0,339,204,556,0,0,0,0,69.2,71.7,64.8,4,5,11,20,3,0
C.J. Spiller,5534,HB,14,BUF,45,0,34,11,0,0,0,0,0,70.8,54.3,60.9,1,2,1,4,0,0
Anthony Davis,5536,T,16,SF,979,0,590,389,0,0,0,0,1011,59.7,58.1,67.2,11,11,37,59,11,1
Ryan Mathews,5537,HB,12,SD,35,0,21,14,0,0,0,0,0,61.8,42.1,59.0,2,0,1,3,0,0
Mike Iupati,5542,G,16,SF,951,0,582,369,0,983,0,0,0,82.1,69.0,86.2,2,6,20,28,4,0
Maurkice Pouncey,5543,C,16,PIT,987,0,542,445,0,0,1008,0,0,67.4,65.5,66.6,3,4,17,24,1,0
Jermaine Gresham,5546,TE,15,CIN,392,0,70,322,12,0,0,0,0,64.6,61.9,71.7,0,1,3,4,6,1
Demaryius Thomas,5547,WR,10,DEN,56,0,1,55,0,0,0,0,0,79.2,65.7,84.6,0,0,0,0,2,0
Bryan Bulaga,5548,T,14,GB,830,0,525,305,33,0,0,0,818,58.7,57.1,64.0,12,5,24,41,10,1
Dez Bryant,5549,WR,12,DAL,80,0,0,80,0,0,0,0,0,73.0,,67.3,0,0,0,0,3,0
Tim Tebow,5550,QB,9,DEN,176,103,0,73,0,0,0,0,0,73.7,,60.7,5,0,1,6,0,0
Jahvid Best,5555,HB,16,DET,58,1,38,19,0,0,0,0,0,60.0,47.1,70.9,1,3,2,6,0,0
Rodger Saffold,5558,T,16,SL,1029,0,625,404,1053,0,0,0,0,67.4,70.8,64.5,3,10,27,40,9,0
Dexter McCluster,5561,WR,11,KC,147,0,0,147,0,0,0,0,0,59.3,,67.9,0,0,0,0,1,1
Arrelious Benn,5564,WR,15,TB,170,0,0,170,0,0,0,0,0,81.0,,90.3,0,0,0,0,1,0
Rob Gronkowski,5567,TE,16,NE,488,0,89,399,0,0,0,0,0,86.7,62.9,84.0,0,1,4,5,6,0
Zane Beadles,5570,G,16,DEN,929,0,574,355,0,523,0,0,416,70.2,62.3,72.1,4,3,30,37,2,0
Jimmy Clausen,5573,QB,13,CAR,636,359,1,276,0,0,0,0,0,60.5,60.9,60.3,3,0,2,5,2,0
Javier Arenas,5575,CB,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Toby Gerhart,5576,HB,15,MIN,44,0,31,13,0,0,0,0,0,57.4,42.3,75.7,0,1,3,4,0,0
Golden Tate,5585,WR,11,SEA,80,0,0,80,0,0,0,0,0,66.0,,78.8,0,0,0,0,1,0
Vladimir Ducasse,5586,G,2,NYJ,68,0,19,49,0,0,0,59,11,71.5,82.0,66.8,0,0,0,0,0,0
Charles Brown,5589,T,2,NO,9,0,3,6,7,0,0,0,0,61.1,74.9,57.9,0,0,0,0,0,0
Jon Asamoah,5593,G,7,KC,151,0,78,73,0,66,0,74,0,76.2,67.4,76.3,0,1,2,3,0,0
Jared Veldheer,5594,T,16,OAK,878,0,490,388,768,0,122,0,12,60.5,58.0,69.6,8,7,27,42,15,0
Ed Dickson,5595,TE,15,BLT,285,0,63,222,1,1,0,0,6,55.0,58.6,53.3,0,0,3,3,2,0
John Jerry,5598,G,11,MIA,624,0,374,250,0,0,0,636,0,67.3,73.3,61.5,1,3,13,17,3,0
Damian Williams,5601,WR,14,TEN,66,0,0,66,0,0,0,0,0,69.7,,66.8,0,0,0,0,0,0
Brandon LaFell,5602,WR,14,CAR,158,1,0,157,0,0,0,0,0,64.6,,75.2,0,0,0,0,3,0
J.D. Walton,5604,C,16,DEN,1061,0,676,385,0,0,1086,0,0,65.1,64.5,64.0,2,3,20,25,7,0
Emmanuel Sanders,5606,WR,13,PIT,102,0,0,102,0,0,0,0,0,72.8,,87.7,0,0,0,0,0,0
Jordan Shipley,5608,WR,15,CIN,142,0,0,142,0,0,0,0,0,66.9,,61.9,0,0,0,0,0,0
Colt McCoy,5609,QB,8,CLV,439,272,0,167,0,0,0,0,0,75.0,,60.8,4,0,2,6,2,0
Eric Decker,5611,WR,10,DEN,65,0,2,63,0,0,0,0,0,62.2,67.4,85.6,0,0,0,0,0,0
Andre Roberts,5612,WR,13,ARZ,77,0,0,77,0,0,0,0,0,55.9,,83.6,0,0,0,0,0,0
Armanti Edwards,5613,WR,3,CAR,3,2,0,1,0,0,0,0,0,52.3,,60.0,0,0,0,0,0,0
Taylor Price,5614,WR,1,NE,13,0,0,13,0,0,0,0,0,71.7,,60.0,0,0,0,0,0,0
Shawn Lauvao,5616,G,5,CLV,113,0,71,42,0,5,0,110,0,48.2,61.7,41.1,0,0,4,4,0,0
Tony Moeaki,5617,TE,15,KC,550,0,103,447,0,0,0,0,0,83.2,71.0,86.6,1,0,4,5,4,1
Jimmy Graham,5619,TE,15,NO,67,0,6,61,0,0,0,0,0,76.3,74.9,59.9,0,0,0,0,1,0
Mardy Gilyard,5623,WR,10,SL,65,0,0,65,0,0,0,0,0,59.5,,55.8,0,0,0,0,0,0
Mike Williams,5625,WR,16,TB,363,0,0,363,0,0,0,0,0,74.7,,79.4,0,0,0,0,1,1
Bruce Campbell,5630,G,1,OAK,10,0,0,10,0,0,0,10,0,57.9,,57.7,0,0,0,0,0,0
Jacoby Ford,5632,WR,16,OAK,220,0,0,220,0,0,0,0,0,66.5,,76.4,0,0,0,0,3,0
Joe McKnight,5636,HB,4,NYJ,14,0,2,12,0,0,0,0,0,60.7,73.5,60.2,0,0,0,0,0,0
Aaron Hernandez,5637,TE,14,NE,167,0,8,159,0,0,0,0,0,69.8,74.6,66.2,0,0,0,0,3,0
Dennis Pitta,5638,TE,7,BLT,59,0,12,47,1,0,0,0,4,63.2,77.3,61.4,0,0,0,0,0,0
Joe Hawley,5641,C,2,ATL,18,0,8,10,0,0,18,0,0,55.8,77.3,52.3,0,0,0,0,0,0
Garrett Graham,5642,TE,4,HST,6,0,6,0,0,0,0,0,0,55.3,61.3,,0,0,1,1,0,0
Clay Harbor,5648,TE,9,PHI,103,0,21,82,0,0,0,0,0,50.4,49.0,63.3,1,0,2,3,2,0
Jason Fox,5651,T,1,DET,26,0,14,12,0,0,0,0,26,47.6,63.7,36.8,0,0,1,1,0,0
Jacques McClendon,5652,G,2,IND,6,0,3,3,0,0,0,0,0,59.7,71.4,57.1,0,0,0,0,0,0
Michael Hoomanawanui,5655,TE,8,SL,62,0,13,49,0,0,0,0,0,70.2,54.3,65.4,0,0,3,3,2,1
John Conner,5662,FB,14,NYJ,104,0,7,97,0,0,0,0,0,50.8,78.5,60.5,0,0,0,0,1,0
Ed Wang,5663,T,1,BUF,8,0,5,3,0,8,0,0,0,61.5,76.1,58.8,0,0,0,0,0,0
Mitch Petrus,5670,G,5,NYG,51,0,17,34,0,49,0,4,0,55.5,81.3,58.0,0,0,0,0,1,0
Andrew Quarless,5677,TE,13,GB,166,0,31,135,0,0,0,0,0,59.4,83.2,59.3,0,0,0,0,1,0
John Skelton,5678,QB,5,ARZ,231,147,1,83,0,0,0,0,0,62.5,60.9,60.0,1,0,0,1,1,0
David Reed,5679,WR,3,BLT,6,0,0,6,0,0,0,0,0,61.4,,59.7,0,0,0,0,0,0
Matt Tennant,5681,C,3,NO,15,0,5,10,0,0,14,0,0,59.7,76.1,57.9,0,0,0,0,0,0
Riley Cooper,5682,WR,13,PHI,63,0,1,62,0,0,0,0,0,55.7,65.7,58.6,0,0,0,0,1,0
Chris DeGeare,5684,G,5,MIN,315,0,188,127,0,328,0,0,0,54.9,65.4,51.0,2,0,5,7,1,0
Brody Eldridge,5685,TE,14,IND,225,0,51,174,0,0,0,0,0,54.2,60.6,64.0,1,0,3,4,2,0
Fendi Onobun,5693,TE,3,SL,4,0,0,4,0,0,0,0,0,64.5,,55.9,0,0,0,0,0,0
Anthony Dixon,5696,HB,12,SF,29,0,20,9,0,0,0,0,0,60.0,77.4,58.1,0,0,1,1,0,0
Rusty Smith,5699,QB,2,TEN,67,44,0,23,0,0,0,0,0,41.1,,60.0,0,0,0,0,0,0
Carlton Mitchell,5700,WR,3,CLV,8,0,0,8,0,0,0,0,0,64.6,,60.1,0,0,0,0,0,0
Deji Karim,5703,HB,6,JAX,8,0,6,2,0,0,0,0,0,50.1,63.7,60.0,0,1,0,1,0,0
Nate Byham,5705,TE,14,SF,118,0,14,104,0,0,0,0,1,56.1,58.7,68.6,0,0,1,1,1,0
Anthony McCoy,5708,TE,2,SEA,26,0,8,18,0,0,0,0,0,49.8,50.2,57.5,0,0,1,1,0,0
Jonathan Dwyer,5711,HB,1,PIT,3,0,3,0,0,0,0,0,0,56.1,48.5,,0,0,1,1,0,0
Dezmon Briscoe,5714,WR,2,TB,17,0,0,17,0,0,0,0,0,76.4,,60.3,0,0,0,0,0,0
James Starks,5716,HB,3,GB,13,0,11,2,0,0,0,0,0,69.1,80.0,60.0,0,0,0,0,0,0
Antonio Brown,5718,WR,9,PIT,9,0,0,9,0,0,0,0,0,85.8,,59.1,0,0,0,0,0,0
David Gettis,5721,WR,15,CAR,239,0,1,238,0,0,0,0,0,64.4,68.2,81.0,0,0,0,0,3,0
Joe Webb III,5722,QB,5,MIN,170,116,0,54,0,0,0,0,0,49.1,,60.6,3,0,1,4,1,0
Tony Pike,5727,QB,1,CAR,21,15,0,6,0,0,0,0,0,50.4,,60.0,0,0,0,0,0,0
Ted Larsen,5728,G,12,TB,634,0,371,263,0,645,6,1,0,62.4,54.6,68.7,2,3,19,24,7,0
J. Levi Brown,5732,QB,1,BUF,5,3,0,2,0,0,0,0,0,54.4,,60.0,0,0,0,0,0,0
Mickey Shuler,5737,TE,6,MIA,58,0,15,43,0,0,0,0,0,62.4,77.8,68.2,0,0,0,0,0,0
J'Marcus Webb,5741,T,14,CHI,777,0,452,325,0,0,0,0,795,54.0,37.5,73.0,11,1,39,51,10,3
Terrence Austin,5742,WR,5,WAS,11,0,0,11,0,0,0,0,0,73.2,,59.9,0,0,0,0,0,0
Marc Mariani,5745,WR,5,TEN,5,0,0,5,0,0,0,0,0,45.0,,85.6,0,0,0,0,0,0
Dorin Dickerson,5750,WR,5,HST,15,0,0,15,0,0,0,0,0,55.4,,89.7,0,0,0,0,0,0
Jim Dray,5756,TE,14,ARZ,110,0,36,74,1,0,0,0,0,51.8,64.6,70.4,0,2,1,3,1,0
Dedrick Epps,5758,TE,3,MIA,9,0,2,7,0,0,0,0,0,53.9,70.7,70.4,0,0,0,0,0,0
Erik Lorig,5775,FB,6,TB,83,0,14,69,0,0,0,0,0,59.5,42.3,61.9,0,0,2,2,0,0
Dimitri Nance,5783,HB,9,GB,7,0,4,3,0,0,0,0,0,56.1,76.0,59.7,0,0,0,0,1,0
Michael Palmer,5784,TE,13,ATL,84,0,8,76,0,0,0,0,1,70.8,50.3,67.5,0,0,1,1,0,0
Keiland Williams,5794,HB,15,WAS,94,0,88,6,0,0,0,0,0,63.2,59.8,59.3,1,1,4,6,0,0
Logan Paulsen,5795,TE,10,WAS,16,0,1,15,0,0,0,0,0,64.4,66.5,61.3,0,0,0,0,0,0
Naaman Roosevelt,5799,WR,4,BUF,25,0,0,25,0,0,0,0,0,68.8,,58.9,0,0,0,0,0,0
Keith Toston,5821,HB,6,SL,4,0,4,0,0,0,0,0,0,52.3,27.4,,0,0,1,1,0,0
Jake Ballard,5822,TE,1,NYG,3,0,1,2,0,0,0,0,0,45.2,8.7,59.9,0,0,1,1,0,0
Duke Calhoun,5824,WR,4,NYG,23,0,0,23,0,0,0,0,0,43.7,,60.4,0,0,0,0,1,0
Austin Howard,5847,T,2,PHI,75,0,45,30,74,0,0,0,1,48.6,43.0,50.4,2,0,2,4,0,0
Jeff Cumberland,5861,TE,1,NYJ,25,0,1,24,0,0,0,0,0,49.2,70.4,50.7,0,0,0,0,0,0
David Nelson,5862,WR,15,BUF,56,0,0,56,0,0,0,0,0,68.5,,64.8,0,0,0,0,0,0
LeGarrette Blount,5863,HB,13,TB,47,0,32,15,0,0,0,0,0,86.4,51.4,69.4,2,0,1,3,0,0
Kevin Matthews,5868,C,2,TEN,70,0,43,27,0,0,71,0,0,53.5,54.0,52.2,0,0,3,3,0,0
Max Hall,5878,QB,6,ARZ,155,93,0,62,0,0,0,0,0,29.5,,60.0,3,0,0,3,1,0
Stephen Williams,5880,WR,10,ARZ,32,0,0,32,0,0,0,0,0,47.6,,71.0,0,0,0,0,0,0
Max Komar,5883,WR,8,ARZ,15,0,1,14,0,0,0,0,0,51.4,65.7,51.6,0,0,0,0,2,0
Marlon Moore,5887,WR,9,MIA,47,0,0,47,0,0,0,0,0,53.5,,69.8,0,0,0,0,0,0
Roberto Wallace,5888,WR,12,MIA,39,0,0,39,0,0,0,0,0,45.0,,60.7,0,0,0,0,2,1
Rashawn Jackson,5914,FB,2,CAR,17,0,1,16,0,0,0,0,0,61.0,69.2,71.7,0,0,0,0,1,0
Will Barker,5923,T,1,TB,6,0,2,4,6,0,0,0,0,61.7,75.2,58.7,0,0,0,0,0,0
Phil Costa,5925,G,2,DAL,107,0,85,22,0,109,0,0,0,53.1,62.9,44.0,1,1,1,3,1,0
Chris Gronkowski,5926,FB,14,DAL,245,0,41,204,0,0,0,0,0,81.2,30.1,85.2,1,1,4,6,0,0
Verran Tucker,5935,WR,10,KC,95,0,0,95,0,0,0,0,0,67.3,,87.3,0,0,0,0,0,0
Derek Hardman,5947,G,7,TB,255,0,154,101,0,0,0,259,0,58.5,56.8,59.6,1,0,8,9,1,0
Jeron Mastrud,5948,TE,8,MIA,140,0,24,116,2,0,0,0,1,49.2,39.7,56.1,1,0,2,3,1,0
Preston Parker,5950,WR,6,TB,14,0,0,14,0,0,0,0,0,53.9,,71.1,0,0,0,0,1,0
Javarris James,5962,HB,10,IND,17,0,11,6,0,0,0,0,0,57.6,80.3,57.5,0,0,0,0,0,0
Jeff Linkenbach,5964,T,8,IND,312,0,207,105,116,0,0,199,0,54.8,61.6,45.7,0,5,9,14,0,0
Brandon James,5965,WR,2,IND,6,0,0,6,0,0,0,0,0,46.3,,59.9,0,0,0,0,0,0
Blair White,5970,WR,12,IND,145,0,0,145,0,0,0,0,0,68.4,,66.6,0,0,0,0,1,0
Kevin Haslam,5992,G,2,JAX,3,0,0,3,0,0,0,0,2,49.2,8.4,59.7,1,0,0,1,0,0
Donald Jones,6000,WR,8,BUF,102,0,0,102,0,0,0,0,0,61.3,,75.0,0,0,0,0,0,0
Dominique Curry,6001,WR,1,SL,3,0,0,3,0,0,0,0,0,60.1,,59.8,0,0,0,0,0,0
Brandon Carter,6005,G,1,TB,6,0,2,4,0,6,0,0,0,59.7,73.1,58.5,0,0,0,0,0,0
Chris Ivory,6007,HB,12,NO,15,0,12,3,0,0,0,0,0,74.9,80.1,60.0,0,0,0,0,0,0
Cord Howard,6014,G,9,BUF,343,0,213,130,13,52,0,73,214,45.8,39.7,57.0,3,6,18,27,3,1
Seyi Ajirotutu,6035,WR,10,SD,95,0,0,95,0,0,0,0,0,67.3,,60.4,0,0,0,0,1,0
Richard Goodman,6039,WR,2,SD,1,0,0,1,0,0,0,0,0,45.0,,60.0,0,0,0,0,0,0
Brandon Banks,6053,WR,10,WAS,7,0,0,7,0,0,0,0,0,61.4,,60.5,0,0,0,0,0,0
Derrick Townsel,6075,WR,1,HST,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Danario Alexander,6106,WR,8,SL,63,0,0,63,0,0,0,0,0,69.8,,49.8,0,0,0,0,2,0
