player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Daniel Kilgore,6315,G,13,SF,70,0,10,60,0,0,25,0,0,84.9,46.8,81.9,0,0,0,0,1,0
Ryan Whalen,6319,WR,9,CIN,41,0,0,41,0,0,0,0,0,72.7,,70.3,0,0,0,0,0,0
Brandon Fusco,6324,G,16,MIN,881,0,500,381,0,0,0,901,0,63.0,44.3,66.8,4,6,22,32,0,0
Charles Clay,6326,TE,14,MIA,171,0,24,147,0,0,0,0,0,60.0,78.0,60.8,0,0,0,0,0,0
Byron Stingily,6327,T,3,TEN,114,0,62,52,0,0,0,0,116,71.0,78.1,61.9,0,1,1,2,0,0
Dwayne Harris,6328,WR,15,DAL,60,0,0,60,0,0,0,0,0,72.0,,81.6,0,0,0,0,0,0
Evan Royster,6329,HB,16,WAS,50,0,28,22,0,0,0,0,0,56.4,48.2,74.6,1,2,2,5,0,0
Aldrick Robinson,6330,WR,15,WAS,113,0,0,113,0,0,0,0,0,69.4,,75.5,0,0,0,0,2,0
Tyrod Taylor,6332,QB,7,BLT,80,38,0,42,0,0,0,0,0,68.2,,60.0,0,0,0,0,0,0
Richard Gordon,6333,TE,11,OAK,53,0,15,38,0,0,0,0,0,51.7,76.5,59.3,0,0,0,0,1,0
Jordan Todman,6335,HB,1,JAX,1,0,0,1,0,0,0,0,0,59.0,,60.0,0,0,0,0,0,0
Jason Kelce,6343,C,2,PHI,136,0,84,52,0,0,138,0,0,80.2,79.1,78.6,0,1,0,1,1,0
Virgil Green,6356,TE,12,DEN,160,0,22,138,0,0,0,0,0,82.2,39.6,72.1,1,0,1,2,0,0
Greg McElroy,6360,QB,2,NYJ,88,51,0,37,0,0,0,0,0,46.0,,60.3,0,0,0,0,0,0
Bruce Miller,6363,FB,16,SF,307,0,43,264,0,0,0,0,0,78.5,66.9,85.5,1,0,3,4,0,0
Derek Newton,6366,T,14,HST,755,0,396,359,0,0,0,0,773,65.4,63.3,68.4,4,5,18,27,7,0
Maurice Hurt,6369,G,2,WAS,59,0,26,33,0,6,0,0,54,70.0,80.8,63.0,0,0,0,0,0,0
Ryan Taylor,6370,TE,16,GB,112,0,14,98,0,0,0,0,0,69.0,71.3,66.0,0,0,1,1,0,0
Shaun Chapas,6372,FB,3,DET,9,0,1,8,0,0,0,0,0,58.1,70.4,56.8,0,0,0,0,0,0
Da'Rel Scott,6373,HB,1,NYG,2,0,2,0,0,0,0,0,0,60.9,73.5,,0,0,0,0,0,0
Anthony Allen,6377,HB,7,BLT,11,0,6,5,0,0,0,0,0,54.6,77.9,58.7,0,0,0,0,0,0
Baron Batch,6384,HB,8,PIT,26,0,24,2,0,0,0,0,0,57.4,84.5,60.0,0,0,1,1,0,0
Stephen Burton,6388,WR,12,MIN,100,0,0,100,0,0,0,0,0,52.7,,80.5,0,0,0,0,1,0
Stanley Havili,6392,FB,15,PHI,116,0,34,82,0,0,0,0,0,60.1,71.3,69.6,0,1,1,2,0,0
David Ausberry,6393,TE,16,OAK,44,0,8,36,0,0,0,0,0,73.8,74.1,67.1,0,0,0,0,1,0
Tommie Campbell,6403,CB,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Mike Preston,6413,WR,4,TEN,32,0,0,32,0,0,0,0,0,70.8,,68.7,0,0,0,0,0,0
Phillip Tanner,6420,HB,7,DAL,25,0,25,0,0,0,0,0,0,58.1,74.3,,0,2,0,2,0,0
Matt Asiata,6432,FB,9,MIN,16,0,2,14,0,0,0,0,0,56.4,69.6,54.9,0,0,0,0,0,0
Willie Smith,6439,T,8,OAK,504,0,339,165,0,0,0,0,519,51.8,40.0,63.1,5,12,19,36,3,0
Shaun Draughn,6440,HB,14,KC,39,0,35,4,0,0,0,0,0,54.3,21.4,60.1,2,1,4,7,1,0
Mario Harvey,6447,LB,6,IND,7,0,0,7,0,0,0,0,0,75.2,,76.2,0,0,0,0,0,0
Konrad Reuland,6469,TE,16,NYJ,273,0,33,240,0,0,0,0,0,61.0,71.9,61.0,0,1,1,2,3,0
Will Yeatman,6480,T,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Andre Holmes,6489,WR,2,DAL,1,0,0,1,0,0,0,0,0,53.5,,60.0,0,0,0,0,0,0
Allen Reisner,6493,TE,1,JAX,4,0,1,3,0,0,0,0,0,81.0,68.7,59.6,0,0,0,0,0,0
Weslye Saunders,6496,TE,11,IND,136,0,21,115,0,0,0,0,0,73.7,60.9,74.5,0,0,2,2,0,0
Tim Barnes,6499,G,1,SL,1,0,0,1,0,0,0,1,0,60.0,,60.0,0,0,0,0,0,0
LaQuan Williams,6511,WR,2,BLT,8,0,0,8,0,0,0,0,0,59.5,,60.7,0,0,0,0,0,0
Drew Davis,6525,WR,14,ATL,61,0,2,59,0,0,0,0,0,54.4,70.6,59.1,0,0,0,0,1,0
Kyle Adams,6556,TE,15,CHI,74,0,14,60,0,0,0,0,0,46.7,70.9,65.9,0,1,0,1,1,0
Kris Adams,6557,WR,3,IND,19,0,0,19,0,0,0,0,0,53.8,,76.0,0,0,0,0,0,0
Robert Hughes,6564,FB,5,IND,17,0,7,10,0,0,0,0,0,63.1,78.0,54.1,0,0,0,0,0,0
Dane Sanzenbacher,6570,WR,3,CIN,21,0,0,21,0,0,0,0,0,48.8,,59.3,0,0,0,0,0,0
Armon Binns,6590,WR,11,MIA,132,0,1,131,0,0,0,0,0,56.8,66.1,58.1,0,0,0,0,2,1
Cameron Bradfield,6591,T,14,JAX,750,0,510,240,0,0,0,0,757,61.8,61.8,58.5,6,9,21,36,6,1
Tommy Gallarda,6594,TE,8,ATL,61,0,12,49,1,0,0,0,0,63.0,76.3,73.3,0,0,0,0,1,0
DuJuan Harris,6595,HB,4,GB,8,0,7,1,0,0,0,0,0,65.9,78.5,60.0,0,0,0,0,0,0
Kyle Miller,6601,TE,1,MIA,2,0,0,2,0,0,0,0,0,57.9,,59.8,0,0,0,0,0,0
Richard Murphy,6602,HB,5,JAX,16,0,14,2,0,0,0,0,0,61.9,65.5,71.4,1,0,1,2,0,0
Jamar Newsome,6603,WR,6,KC,102,0,0,102,0,0,0,0,0,57.8,,73.9,0,0,0,0,0,0
Doug Baldwin,6615,WR,14,SEA,185,0,0,185,0,0,0,0,0,74.7,,87.0,0,0,0,0,1,0
Demarcus Dobbs,6655,DI,1,SF,1,0,1,0,0,0,0,0,0,60.0,68.2,,0,0,0,0,0,0
Henry Hynoski,6666,FB,16,NYG,296,0,55,241,0,0,0,0,0,75.8,85.2,76.9,0,1,0,1,0,0
Kamar Aiken,6671,WR,1,NE,1,0,0,1,0,0,0,0,0,57.5,,60.0,0,0,0,0,0,0
Mike Higgins,6689,TE,2,NO,16,0,2,14,0,0,0,0,0,68.4,70.0,69.6,0,0,0,0,0,0
Joe Morgan,6696,WR,14,NO,192,0,2,190,0,0,0,0,0,76.0,68.8,92.9,0,0,0,0,3,1
Lestar Jean,6705,WR,14,HST,84,0,0,84,0,0,0,0,0,65.5,,80.4,0,0,0,0,2,0
Armando Allen,6723,HB,9,CHI,10,0,7,3,0,0,0,0,0,70.8,65.4,59.2,0,0,1,1,0,0
Colin Baxter,6729,C,1,SD,6,0,5,1,0,0,6,0,0,58.6,75.0,60.0,0,0,0,0,0,0
David Gilreath,6782,WR,2,PIT,4,0,0,4,0,0,0,0,0,54.9,,60.3,0,0,0,0,0,0
Mike McNeill,6787,TE,14,SL,57,0,5,52,0,0,0,0,0,54.6,75.5,61.5,0,0,0,0,0,0
Armond Smith,6824,HB,3,CAR,5,0,0,5,0,0,0,0,0,55.0,,58.0,0,0,0,0,0,0
Byron Bell,6848,T,15,CAR,943,0,536,407,14,0,0,65,885,61.2,61.0,59.6,6,7,36,49,5,2
Kevin Cone,6889,WR,7,ATL,14,0,0,14,0,0,0,0,0,54.0,,55.5,0,0,0,0,0,0
William Powell,6939,HB,12,ARZ,81,0,76,5,0,0,0,0,0,71.1,71.6,60.1,1,2,5,8,1,0
Terrelle Pryor Sr.,6944,QB,3,OAK,64,42,0,22,0,0,0,0,0,56.5,,60.0,0,0,0,0,1,0
Dominique Jones,6988,TE,4,IND,27,0,3,24,0,0,0,0,0,65.9,71.9,64.8,0,0,0,0,0,0
Patrick DiMarco,6997,FB,5,KC,91,0,4,87,0,0,0,0,0,73.5,76.2,78.1,0,0,0,0,0,0
Jorvorskie Lane,7002,FB,16,MIA,222,0,15,207,0,0,0,0,0,55.9,64.1,65.2,1,0,0,1,2,1
Hayden Smith,7005,TE,4,NYJ,6,0,0,6,0,0,0,0,0,65.1,,60.2,0,0,0,0,0,0
Andrew Luck,7007,QB,16,IND,1140,750,1,389,0,0,0,0,0,65.9,61.3,60.0,4,0,2,6,4,0
Robert Griffin III,7008,QB,15,WAS,858,488,0,370,0,0,0,0,0,83.7,,60.1,3,1,4,8,6,0
Trent Richardson,7009,HB,15,CLV,97,0,69,28,0,0,0,0,0,72.5,54.2,57.1,2,3,4,9,2,0
Matt Kalil,7010,T,16,MIN,1034,0,582,452,1055,0,0,0,0,77.4,81.3,70.1,2,2,19,23,6,1
Justin Blackmon,7011,WR,16,JAX,278,0,1,277,0,0,0,0,0,65.7,34.9,69.7,1,0,0,1,2,0
Ryan Tannehill,7014,QB,16,MIA,943,567,0,376,0,0,0,0,0,68.4,,60.0,4,2,1,7,1,0
Michael Floyd,7019,WR,16,ARZ,123,0,0,123,0,0,0,0,0,63.1,,73.0,0,0,0,0,2,0
Kendall Wright,7026,WR,15,TEN,138,0,0,138,0,0,0,0,0,67.7,,70.5,0,0,0,0,5,2
Brandon Weeden,7028,QB,15,CLV,915,578,0,337,0,0,0,0,0,50.1,,60.7,4,1,1,5,2,0
Riley Reiff,7029,T,16,DET,325,0,162,163,139,0,0,0,1,87.8,72.0,86.4,0,1,9,10,5,1
Kevin Zeitler,7032,G,16,CIN,1049,0,634,415,0,0,0,1077,0,75.2,77.3,69.5,4,1,10,15,3,0
A.J. Jenkins,7034,WR,3,SF,13,0,0,13,0,0,0,0,0,47.5,,78.6,0,0,0,0,0,0
Doug Martin,7035,HB,16,TB,142,0,119,23,0,0,0,0,0,79.1,61.6,57.5,2,3,3,8,3,0
David Wilson,7036,HB,14,NYG,13,0,6,7,0,0,0,0,0,66.0,40.0,57.7,0,1,0,1,0,0
Brian Quick,7037,WR,15,SL,58,0,0,58,0,0,0,0,0,59.2,,71.0,0,0,0,0,0,0
Coby Fleener,7038,TE,12,IND,184,0,22,162,0,0,0,0,0,68.1,58.0,75.1,0,0,2,2,1,0
Mitchell Schwartz,7041,T,16,CLV,1031,0,641,390,0,0,0,0,1064,72.9,73.8,67.0,5,9,19,33,6,2
Amini Silatolu,7044,G,15,CAR,882,0,515,367,0,904,0,0,0,59.5,50.9,65.9,4,8,19,31,8,2
Cordy Glenn,7045,T,13,BUF,803,0,469,334,827,0,0,0,0,71.1,71.5,70.8,6,9,17,32,8,0
Jonathan Martin,7046,T,16,MIA,1032,0,587,445,312,0,0,0,741,56.9,52.2,62.1,6,4,47,57,4,0
Stephen Hill,7047,WR,11,NYJ,129,0,0,129,0,0,0,0,0,56.6,,61.2,0,0,0,0,2,0
Alshon Jeffery,7048,WR,10,CHI,149,0,0,149,0,0,0,0,0,66.0,,73.2,0,0,0,0,4,0
Isaiah Pead,7053,HB,14,SL,4,0,3,1,0,0,0,0,0,55.0,75.5,60.0,0,0,0,0,0,0
Ryan Broyles,7057,WR,10,DET,86,0,0,86,0,0,0,0,0,71.9,,57.3,0,0,0,0,1,0
Peter Konz,7058,G,14,ATL,675,0,428,247,0,0,13,666,0,59.1,53.8,58.2,5,7,13,25,0,0
Brock Osweiler,7059,QB,5,DEN,25,4,0,21,0,0,0,0,0,59.4,,60.0,0,0,0,0,0,0
Kelechi Osemele,7062,T,16,BLT,1017,0,602,415,0,0,0,0,1049,69.6,64.7,74.9,7,5,24,36,7,0
LaMichael James,7063,HB,4,SF,10,0,4,6,0,0,0,0,0,66.1,76.4,59.3,0,0,0,0,0,0
Rueben Randle,7065,WR,14,NYG,76,0,0,76,0,0,0,0,0,76.1,,73.8,0,0,0,0,0,0
Dwayne Allen,7066,TE,16,IND,514,0,125,389,0,0,0,0,0,83.9,78.9,83.4,1,0,3,4,4,0
Ronnie Hillman,7069,HB,14,DEN,43,0,28,15,0,0,0,0,0,56.7,73.8,56.6,1,0,0,1,0,0
DeVier Posey,7070,WR,9,HST,68,0,0,68,0,0,0,0,0,57.1,,71.3,0,0,0,0,1,1
T.J. Graham,7071,WR,15,BUF,267,0,1,266,0,0,0,0,0,52.4,68.1,66.3,0,0,0,0,3,0
Josh LeRibeus,7073,G,1,WAS,21,0,6,15,0,22,0,0,0,66.0,31.0,68.2,0,0,0,0,0,0
Donald Stephenson,7076,T,11,KC,361,0,178,183,323,0,0,0,36,62.0,51.3,71.6,5,7,9,21,5,0
Russell Wilson,7077,QB,16,SEA,933,510,1,422,0,0,0,0,0,89.7,61.3,60.0,6,3,9,18,6,0
Brandon Brooks,7078,G,6,HST,110,0,68,42,0,7,0,100,0,71.5,79.4,70.6,1,0,0,1,1,0
Michael Egnew,7080,TE,2,MIA,5,0,1,4,0,0,0,0,0,51.2,69.3,59.6,0,0,0,0,0,0
Mohamed Sanu,7084,WR,9,CIN,84,1,0,83,0,0,0,0,0,71.7,,59.1,0,0,0,0,0,0
Bernard Pierce,7085,HB,16,BLT,43,0,28,15,0,0,0,0,0,83.1,54.3,58.6,1,0,3,4,1,0
Nick Foles,7089,QB,7,PHI,450,313,0,137,0,0,0,0,0,56.5,,60.3,1,0,3,4,3,0
Lamar Holmes,7091,T,1,ATL,7,0,0,7,0,0,0,0,0,60.2,,59.7,0,0,0,0,0,0
T.Y. Hilton,7092,WR,15,IND,161,1,0,160,0,0,0,0,0,66.4,,62.9,0,0,0,0,0,0
Tony Bergstrom,7095,G,8,OAK,111,0,47,64,1,4,0,44,18,60.1,55.6,59.3,1,2,0,3,2,0
Chris Givens,7096,WR,15,SL,225,0,0,225,0,0,0,0,0,71.4,,65.8,0,0,0,0,0,0
Lamar Miller,7097,HB,10,MIA,35,0,20,15,0,0,0,0,0,66.0,77.0,55.7,0,0,1,1,0,0
Gino Gradkowski,7098,G,4,BLT,85,0,38,47,0,0,78,11,0,67.6,82.8,62.8,0,0,0,0,1,0
Ben Jones,7099,G,15,HST,688,0,372,316,0,7,0,695,0,68.7,53.8,71.3,4,6,11,21,3,1
Travis Benjamin,7100,WR,14,CLV,69,0,0,69,0,0,0,0,0,65.8,,73.9,0,0,0,0,0,0
Kirk Cousins,7102,QB,3,WAS,93,55,0,38,0,0,0,0,0,82.7,,60.0,0,0,0,0,1,0
Joe Adams,7104,WR,5,CAR,12,0,0,12,0,0,0,0,0,54.3,,60.5,0,0,0,0,0,0
Robert Turbin,7106,HB,16,SEA,47,0,26,21,0,0,0,0,0,73.9,54.9,55.3,0,1,3,4,0,0
Devon Wylie,7107,WR,5,KC,35,0,0,35,0,0,0,0,0,58.7,,57.5,0,0,0,0,0,0
Ladarius Green,7110,TE,4,SD,3,0,1,2,0,0,0,0,0,63.5,67.6,59.8,0,0,0,0,0,0
Evan Rodriguez,7111,FB,12,CHI,165,0,19,146,0,0,0,0,0,67.0,47.8,73.6,0,0,3,3,0,0
Bobby Massie,7112,T,16,ARZ,1052,0,707,345,0,0,0,0,1078,63.7,55.8,72.3,13,6,42,61,5,1
Orson Charles,7116,TE,16,CIN,190,0,21,169,0,0,0,0,0,63.7,77.4,56.9,0,0,0,0,2,0
Jarius Wright,7118,WR,7,MIN,66,0,2,64,0,0,0,0,0,66.5,68.2,70.6,0,0,0,0,0,0
Keshawn Martin,7121,WR,15,HST,93,0,0,93,0,0,0,0,0,51.5,,76.1,0,0,0,0,1,0
Adrien Robinson,7127,TE,2,NYG,3,0,1,2,0,0,0,0,0,60.2,68.2,59.3,0,0,0,0,0,0
Rhett Ellison,7128,FB,16,MIN,202,0,41,161,0,0,0,0,0,90.8,82.8,90.0,0,0,0,0,0,0
Taylor Thompson,7140,TE,16,TEN,178,0,9,169,0,0,0,0,0,68.3,72.4,85.4,0,0,0,0,0,0
Rokevious Watkins,7143,G,1,SL,36,0,21,15,0,37,0,0,0,35.1,8.5,47.2,1,1,0,2,1,0
Senio Kelemete,7144,G,1,ARZ,43,0,30,13,0,0,0,43,0,60.6,34.3,47.8,1,1,0,2,1,0
Dennis Kelly,7146,T,11,PHI,685,0,465,220,0,0,0,226,477,57.4,52.4,60.0,5,6,29,40,2,1
Chris Rainey,7152,HB,16,PIT,21,0,12,9,0,0,0,0,0,50.9,71.9,73.9,0,0,1,1,0,0
Ryan Miller,7153,G,1,CLV,11,0,11,0,0,11,0,0,0,42.4,5.7,,2,0,1,3,0,0
Marvin Jones Jr.,7158,WR,10,CIN,122,0,0,122,0,0,0,0,0,62.5,,74.4,0,0,0,0,2,0
Juron Criner,7160,WR,12,OAK,37,0,1,36,0,0,0,0,0,72.4,61.6,68.5,0,0,0,0,0,0
Vick Ballard,7162,HB,16,IND,179,0,146,33,0,0,0,0,0,70.6,68.2,57.4,2,2,9,13,1,0
Alfred Morris,7165,HB,16,WAS,176,0,90,86,0,0,0,0,0,91.0,81.5,62.6,1,1,0,2,2,0
Ryan Lindley,7174,QB,6,ARZ,300,193,0,107,0,0,0,0,0,37.2,,60.0,0,0,0,0,0,0
James Hanna,7175,TE,15,DAL,40,0,1,39,0,0,0,0,0,60.5,68.2,59.8,0,0,0,0,0,0
Dan Herron,7179,HB,2,CIN,8,0,2,6,0,0,0,0,0,72.9,73.4,58.1,0,0,0,0,0,0
Marvin McNutt,7182,WR,4,PHI,2,0,0,2,0,0,0,0,0,53.1,,60.0,0,0,0,0,0,0
Terrance Ganaway,7187,HB,1,SL,3,0,0,3,0,0,0,0,0,57.4,,58.1,0,0,0,0,0,0
LaVon Brazill,7191,WR,14,IND,32,0,0,32,0,0,0,0,0,56.9,,57.9,0,0,0,0,1,1
Nate Potter,7205,T,8,ARZ,428,0,282,146,433,0,0,0,0,54.7,55.5,48.2,7,5,12,24,2,0
J.R. Sweezy,7209,G,8,SEA,295,0,147,148,0,0,0,309,0,51.3,44.9,53.9,1,1,8,10,2,0
David Molk,7210,G,4,SD,15,0,5,10,0,0,0,5,0,56.7,75.7,55.0,0,0,0,0,0,0
Rishard Matthews,7211,WR,7,MIA,73,0,0,73,0,0,0,0,0,60.1,,66.3,0,0,0,0,1,0
Bryce Brown,7213,HB,16,PHI,59,0,54,5,0,0,0,0,0,65.0,60.3,60.1,0,2,4,6,0,0
Toney Clemons,7215,WR,4,JAX,19,0,0,19,0,0,0,0,0,53.0,,60.3,0,0,0,0,0,0
Jordan White,7226,WR,3,NYJ,10,0,0,10,0,0,0,0,0,60.4,,60.0,0,0,0,0,0,0
Kelvin Beachum,7229,G,7,PIT,309,0,205,104,0,0,0,0,313,63.7,60.7,65.4,2,3,13,18,2,0
Daryl Richardson,7233,HB,16,SL,42,0,36,6,0,0,0,0,0,56.9,40.2,59.2,1,1,4,6,1,0
Bryce Harris,7245,T,2,NO,45,0,21,24,0,0,0,0,45,63.7,79.6,54.2,0,0,0,0,0,0
Collin Mooney,7256,FB,1,TEN,2,0,1,1,0,0,0,0,0,71.3,70.9,60.0,0,0,0,0,0,0
Garrett Celek,7274,TE,12,SF,72,0,9,63,0,0,0,0,0,61.9,74.9,63.0,0,0,0,0,1,0
Chris Owusu,7276,WR,5,TB,14,0,0,14,0,0,0,0,0,72.9,,89.2,0,0,0,0,0,0
Cory Harkey,7306,TE,5,SL,15,0,0,15,0,0,0,0,0,68.0,,64.8,0,0,0,0,0,0
Brandon Barden,7309,TE,1,TEN,20,0,0,20,0,0,0,0,0,56.0,,58.3,0,0,0,0,1,0
Cole Beasley,7330,WR,9,DAL,6,0,0,6,0,0,0,0,0,62.8,,59.3,0,0,0,0,0,0
Lance Dunbar,7332,HB,8,DAL,29,0,28,1,0,0,0,0,0,61.6,64.8,60.0,1,0,1,2,0,0
Jarrett Boykin,7363,WR,10,GB,38,0,0,38,0,0,0,0,0,52.6,,46.3,0,0,0,0,0,0
Mike Brewster,7364,G,10,JAX,548,0,367,181,0,544,0,12,0,54.4,39.3,64.3,2,8,17,27,3,1
Kevin Elliott,7367,WR,9,BUF,59,0,0,59,0,0,0,0,0,52.3,,66.6,0,0,0,0,1,0
Trevor Robinson,7375,C,10,CIN,448,0,243,205,0,0,457,0,0,69.5,62.6,69.2,1,3,6,10,1,0
Josh Samuda,7399,C,4,MIA,9,0,4,5,0,4,4,2,0,67.4,76.4,65.6,0,0,0,0,0,0
Lucas Nix,7414,G,1,OAK,26,0,17,9,0,0,0,27,0,79.2,80.8,74.9,0,0,0,0,0,0
Rod Streater,7416,WR,16,OAK,176,0,0,176,0,0,0,0,0,67.4,,73.7,0,0,0,0,2,0
Beau Brinkley,7418,LS,1,TEN,1,0,0,1,1,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jermaine Kearse,7428,WR,7,SEA,39,0,0,39,0,0,0,0,0,49.1,,60.5,0,0,0,0,0,0
David Snow,7433,G,3,BUF,133,0,89,44,0,0,129,8,0,66.9,71.7,63.4,0,1,0,1,0,0
Danny Noble,7445,TE,3,TB,6,0,1,5,0,0,0,0,0,61.3,68.2,59.8,0,0,0,0,0,0
Travaris Cadet,7457,HB,6,NO,4,0,0,4,0,0,0,0,0,87.2,,60.2,0,0,0,0,0,0
Brandon Bolden,7469,HB,8,NE,11,0,5,6,0,0,0,0,0,74.4,31.9,58.1,0,0,0,0,0,0
LaRon Byrd,7486,WR,3,ARZ,3,0,0,3,0,0,0,0,0,55.1,,60.1,0,0,0,0,0,0
Scott Wedige,7495,C,2,ARZ,16,0,15,1,0,0,17,0,0,64.2,78.5,60.0,0,0,0,0,0,0
David Douglas,7498,WR,1,TB,2,0,0,2,0,0,0,0,0,56.6,,60.0,0,0,0,0,0,0
Deonte Thompson,7513,WR,2,BLT,42,0,0,42,0,0,0,0,0,64.5,,68.4,0,0,0,0,0,0
Sean McGrath,7515,TE,2,SEA,6,0,0,6,0,0,0,0,0,68.1,,71.8,0,0,0,0,0,0
Damaris Johnson,7530,WR,13,PHI,61,0,0,61,0,0,0,0,0,77.7,,60.3,0,0,0,0,0,0
Emil Igwenagu,7533,TE,3,PHI,24,0,3,21,0,0,0,0,0,48.1,47.8,53.6,0,0,1,1,1,0
Jeremy Stewart,7534,HB,4,OAK,7,0,6,1,0,0,0,0,0,73.7,77.8,60.0,0,0,0,0,0,0
Jamize Olawale,7572,FB,3,OAK,12,0,0,12,0,0,0,0,0,62.8,,61.9,0,0,0,0,0,0
Jonathan Grimes,7585,HB,2,JAX,6,0,4,2,0,0,0,0,0,67.4,75.9,60.0,0,0,0,0,0,0
Josh Gordon,7618,WR,16,CLV,291,0,0,291,0,0,0,0,0,69.5,,77.0,0,0,0,0,2,1
Ty Nsekhe,7636,T,2,SL,7,0,1,6,4,0,0,0,0,49.6,68.7,48.8,0,0,0,0,0,0
Will Johnson,7639,FB,16,PIT,229,0,29,200,0,0,0,0,0,66.6,67.7,65.2,0,0,2,2,0,0
David DeCastro,7640,G,3,PIT,136,0,82,54,0,0,0,138,0,58.1,49.1,59.5,3,0,3,6,0,0
Jeff Allen,7642,G,14,KC,814,0,423,391,38,805,0,0,0,62.8,56.5,63.0,3,6,14,23,5,1
Mike Adams,7643,T,10,PIT,487,0,291,196,0,0,0,0,496,66.3,56.4,72.8,7,3,16,26,2,0
Cyrus Gray,7655,HB,4,KC,6,0,5,1,0,0,0,0,0,59.9,17.0,60.0,1,1,0,2,0,0
David Paulson,7660,TE,16,PIT,208,0,51,157,0,0,0,0,0,51.7,51.1,64.0,0,1,3,4,0,0
Brad Smelley,7662,TE,2,CLV,16,0,3,13,0,0,0,0,0,49.4,71.2,52.5,0,0,0,0,0,0
Josh Cooper,7672,WR,6,CLV,25,0,0,25,0,0,0,0,0,69.5,,58.7,0,0,0,0,0,0
Austin Pasztor,7689,G,3,JAX,216,0,151,65,0,219,0,0,0,66.9,60.4,71.6,1,2,5,8,2,0
Bradley Sowell,7693,T,5,IND,60,0,22,38,0,0,0,0,35,50.0,44.6,52.8,0,3,2,5,0,0
Mike Brown,7698,WR,2,JAX,1,0,1,0,0,0,0,0,0,41.6,61.6,,0,0,0,0,0,0
Don Barclay,7703,T,6,GB,321,0,197,124,0,1,0,0,330,59.2,54.7,68.6,4,3,13,20,3,1
James Brown,7717,G,5,CHI,215,0,120,95,0,215,0,0,0,53.1,54.6,54.7,2,1,4,7,2,1
Nate Eachus,7722,FB,10,KC,97,0,6,91,0,0,0,0,0,59.7,16.7,67.7,1,0,0,1,0,0
Michael Harris,7730,T,12,SD,584,0,375,209,600,0,0,0,1,41.5,36.4,52.2,10,5,44,59,9,0
Greg Van Roten,7746,G,3,GB,18,0,2,16,0,0,0,0,0,58.4,71.9,57.3,0,0,0,0,0,0
Will Tukuafu,7764,DI,11,SF,74,0,4,70,0,0,0,0,0,70.1,75.8,77.1,0,0,0,0,2,0
