player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Michael Thomas,10681,WR,16,NO,302,0,0,302,0,0,0,0,0,90.4,,53.1,0,0,0,0,7,1
Nick Martin,10684,C,16,HST,1020,0,642,378,0,0,1052,0,0,65.5,79.8,58.0,2,2,9,13,4,1
Tyler Boyd,10689,WR,16,CIN,300,0,1,299,0,0,0,0,0,73.0,65.3,69.9,0,0,0,0,1,0
Cody Whitehair,10690,C,16,CHI,1069,0,692,377,0,521,576,0,0,64.9,64.1,63.3,3,3,13,19,4,1
Kevin Byard,10698,S,2,TEN,1,0,1,0,0,0,0,0,0,73.8,60.9,,0,0,0,0,1,0
Kenyan Drake,10707,HB,14,ARZ,121,0,74,47,0,0,0,0,0,71.2,56.0,54.8,1,1,7,9,0,0
Joe Thuney,10712,G,16,NE,1140,0,693,447,0,1143,0,0,8,77.4,87.4,66.6,1,4,11,16,0,0
Isaac Seumalo,10713,G,16,PHI,1162,0,723,439,0,1187,1,0,0,69.6,69.0,67.2,5,5,31,41,5,0
Austin Hooper,10715,TE,13,ATL,213,0,35,178,0,0,0,0,0,78.3,65.0,56.2,0,2,1,3,3,0
C.J. Prosise,10724,HB,8,SEA,20,0,15,5,0,0,0,0,0,56.0,42.6,60.0,0,1,2,3,0,0
Jacoby Brissett,10725,QB,15,IND,924,545,1,378,0,0,0,0,0,59.2,61.3,60.0,10,8,26,44,4,0
Nick Vannett,10728,TE,16,PIT,271,0,21,250,1,0,0,0,0,48.2,43.9,52.1,1,0,0,1,3,0
Graham Glasgow,10729,G,15,DET,872,0,559,313,0,0,85,805,0,74.1,69.0,74.2,0,5,20,25,3,0
Sheldon Day,10737,DI,1,SF,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Parker Ehinger,10739,G,2,BLT,54,0,17,37,0,0,0,50,5,65.6,41.2,73.1,1,0,0,1,2,0
Chris Moore,10741,WR,10,BLT,84,0,0,84,0,0,0,0,0,53.4,,60.4,0,0,0,0,0,0
Tyler Higbee,10744,TE,15,LA,393,0,101,292,0,0,0,0,0,86.1,63.6,63.1,1,1,4,6,0,0
Hassan Ridgeway,10750,DI,1,PHI,1,0,1,0,0,0,0,0,0,60.0,63.8,,0,0,0,0,1,0
Pharoh Cooper,10751,WR,13,ARZ,67,1,1,65,0,0,0,0,0,70.3,65.6,85.4,0,0,0,0,1,1
Tyler Ervin,10753,HB,5,GB,10,0,1,9,0,0,0,0,0,59.8,74.4,61.5,0,0,0,0,0,0
Jerald Hawkins,10757,T,1,TB,3,0,0,3,0,0,0,0,3,60.0,,60.0,0,0,0,0,0,0
Demarcus Robinson,10760,WR,16,KC,207,0,1,206,0,0,0,0,0,57.8,66.3,53.4,0,0,0,0,3,1
Evan Boehm,10762,G,11,MIA,595,0,413,182,0,53,203,345,0,47.4,45.0,47.1,1,9,14,24,3,0
Alex Lewis,10764,G,12,NYJ,764,0,472,292,0,777,0,0,0,56.1,68.5,48.9,2,5,15,22,6,0
Dak Prescott,10769,QB,16,DAL,1083,679,0,404,0,0,0,0,0,80.1,,60.0,8,9,9,26,1,0
Devontae Booker,10770,HB,9,DEN,2,0,2,0,0,0,0,0,0,65.8,78.7,,0,0,0,0,0,0
Seth DeValve,10772,TE,12,JAX,171,0,17,154,0,0,0,0,0,57.9,82.4,46.9,0,0,1,1,0,0
Tajae Sharpe,10774,WR,15,TEN,185,0,2,183,0,0,0,0,0,74.2,71.3,56.9,0,0,0,0,1,0
DeAndre Washington,10777,HB,16,OAK,31,0,21,10,0,0,0,0,0,76.5,77.2,60.2,0,1,0,1,0,0
Connor McGovern,10778,C,16,DEN,1013,0,609,404,0,0,1028,0,0,71.9,82.5,64.0,1,3,11,15,0,0
Paul Perkins,10783,HB,3,DET,4,0,2,2,0,0,0,0,0,56.1,77.0,60.0,0,0,0,0,0,0
Jordan Howard,10784,HB,10,PHI,56,0,44,12,0,0,0,0,0,69.0,75.6,66.8,1,0,1,2,0,0
Joe Dahl,10785,G,13,DET,798,0,503,295,0,821,0,0,0,64.9,73.0,57.1,3,3,14,20,2,0
Wendell Smallwood,10787,HB,12,WAS,22,0,16,6,0,0,0,0,0,58.8,39.5,29.9,0,0,2,2,0,0
Joe Haeg,10789,G,11,IND,72,0,27,45,1,33,0,0,1,71.9,63.0,70.0,1,0,1,2,0,0
Jonathan Williams,10790,HB,6,IND,11,0,5,6,0,0,0,0,0,87.3,19.8,71.0,0,0,0,0,2,1
Brandon Shell,10792,T,14,NYJ,806,0,505,301,27,0,0,0,794,63.6,64.7,59.1,7,6,29,42,5,2
Trevor Davis,10797,WR,9,MIA,85,0,0,85,0,0,0,0,0,49.3,,45.0,0,0,0,0,2,0
Halapoulivaati Vaitai,10798,T,15,PHI,476,0,291,185,13,2,0,44,380,72.8,62.1,75.4,2,8,11,21,4,0
Tyreek Hill,10799,WR,12,KC,172,0,0,172,0,0,0,0,0,85.4,,55.1,0,0,0,0,1,0
Marqui Christian,10801,S,3,LA,1,0,1,0,0,0,0,0,0,55.6,60.9,,0,0,0,0,1,1
Rashard Higgins,10806,WR,7,CLV,59,0,0,59,0,0,0,0,0,53.6,,64.1,0,0,0,0,1,0
Andy Janovich,10810,FB,7,DEN,81,0,11,70,0,0,0,0,0,67.6,74.9,72.2,0,0,0,0,1,0
Jakeem Grant,10820,WR,10,MIA,54,0,0,54,0,0,0,0,0,62.1,,60.7,0,0,0,0,2,1
Wes Schweitzer,10829,G,14,ATL,697,0,504,193,0,487,7,227,0,56.4,58.0,55.0,2,8,18,28,4,0
Danny Vitale,10831,FB,15,GB,97,0,16,81,0,0,0,0,0,49.3,71.4,41.6,0,0,0,0,1,0
Derek Watt,10832,FB,16,LAC,76,0,4,72,0,0,0,0,0,57.5,34.2,58.2,0,1,0,1,0,0
Cody Core,10833,WR,12,NYG,23,0,0,23,0,0,0,0,0,57.2,,53.1,0,0,0,0,1,0
Brandon Allen,10835,QB,3,DEN,168,105,0,63,0,0,0,0,0,48.7,,60.3,2,1,1,4,1,0
Mike Thomas,10840,WR,7,LA,19,0,0,19,0,0,0,0,0,58.4,,36.4,0,0,0,0,0,0
Jeff Driskel,10841,QB,3,DET,208,141,0,67,0,0,0,0,0,51.3,,60.0,6,1,3,10,3,1
Elandon Roberts,10848,LB,9,NE,51,0,2,49,0,0,0,0,0,61.5,75.8,56.4,0,0,0,0,2,0
Joey Hunt,10849,C,12,SEA,613,0,362,251,0,1,617,0,0,56.5,62.2,52.7,3,1,9,13,3,1
Ted Karras,10855,C,15,NE,1041,0,619,422,0,0,1051,0,0,64.5,57.8,65.8,2,1,11,14,3,1
Riley Dixon,10862,P,1,NYG,1,1,0,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Dwayne Washington,10870,HB,6,NO,11,0,3,8,0,0,0,0,0,79.3,86.9,60.0,0,0,0,0,0,0
Tyler Matakevich,10880,LB,2,PIT,2,0,0,2,0,0,0,0,0,60.0,,60.2,0,0,0,0,0,0
Austin Blythe,10882,G,15,LA,996,0,649,347,0,13,547,466,0,50.3,54.0,47.5,2,2,34,38,3,0
Joe Walker,10885,LB,2,ARZ,2,0,1,1,0,0,0,0,0,60.0,62.7,60.0,0,0,0,0,1,0
Jarrod Wilson,10902,S,2,JAX,2,0,2,0,0,0,0,0,0,60.0,86.8,,0,0,0,0,0,0
Chester Rogers,10918,WR,12,IND,165,0,2,163,0,0,0,0,0,50.5,74.0,34.9,0,0,0,0,1,0
Peyton Barber,10927,HB,16,TB,61,0,45,16,0,0,0,0,0,64.9,59.6,59.8,0,0,5,5,0,0
Kameron Canaday,10949,LS,2,PIT,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Spencer Pulley,10998,C,3,NYG,95,0,68,27,0,0,89,0,0,48.7,56.4,49.9,0,0,3,3,1,0
Justin Murray,11022,T,14,ARZ,844,0,537,307,0,0,0,0,858,62.9,67.3,54.3,4,1,20,25,3,0
Kalif Raymond,11028,WR,8,TEN,40,0,0,40,0,0,0,0,0,75.5,,57.3,0,0,0,0,0,0
J.D. McKissic,11047,HB,16,DET,48,0,20,28,0,0,0,0,0,72.4,54.1,56.6,0,0,2,2,1,0
Joshua Perkins,11051,TE,4,PHI,54,0,2,52,1,0,0,0,0,61.6,70.7,57.6,0,0,0,0,0,0
J.P. Holtz,11062,TE,14,CHI,244,0,46,198,1,0,0,0,0,66.9,78.3,70.5,0,0,1,1,0,0
Marcus Johnson,11074,WR,8,IND,163,0,0,163,0,0,0,0,0,59.8,,60.1,0,0,0,0,1,0
Matt Skura,11102,C,11,BLT,717,0,368,349,0,0,734,0,0,68.7,63.5,68.8,1,1,5,7,2,0
Tra Carson,11104,HB,2,DET,5,0,5,0,0,0,0,0,0,58.6,83.1,,0,0,0,0,0,0
Alex Erickson,11107,WR,16,CIN,202,1,3,198,0,0,0,0,0,67.1,70.5,62.3,0,0,0,0,0,0
Alex Redmond,11113,G,3,CIN,189,0,140,49,0,0,0,195,0,50.6,47.6,54.2,2,2,3,7,1,0
Charles Washington,11137,S,2,ARZ,1,0,0,1,0,0,0,0,0,58.5,,60.0,0,0,0,0,0,0
Geronimo Allison,11141,WR,16,GB,180,0,1,179,0,0,0,0,0,54.1,48.3,78.9,0,0,1,1,3,1
Reggie Gilbert,11147,ED,1,TEN,1,0,1,0,0,0,0,0,0,60.0,62.7,,0,0,0,0,0,0
Tevin Jones,11163,WR,5,PIT,47,0,0,47,0,0,0,0,0,53.3,,66.9,0,0,0,0,0,0
Brennan Scarlett,11169,ED,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,6,2
Dont'e Deayon,11242,CB,1,LA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Robby Anderson,11254,WR,16,NYJ,311,1,0,310,0,0,0,0,0,68.6,,59.2,0,0,0,0,3,0
Jason Vander Laan,11266,TE,2,NO,13,0,2,11,0,0,0,0,0,51.4,71.1,54.9,0,0,0,0,0,0
George Fant,11282,T,16,SEA,462,0,221,241,264,0,0,0,0,62.2,59.0,61.0,2,2,16,20,1,0
Elijhaa Penny,11300,HB,15,NYG,60,0,17,43,0,0,0,0,0,57.7,57.8,56.1,0,0,2,2,0,0
Alex Ellis,11326,TE,3,PHI,6,0,0,6,0,0,0,0,0,68.3,,68.4,0,0,0,0,0,0
Aldrick Rosas,11331,K,1,NYG,1,0,1,0,0,0,0,0,0,60.0,62.1,,0,0,0,0,0,0
Ben Braunecker,11335,TE,8,CHI,58,0,11,47,0,0,0,0,0,55.7,45.2,56.7,0,0,0,0,0,0
C.J. Ham,11347,FB,16,MIN,247,0,24,223,0,0,0,0,0,62.0,80.5,55.3,0,0,1,1,0,0
Johnny Holton,11354,WR,16,PIT,160,0,0,160,0,0,0,0,0,47.4,,64.9,0,0,0,0,1,0
Duke Williams,11366,WR,4,BUF,51,0,2,49,0,0,0,0,0,65.3,44.9,62.6,0,0,1,1,1,0
Rashod Hill,11369,T,7,MIN,150,0,69,81,129,0,0,0,22,61.0,80.0,48.7,0,1,0,1,0,0
Jaydon Mickens,11371,WR,1,TB,7,0,0,7,0,0,0,0,0,52.6,,60.2,0,0,0,0,0,0
Branden Jackson,11394,ED,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Jalen Richard,11395,HB,16,OAK,48,0,41,7,0,0,0,0,0,66.1,69.8,35.7,0,1,2,3,0,0
Zach Wood,11414,LS,2,NO,2,0,2,0,0,0,0,0,0,60.0,74.8,,0,0,0,0,0,0
Lucas Patrick,11435,C,8,GB,137,0,82,55,0,0,130,2,0,48.0,75.0,37.3,0,0,0,0,0,0
Marvin Hall,11440,WR,9,DET,55,0,0,55,0,0,0,0,0,85.4,,64.4,0,0,0,0,0,0
Troymaine Pope,11473,HB,2,LAC,5,0,1,4,0,0,0,0,0,61.4,74.1,60.0,0,0,0,0,0,0
Taybor Pepper,11748,LS,4,MIA,4,0,1,3,0,0,2,0,0,60.0,66.0,60.0,0,0,0,0,0,0
Mitchell Trubisky,11757,QB,15,CHI,916,613,0,303,0,0,0,0,0,64.0,,60.3,17,2,15,34,3,0
Leonard Fournette,11759,HB,15,JAX,100,0,83,17,0,0,0,0,0,64.0,33.6,69.8,2,5,9,16,2,1
Corey Davis,11760,WR,15,TEN,277,0,1,276,0,0,0,0,0,69.9,68.1,65.3,0,0,0,0,3,0
Mike Williams,11762,WR,15,LAC,273,0,1,272,0,0,0,0,0,74.1,64.5,58.2,0,0,0,0,2,0
Christian McCaffrey,11763,HB,16,CAR,151,2,105,44,0,0,0,0,0,86.6,75.5,62.8,1,0,3,4,1,1
John Ross,11764,WR,8,CIN,126,0,1,125,0,0,0,0,0,63.1,62.4,58.0,0,0,0,0,2,0
Patrick Mahomes,11765,QB,14,KC,861,591,0,270,0,0,0,0,0,84.1,,60.1,6,9,18,33,3,2
Deshaun Watson,11767,QB,15,HST,962,628,0,334,0,0,0,0,0,81.0,,60.0,14,12,18,44,1,0
O.J. Howard,11774,TE,14,TB,380,0,71,309,0,0,0,0,0,54.7,54.5,50.0,1,0,5,6,5,0
Garett Bolles,11775,T,16,DEN,1012,0,608,404,1027,0,0,0,0,75.9,77.9,70.7,4,4,23,31,17,6
Evan Engram,11778,TE,8,NYG,126,0,19,107,0,0,0,0,0,64.1,67.2,50.4,0,0,0,0,3,0
David Njoku,11784,TE,4,CLV,43,0,11,32,0,0,0,0,0,49.8,58.4,56.3,1,0,0,1,0,0
Ryan Ramczyk,11787,T,16,NO,1058,0,659,399,0,0,0,0,1078,90.9,82.6,91.8,0,1,19,20,6,2
Cam Robinson,11789,T,14,JAX,869,0,593,276,886,0,0,0,0,54.8,63.8,48.2,8,5,32,45,11,1
Zay Jones,11792,WR,15,OAK,237,0,2,235,0,0,0,0,0,53.7,44.9,68.2,0,0,1,1,0,0
Forrest Lamp,11793,G,7,LAC,157,0,109,48,6,141,0,0,0,59.3,60.4,56.3,0,0,10,10,1,0
Curtis Samuel,11795,WR,16,CAR,265,0,1,264,0,0,0,0,0,62.7,65.7,49.6,0,0,0,0,2,0
Dalvin Cook,11796,HB,14,MIN,60,0,38,22,0,0,0,0,0,81.4,46.5,58.3,1,1,3,5,1,0
Marcus Williams,11797,S,4,NO,5,0,0,5,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Gerald Everett,11799,TE,12,LA,176,0,34,142,0,0,0,0,0,76.0,44.3,58.8,1,1,1,3,1,0
Adam Shaheen,11800,TE,8,CHI,98,0,11,87,4,0,0,0,0,61.2,70.6,58.8,0,0,0,0,1,0
Tyus Bowser,11802,ED,2,BLT,2,0,0,2,0,0,0,0,0,60.0,,59.8,0,0,0,0,1,0
Joe Mixon,11803,HB,16,CIN,114,0,78,36,0,0,0,0,0,75.3,64.6,67.0,0,1,5,6,3,1
Ryan Anderson,11804,ED,3,WAS,4,0,0,4,0,0,0,0,0,66.7,,67.2,0,0,0,0,8,2
Dalvin Tomlinson,11810,DI,1,NYG,1,0,1,0,0,0,0,0,0,60.0,62.1,,0,0,0,0,0,0
Zach Cunningham,11812,LB,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Ethan Pocic,11813,G,3,SEA,91,0,51,40,0,73,1,20,0,43.3,61.7,44.5,0,0,1,1,1,0
JuJu Smith-Schuster,11817,WR,12,PIT,167,0,0,167,0,0,0,0,0,63.1,,59.5,0,0,0,0,2,1
Dion Dawkins,11818,T,16,BUF,1015,0,599,416,1046,0,0,0,0,73.3,76.4,64.0,4,3,21,28,11,4
Taylor Moton,11819,T,16,CAR,1106,0,736,370,37,0,0,0,1073,76.0,79.0,67.0,5,3,21,29,6,2
Alvin Kamara,11822,HB,14,NO,80,1,25,54,0,0,0,0,0,70.0,59.3,65.7,1,0,2,3,1,0
Cooper Kupp,11824,WR,16,LA,281,1,17,263,0,0,0,0,0,74.6,72.0,55.2,1,0,1,2,4,0
Pat Elflein,11825,G,15,MIN,919,0,481,438,0,938,0,0,0,64.8,51.3,67.7,6,3,23,32,8,2
Dan Feeney,11826,G,16,LAC,1032,0,669,363,0,936,116,0,0,51.7,57.0,49.5,5,8,30,43,7,1
Taywan Taylor,11827,WR,3,CLV,6,0,0,6,0,0,0,0,0,52.5,,60.8,0,0,0,0,0,0
Chris Wormley,11829,DI,1,BLT,1,0,1,0,0,0,0,0,0,60.0,62.1,,0,0,0,0,1,1
Chris Godwin,11839,WR,14,TB,306,0,3,303,0,0,0,0,0,90.7,73.2,71.2,0,0,0,0,2,1
Kareem Hunt,11841,HB,8,CLV,56,0,11,45,0,0,0,0,0,76.7,84.5,49.8,0,0,0,0,0,0
Delano Hill,11849,S,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Kenny Golladay,11851,WR,16,DET,313,0,2,311,0,0,0,0,0,79.9,48.3,75.1,0,0,1,1,6,3
Chad Williams,11853,WR,1,IND,1,0,0,1,0,0,0,0,0,54.4,,60.0,0,0,0,0,0,0
Jonnu Smith,11855,TE,16,TEN,448,0,79,369,1,0,0,0,1,72.0,47.7,52.4,3,1,2,6,4,0
James Conner,11860,HB,10,PIT,38,0,29,9,0,0,0,0,0,73.6,43.4,76.2,1,0,5,6,0,0
Vince Biegel,11863,ED,2,MIA,2,0,0,2,0,0,0,1,0,60.0,,60.0,0,0,0,0,1,0
Dede Westbrook,11865,WR,15,JAX,145,0,0,145,0,0,0,0,0,63.5,,52.0,0,0,0,0,3,1
Samaje Perine,11869,HB,3,MIA,1,0,1,0,0,0,0,0,0,56.8,68.8,,0,0,0,0,0,0
Josh Reynolds,11872,WR,16,LA,189,0,4,185,0,0,0,0,0,65.9,75.6,57.1,0,0,0,0,1,0
Mack Hollins,11873,WR,15,MIA,171,0,2,169,0,0,0,0,0,49.5,67.6,54.0,0,0,0,0,5,2
Tarik Cohen,11874,HB,16,CHI,85,0,29,56,0,0,0,0,0,60.6,70.6,54.6,0,1,0,1,0,0
Samson Ebukam,11880,ED,1,LA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
Josh Malone,11883,WR,2,NYJ,14,0,0,14,0,0,0,0,0,55.2,,61.1,0,0,0,0,0,0
David Sharpe,11884,T,6,OAK,267,0,150,117,0,0,0,0,265,64.9,50.6,74.7,3,3,12,18,3,0
Julie'n Davenport,11885,T,8,MIA,534,0,389,145,489,0,0,0,50,56.5,61.5,41.3,6,9,16,31,1,0
Ryan Switzer,11888,WR,7,PIT,11,0,0,11,0,0,0,0,0,51.8,,41.9,0,0,0,0,0,0
Jamaal Williams,11889,HB,14,GB,48,0,37,11,0,0,0,0,0,76.7,85.6,56.8,0,1,0,1,1,0
Sean Harlow,11891,C,1,ATL,1,0,0,1,0,0,1,0,0,60.0,,60.0,0,0,0,0,0,0
Zach Banner,11892,T,14,PIT,206,0,27,179,2,0,0,0,0,78.3,54.4,74.0,1,0,0,1,2,0
Wayne Gallman,11895,HB,10,NYG,30,0,26,4,0,0,0,0,0,60.9,62.8,60.0,0,0,1,1,0,0
Marlon Mack,11898,HB,14,IND,58,0,37,21,0,0,0,0,0,69.5,24.4,59.6,3,1,3,7,0,0
George Kittle,11901,TE,14,SF,436,0,68,368,0,0,0,0,0,95.0,61.6,76.2,1,0,5,6,2,1
Jake Elliott,11908,K,1,PHI,1,1,0,0,0,0,0,0,0,50.1,,,0,0,0,0,0,0
Jeremy Sprinkle,11909,TE,16,WAS,275,0,50,225,0,0,0,0,0,49.8,68.5,49.6,0,1,1,2,7,1
Brian Hill,11911,HB,10,ATL,40,0,28,12,0,0,0,0,0,58.9,16.3,60.4,2,1,7,10,0,0
Jermaine Eluemunor,11914,G,7,NE,29,0,3,26,0,8,0,0,4,50.2,76.6,50.4,0,0,0,0,0,0
Roderick Johnson,11915,T,14,HST,364,0,216,148,37,0,0,0,322,67.9,61.6,68.4,3,3,8,14,1,0
Jeremy McNichols,11917,HB,1,JAX,3,0,0,3,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jamal Agnew,11920,CB,3,DET,8,0,0,8,0,0,0,0,0,60.0,,61.1,0,0,0,0,0,0
Isaiah McKenzie,11927,WR,15,BUF,194,0,0,194,0,0,0,0,0,68.8,,66.8,0,0,0,0,1,0
Eric Saubert,11929,TE,2,CHI,20,0,2,18,0,0,0,0,0,52.3,70.2,60.7,0,0,0,0,0,0
Danny Isidora,11933,G,3,MIA,127,0,95,32,0,0,0,128,0,53.7,54.3,50.7,0,1,4,5,1,0
T.J. Logan,11935,HB,9,TB,8,0,0,8,0,0,0,0,0,55.4,,60.0,0,0,0,0,0,0
Aaron Jones,11937,HB,16,GB,88,0,72,16,0,0,0,0,0,85.1,63.5,57.0,1,1,3,5,0,0
Chuck Clark,11941,S,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Sam Tevi,11945,T,14,LAC,782,0,520,262,0,0,0,0,794,59.0,58.0,61.5,8,11,21,40,5,2
Alex Armah,11948,FB,16,CAR,106,0,29,77,0,0,0,0,0,51.1,77.6,49.8,0,0,0,0,0,0
D.J. Jones,11953,DI,1,SF,1,0,1,0,0,0,0,0,0,60.0,63.8,,0,0,0,0,1,0
Chase Roullier,11954,C,14,WAS,833,0,517,316,0,0,855,0,0,69.3,71.5,65.4,3,1,12,16,1,0
Robert Davis,11964,WR,6,PHI,55,0,0,55,0,0,0,0,0,57.3,,74.9,0,0,0,0,1,0
Conor McDermott,11966,G,4,NYJ,140,0,71,69,2,0,0,126,0,62.2,66.5,59.0,0,0,3,3,0,0
David Moore,11981,WR,14,SEA,104,0,0,104,0,0,0,0,0,67.0,,56.5,0,0,0,0,3,0
Harrison Butker,11988,K,2,KC,2,0,2,0,0,0,0,0,0,60.0,84.5,,0,0,0,0,0,0
Isaiah Ford,11991,WR,8,MIA,66,1,0,65,0,0,0,0,0,68.9,39.9,56.2,0,0,1,1,0,0
Chris Carson,12004,HB,15,SEA,106,0,75,31,0,0,0,0,0,77.9,52.6,60.1,2,1,8,11,0,0
Mason Schreck,12007,TE,2,CIN,4,0,0,4,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Krishawn Hogan,12014,WR,8,NO,56,0,0,56,0,0,0,0,0,55.9,,73.8,0,0,0,0,0,0
Ricky Seals-Jones,12020,TE,14,CLV,57,0,8,49,0,0,0,0,0,56.9,78.1,45.8,0,0,0,0,0,0
Sean Culkin,12037,TE,4,LAC,53,0,10,43,0,0,0,0,0,50.7,35.6,63.8,1,0,0,1,0,0
Andre Patton,12043,WR,12,LAC,174,0,1,173,0,0,0,0,0,45.7,65.9,67.1,0,0,0,0,1,0
Aviante Collins,12049,G,1,MIN,49,0,22,27,18,31,0,0,0,54.5,67.3,50.8,0,1,0,1,0,0
Jacob Hollister,12051,TE,11,SEA,202,0,36,166,0,0,0,0,0,67.3,62.6,65.6,1,1,4,6,1,0
Cody Hollister,12052,WR,3,TEN,4,0,0,4,0,0,0,0,0,60.9,,58.0,0,0,0,0,0,0
Bobo Wilson,12067,WR,5,TB,27,0,0,27,0,0,0,0,0,57.7,,46.8,0,0,0,0,1,1
Cyril Grayson,12077,WR,2,TB,3,0,0,3,0,0,0,0,0,58.1,,59.9,0,0,0,0,0,0
Mo Alie-Cox,12078,TE,16,IND,262,0,36,226,2,0,0,0,0,67.3,70.3,65.4,0,0,4,4,0,0
Tim Patrick,12087,WR,8,DEN,85,0,1,84,0,0,0,0,0,66.7,72.2,73.3,0,0,0,0,1,0
C.J. Board,12088,WR,4,JAX,17,0,0,17,0,0,0,0,0,54.3,,62.8,0,0,0,0,0,0
Taysom Hill,12112,QB,16,NO,98,9,3,86,0,0,0,0,0,84.1,76.5,74.0,0,0,0,0,0,0
Adam Pankey,12114,T,2,MIA,12,0,5,7,0,0,0,0,0,63.1,72.9,59.3,0,0,0,0,0,0
Darrell Daniels,12122,TE,8,ARZ,39,0,1,38,0,0,0,0,0,49.1,63.8,53.9,0,0,0,0,0,0
Gehrig Dieter,12163,WR,2,KC,6,0,0,6,0,0,0,0,0,60.4,,60.6,0,0,0,0,0,0
Austin Ekeler,12164,HB,16,LAC,74,0,36,38,0,0,0,0,0,85.2,56.6,58.6,0,0,3,3,0,0
Rashaad Coward,12168,G,11,CHI,660,0,424,236,0,0,0,674,0,51.7,38.0,60.5,1,3,21,25,4,0
Robert Tonyan,12193,TE,11,GB,117,0,17,100,0,0,0,0,0,62.4,66.5,57.5,1,0,1,2,2,0
Johnny Mundt,12206,TE,11,LA,170,0,44,126,0,0,0,0,0,63.8,77.1,72.4,0,1,2,3,0,0
Matt Haack,12212,P,5,MIA,4,2,0,2,0,0,0,0,0,76.4,,60.0,0,0,0,0,0,0
Austin Carr,12215,WR,6,NO,90,0,1,89,0,0,0,0,0,50.5,65.7,56.6,0,0,0,0,2,1
Pharaoh Brown,12247,TE,8,CLV,131,0,21,110,0,0,0,0,0,55.2,72.0,61.3,0,0,1,1,4,0
Corey Clement,12253,HB,1,PHI,3,0,0,3,0,0,0,0,0,60.0,,59.9,0,0,0,0,0,0
Cameron Johnston,12255,P,1,PHI,1,0,1,0,0,0,0,0,0,60.0,63.8,,0,0,0,0,0,0
Greg Ward,12258,WR,7,PHI,101,0,0,101,0,0,0,0,0,73.4,,65.9,0,0,0,0,0,0
Tyrone Swoopes,12267,TE,5,SEA,54,0,12,42,1,0,0,0,0,42.3,63.3,49.4,0,0,1,1,1,0
Kendrick Bourne,12270,WR,16,SF,167,0,4,163,0,0,0,0,0,66.7,75.9,48.0,0,0,0,0,2,0
Matt Breida,12271,HB,12,SF,27,0,16,11,0,0,0,0,0,73.1,50.4,59.0,0,0,1,1,0,0
Nick Mullens,12282,QB,1,SF,4,0,0,4,0,0,0,0,0,61.7,,60.0,0,0,0,0,0,0
Zach Pascal,12303,WR,16,IND,351,1,2,348,0,0,0,0,0,73.7,76.2,85.0,0,0,0,0,2,1
Dan Skipper,12307,T,5,DET,45,0,25,20,0,0,0,0,40,63.9,57.8,75.4,0,1,1,2,1,0
Blake Jarwin,12320,TE,16,DAL,221,0,24,197,0,0,0,0,0,61.4,76.5,46.3,0,1,0,1,1,0
Joe Jones,12321,LB,1,DEN,1,0,1,0,0,0,0,0,0,60.0,61.4,,0,0,0,0,0,0
Cooper Rush,12324,QB,2,DAL,5,0,0,5,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Dare Ogunbowale,12329,HB,16,TB,115,0,77,38,0,0,0,0,0,60.3,51.3,59.2,1,1,5,7,0,0
Andrew Wylie,12333,G,11,KC,716,0,479,237,0,583,0,140,2,67.4,78.4,61.4,2,4,8,14,3,0
Phillip Lindsay,12660,HB,16,DEN,56,0,31,25,0,0,0,0,0,71.3,19.5,53.2,0,1,9,10,2,2
Buddy Howell,12888,HB,7,HST,12,0,4,8,0,0,0,0,0,54.6,53.8,60.3,0,0,1,1,0,0
Quenton Nelson,12954,G,16,IND,1042,0,603,439,0,1060,0,0,0,91.2,82.8,90.1,0,2,18,20,3,0
Darrel Williams,13014,HB,11,KC,41,0,29,12,0,0,0,0,0,63.5,55.8,72.0,1,0,1,2,0,0
Deon Cain,13597,WR,13,PIT,87,0,0,87,0,0,0,0,0,55.6,,57.1,0,0,0,0,0,0
Jarrett Stidham,13725,QB,3,NE,13,5,0,8,0,0,0,0,0,27.2,,60.0,0,0,0,0,0,0
Chandler Brewer,13976,T,2,LA,17,0,9,8,7,0,0,0,11,68.2,48.8,73.3,0,0,1,1,0,0
